timestamp,dbm
1722516593811,-100.93170166015625
1722516593856,-100.93170166015625
1722516593918,-100.93170166015625
1722516593982,-100.93170166015625
1722516594052,-101.05921173095703
1722516594099,-101.05921173095703
1722516594168,-101.05921173095703
1722516594236,-101.05921173095703
1722516594298,-101.72846221923828
1722516594358,-101.72846221923828
1722516594392,-101.72846221923828
1722516594451,-101.72846221923828
1722516594500,-101.72846221923828
1722516594568,-101.1657485961914
1722516594634,-101.1657485961914
1722516594702,-101.1657485961914
1722516594766,-100.90264129638672
1722516594836,-100.90264129638672
1722516594900,-100.90264129638672
1722516594974,-100.90264129638672
1722516595044,-101.32600402832031
1722516595091,-101.32600402832031
1722516595152,-101.32600402832031
1722516595220,-101.32600402832031
1722516595279,-101.05094146728516
1722516595351,-101.05094146728516
1722516595416,-101.05094146728516
1722516595470,-101.05094146728516
1722516595540,-100.68675994873047
1722516595727,-100.68675994873047
1722516595850,-101.51246643066406
1722516595895,-101.51246643066406
1722516595938,-101.51246643066406
1722516595997,-100.86943817138672
1722516596066,-100.86943817138672
1722516596119,-100.86943817138672
1722516596184,-100.86943817138672
1722516596244,-101.14340209960938
1722516596318,-101.14340209960938
1722516596383,-101.14340209960938
1722516596449,-101.14340209960938
1722516596512,-100.2686538696289
1722516596580,-100.2686538696289
1722516596647,-100.2686538696289
1722516596725,-100.2686538696289
1722516596800,-100.32781219482422
1722516596862,-100.32781219482422
1722516596939,-100.32781219482422
1722516597000,-100.92859649658203
1722516597063,-100.92859649658203
1722516597125,-100.92859649658203
1722516597214,-100.92859649658203
1722516597252,-101.14137268066406
1722516597310,-101.14137268066406
1722516597409,-101.14137268066406
1722516597466,-100.77967071533203
1722516597528,-100.77967071533203
1722516597595,-100.77967071533203
1722516597668,-100.77967071533203
1722516597748,-101.45804595947266
1722516597828,-101.45804595947266
1722516597880,-101.45804595947266
1722516597959,-100.67577362060547
1722516598013,-100.67577362060547
1722516598079,-100.67577362060547
1722516598146,-100.67577362060547
1722516598243,-100.72488403320312
1722516598300,-100.72488403320312
1722516598377,-100.72488403320312
1722516598450,-101.11599731445312
1722516598574,-101.11599731445312
1722516598619,-101.11599731445312
1722516598685,-101.32955932617188
1722516598746,-101.32955932617188
1722516598808,-101.32955932617188
1722516598989,-100.94058227539062
1722516599030,-100.94058227539062
1722516599083,-100.94058227539062
1722516599144,-100.94058227539062
1722516599216,-100.47171020507812
1722516599283,-100.47171020507812
1722516599362,-100.47171020507812
1722516599436,-101.18233489990234
1722516599494,-101.18233489990234
1722516599559,-101.18233489990234
1722516599611,-101.18233489990234
1722516599670,-101.6111831665039
1722516599731,-101.6111831665039
1722516599795,-101.6111831665039
1722516599859,-101.6111831665039
1722516599932,-101.15779876708984
1722516600002,-101.15779876708984
1722516600063,-101.15779876708984
1722516600135,-101.15779876708984
1722516600207,-101.10014343261719
1722516600257,-101.10014343261719
1722516600330,-101.10014343261719
1722516600403,-101.21066284179688
1722516600460,-101.21066284179688
1722516600535,-101.21066284179688
1722516600648,-101.19673156738281
1722516600742,-101.19673156738281
1722516600867,-101.19673156738281
1722516600918,-101.5848159790039
1722516600958,-101.5848159790039
