timestamp,buffer_voltage_mv,resistance,pwr_pw
1722515838453,43,1000000,1849
1722515838457,43,1000000,1849
1722515838461,44,1000000,1936
1722515838465,43,1000000,1849
1722515838469,42,1000000,1764
1722515838473,42,1000000,1764
1722515838477,44,1000000,1936
1722515838481,44,1000000,1936
1722515838485,43,1000000,1849
1722515838490,42,1000000,1764
1722515838494,43,1000000,1849
1722515838498,44,1000000,1936
1722515838501,44,1000000,1936
1722515838505,43,1000000,1849
1722515838509,42,1000000,1764
1722515838513,42,1000000,1764
1722515838517,43,1000000,1849
1722515838522,43,1000000,1849
1722515838526,43,1000000,1849
1722515838530,42,1000000,1764
1722515838534,43,1000000,1849
1722515838538,44,1000000,1936
1722515838542,44,1000000,1936
1722515838546,43,1000000,1849
1722515838549,43,1000000,1849
1722515838554,42,1000000,1764
1722515838557,44,1000000,1936
1722515838561,44,1000000,1936
1722515838566,43,1000000,1849
1722515838570,43,1000000,1849
1722515838573,42,1000000,1764
1722515838577,44,1000000,1936
1722515838582,43,1000000,1849
1722515838586,43,1000000,1849
1722515838589,42,1000000,1764
1722515838593,42,1000000,1764
1722515838597,43,1000000,1849
1722515838601,43,1000000,1849
1722515838605,43,1000000,1849
1722515838609,42,1000000,1764
1722515838614,42,1000000,1764
1722515838618,45,1000000,2025
1722515838622,44,1000000,1936
1722515838626,43,1000000,1849
1722515838630,43,1000000,1849
1722515838634,43,1000000,1849
1722515838638,45,1000000,2025
1722515838642,43,1000000,1849
1722515838646,43,1000000,1849
1722515838650,42,1000000,1764
1722515838653,43,1000000,1849
1722515838658,45,1000000,2025
1722515838662,44,1000000,1936
1722515838666,43,1000000,1849
1722515838670,42,1000000,1764
1722515838674,42,1000000,1764
1722515838678,45,1000000,2025
1722515838682,43,1000000,1849
1722515838686,43,1000000,1849
1722515838690,42,1000000,1764
1722515838694,43,1000000,1849
1722515838699,45,1000000,2025
1722515838703,43,1000000,1849
1722515838707,43,1000000,1849
1722515838711,43,1000000,1849
1722515838715,42,1000000,1764
1722515838718,45,1000000,2025
1722515838722,43,1000000,1849
1722515838726,42,1000000,1764
1722515838730,43,1000000,1849
1722515838735,43,1000000,1849
1722515838739,45,1000000,2025
1722515838743,43,1000000,1849
1722515838747,43,1000000,1849
1722515838751,43,1000000,1849
1722515838755,43,1000000,1849
1722515838759,45,1000000,2025
1722515838763,43,1000000,1849
1722515838767,43,1000000,1849
1722515838771,42,1000000,1764
1722515838776,43,1000000,1849
1722515838780,44,1000000,1936
1722515838783,43,1000000,1849
1722515838787,43,1000000,1849
1722515838791,42,1000000,1764
1722515838795,43,1000000,1849
1722515838799,45,1000000,2025
1722515838803,43,1000000,1849
1722515838807,43,1000000,1849
1722515838811,43,1000000,1849
1722515838815,43,1000000,1849
1722515838820,44,1000000,1936
1722515838824,43,1000000,1849
1722515838828,43,1000000,1849
1722515838832,42,1000000,1764
1722515838836,43,1000000,1849
1722515838840,45,1000000,2025
1722515838844,43,1000000,1849
1722515838848,42,1000000,1764
1722515838852,42,1000000,1764
1722515838856,43,1000000,1849
1722515838859,45,1000000,2025
1722515838864,43,1000000,1849
1722515838868,42,1000000,1764
1722515838872,42,1000000,1764
1722515838876,43,1000000,1849
1722515838880,45,1000000,2025
1722515838884,43,1000000,1849
1722515838888,42,1000000,1764
1722515838892,43,1000000,1849
1722515838896,43,1000000,1849
1722515838900,45,1000000,2025
1722515838905,43,1000000,1849
1722515838909,42,1000000,1764
1722515838913,42,1000000,1764
1722515838917,43,1000000,1849
1722515838921,44,1000000,1936
1722515838924,43,1000000,1849
1722515838928,43,1000000,1849
1722515838931,42,1000000,1764
1722515838935,43,1000000,1849
1722515838939,44,1000000,1936
1722515838943,43,1000000,1849
1722515838948,42,1000000,1764
1722515838952,42,1000000,1764
1722515838956,43,1000000,1849
1722515838960,44,1000000,1936
1722515838964,43,1000000,1849
1722515838968,42,1000000,1764
1722515838972,42,1000000,1764
1722515838976,43,1000000,1849
1722515838981,44,1000000,1936
1722515838985,43,1000000,1849
1722515838988,42,1000000,1764
1722515838992,42,1000000,1764
1722515838996,43,1000000,1849
1722515839000,44,1000000,1936
1722515839004,43,1000000,1849
1722515839008,43,1000000,1849
1722515839012,42,1000000,1764
1722515839016,43,1000000,1849
1722515839021,44,1000000,1936
1722515839025,43,1000000,1849
1722515839029,42,1000000,1764
1722515839033,43,1000000,1849
1722515839037,44,1000000,1936
1722515839041,44,1000000,1936
1722515839045,43,1000000,1849
1722515839049,43,1000000,1849
1722515839053,42,1000000,1764
1722515839057,43,1000000,1849
1722515839060,44,1000000,1936
1722515839064,43,1000000,1849
1722515839069,42,1000000,1764
1722515839073,43,1000000,1849
1722515839077,43,1000000,1849
1722515839081,44,1000000,1936
1722515839085,43,1000000,1849
1722515839089,42,1000000,1764
1722515839093,42,1000000,1764
1722515839097,44,1000000,1936
1722515839101,44,1000000,1936
1722515839106,43,1000000,1849
1722515839110,43,1000000,1849
1722515839114,43,1000000,1849
1722515839118,44,1000000,1936
1722515839121,44,1000000,1936
1722515839125,43,1000000,1849
1722515839129,42,1000000,1764
1722515839133,43,1000000,1849
1722515839138,44,1000000,1936
1722515839141,44,1000000,1936
1722515839146,43,1000000,1849
1722515839150,42,1000000,1764
1722515839154,43,1000000,1849
1722515839158,45,1000000,2025
1722515839162,43,1000000,1849
1722515839166,43,1000000,1849
1722515839170,42,1000000,1764
1722515839174,43,1000000,1849
1722515839178,45,1000000,2025
1722515839182,44,1000000,1936
1722515839187,43,1000000,1849
1722515839190,42,1000000,1764
1722515839194,42,1000000,1764
1722515839198,45,1000000,2025
1722515839202,44,1000000,1936
1722515839206,43,1000000,1849
1722515839210,42,1000000,1764
1722515839214,43,1000000,1849
1722515839218,44,1000000,1936
1722515839223,43,1000000,1849
1722515839227,43,1000000,1849
1722515839231,42,1000000,1764
1722515839235,42,1000000,1764
1722515839239,45,1000000,2025
1722515839243,43,1000000,1849
1722515839247,43,1000000,1849
1722515839251,42,1000000,1764
1722515839255,43,1000000,1849
1722515839259,45,1000000,2025
1722515839263,44,1000000,1936
1722515839267,43,1000000,1849
1722515839270,42,1000000,1764
1722515839274,43,1000000,1849
1722515839278,45,1000000,2025
1722515839282,44,1000000,1936
1722515839286,43,1000000,1849
1722515839290,43,1000000,1849
1722515839294,43,1000000,1849
1722515839298,45,1000000,2025
1722515839303,43,1000000,1849
1722515839306,43,1000000,1849
1722515839311,43,1000000,1849
1722515839315,42,1000000,1764
1722515839319,45,1000000,2025
1722515839323,43,1000000,1849
1722515839327,43,1000000,1849
1722515839330,43,1000000,1849
1722515839334,43,1000000,1849
1722515839338,45,1000000,2025
1722515839342,43,1000000,1849
1722515839346,43,1000000,1849
1722515839351,43,1000000,1849
1722515839355,43,1000000,1849
1722515839359,45,1000000,2025
1722515839363,43,1000000,1849
1722515839367,42,1000000,1764
1722515839371,42,1000000,1764
1722515839375,43,1000000,1849
1722515839379,45,1000000,2025
1722515839383,43,1000000,1849
1722515839387,43,1000000,1849
1722515839391,42,1000000,1764
1722515839396,43,1000000,1849
1722515839400,45,1000000,2025
1722515839404,43,1000000,1849
1722515839408,42,1000000,1764
1722515839411,42,1000000,1764
1722515839415,43,1000000,1849
1722515839419,45,1000000,2025
1722515839423,43,1000000,1849
1722515839427,42,1000000,1764
1722515839431,42,1000000,1764
1722515839435,43,1000000,1849
1722515839440,45,1000000,2025
1722515839444,43,1000000,1849
1722515839448,42,1000000,1764
1722515839452,43,1000000,1849
1722515839456,43,1000000,1849
1722515839460,45,1000000,2025
1722515839464,43,1000000,1849
1722515839468,42,1000000,1764
1722515839472,42,1000000,1764
1722515839476,43,1000000,1849
1722515839480,45,1000000,2025
1722515839483,43,1000000,1849
1722515839488,42,1000000,1764
1722515839492,42,1000000,1764
1722515839496,43,1000000,1849
1722515839500,45,1000000,2025
1722515839504,43,1000000,1849
1722515839508,42,1000000,1764
1722515839512,42,1000000,1764
1722515839516,43,1000000,1849
1722515839521,44,1000000,1936
1722515839525,43,1000000,1849
1722515839529,42,1000000,1764
1722515839533,42,1000000,1764
1722515839537,43,1000000,1849
1722515839540,44,1000000,1936
1722515839544,43,1000000,1849
1722515839548,42,1000000,1764
1722515839552,42,1000000,1764
1722515839557,43,1000000,1849
1722515839561,44,1000000,1936
1722515839565,43,1000000,1849
1722515839569,43,1000000,1849
1722515839573,42,1000000,1764
1722515839577,43,1000000,1849
1722515839581,44,1000000,1936
1722515839585,43,1000000,1849
1722515839590,42,1000000,1764
1722515839593,43,1000000,1849
1722515839597,43,1000000,1849
1722515839601,45,1000000,2025
1722515839605,43,1000000,1849
1722515839609,42,1000000,1764
1722515839613,42,1000000,1764
1722515839617,43,1000000,1849
1722515839621,44,1000000,1936
1722515839625,43,1000000,1849
1722515839629,42,1000000,1764
1722515839633,42,1000000,1764
1722515839638,43,1000000,1849
1722515839642,44,1000000,1936
1722515839646,43,1000000,1849
1722515839650,42,1000000,1764
1722515839654,43,1000000,1849
1722515839656,43,1000000,1849
1722515839660,44,1000000,1936
1722515839664,43,1000000,1849
1722515839668,42,1000000,1764
1722515839673,42,1000000,1764
1722515839677,44,1000000,1936
1722515839681,44,1000000,1936
1722515839685,43,1000000,1849
1722515839689,42,1000000,1764
1722515839693,42,1000000,1764
1722515839697,43,1000000,1849
1722515839701,44,1000000,1936
1722515839705,43,1000000,1849
1722515839709,42,1000000,1764
1722515839714,42,1000000,1764
1722515839718,45,1000000,2025
1722515839722,43,1000000,1849
1722515839726,43,1000000,1849
1722515839729,42,1000000,1764
1722515839733,42,1000000,1764
1722515839737,43,1000000,1849
1722515839741,44,1000000,1936
1722515839745,43,1000000,1849
1722515839749,42,1000000,1764
1722515839754,43,1000000,1849
1722515839758,44,1000000,1936
1722515839762,44,1000000,1936
1722515839766,43,1000000,1849
1722515839770,43,1000000,1849
1722515839774,42,1000000,1764
1722515839778,44,1000000,1936
1722515839782,43,1000000,1849
1722515839786,43,1000000,1849
1722515839790,43,1000000,1849
1722515839794,43,1000000,1849
1722515839798,44,1000000,1936
1722515839802,44,1000000,1936
1722515839806,43,1000000,1849
1722515839810,42,1000000,1764
1722515839814,42,1000000,1764
1722515839818,45,1000000,2025
1722515839822,44,1000000,1936
1722515839826,43,1000000,1849
1722515839830,43,1000000,1849
1722515839835,43,1000000,1849
1722515839839,45,1000000,2025
1722515839843,44,1000000,1936
1722515839847,43,1000000,1849
1722515839851,43,1000000,1849
1722515839855,43,1000000,1849
1722515839859,45,1000000,2025
1722515839863,43,1000000,1849
1722515839866,43,1000000,1849
1722515839870,43,1000000,1849
1722515839874,42,1000000,1764
1722515839879,44,1000000,1936
1722515839883,43,1000000,1849
1722515839887,43,1000000,1849
1722515839891,42,1000000,1764
1722515839895,43,1000000,1849
1722515839899,45,1000000,2025
1722515839903,43,1000000,1849
1722515839907,43,1000000,1849
1722515839911,43,1000000,1849
1722515839915,43,1000000,1849
1722515839920,45,1000000,2025
1722515839924,43,1000000,1849
1722515839928,43,1000000,1849
1722515839932,43,1000000,1849
1722515839935,42,1000000,1764
1722515839939,45,1000000,2025
1722515839943,43,1000000,1849
1722515839947,43,1000000,1849
1722515839983,45,1000000,2025
1722515839984,43,1000000,1849
1722515840000,43,1000000,1849
1722515840000,44,1000000,1936
1722515840010,43,1000000,1849
1722515840018,43,1000000,1849
1722515840019,45,1000000,2025
1722515840023,43,1000000,1849
1722515840027,43,1000000,1849
1722515840031,43,1000000,1849
1722515840035,43,1000000,1849
1722515840039,44,1000000,1936
1722515840044,43,1000000,1849
1722515840048,42,1000000,1764
1722515840052,42,1000000,1764
1722515840056,42,1000000,1764
1722515840060,44,1000000,1936
1722515840064,43,1000000,1849
1722515840068,42,1000000,1764
1722515840072,42,1000000,1764
1722515840075,43,1000000,1849
1722515840080,45,1000000,2025
1722515840084,43,1000000,1849
1722515840088,42,1000000,1764
1722515840092,42,1000000,1764
1722515840096,43,1000000,1849
1722515840100,44,1000000,1936
1722515840104,43,1000000,1849
1722515840108,43,1000000,1849
1722515840112,42,1000000,1764
1722515840116,43,1000000,1849
1722515840120,44,1000000,1936
1722515840125,43,1000000,1849
1722515840129,42,1000000,1764
1722515840133,42,1000000,1764
1722515840137,44,1000000,1936
1722515840141,44,1000000,1936
1722515840144,43,1000000,1849
1722515840148,42,1000000,1764
1722515840152,42,1000000,1764
1722515840156,43,1000000,1849
1722515840161,44,1000000,1936
1722515840165,43,1000000,1849
1722515840169,42,1000000,1764
1722515840173,42,1000000,1764
1722515840177,44,1000000,1936
1722515840181,44,1000000,1936
1722515840185,43,1000000,1849
1722515840189,42,1000000,1764
1722515840193,42,1000000,1764
1722515840197,43,1000000,1849
1722515840201,44,1000000,1936
1722515840205,43,1000000,1849
1722515840208,42,1000000,1764
1722515840213,42,1000000,1764
1722515840217,43,1000000,1849
1722515840221,44,1000000,1936
1722515840225,43,1000000,1849
1722515840229,42,1000000,1764
1722515840233,42,1000000,1764
1722515840237,44,1000000,1936
1722515840241,44,1000000,1936
1722515840245,43,1000000,1849
1722515840250,43,1000000,1849
1722515840254,43,1000000,1849
1722515840258,43,1000000,1849
1722515840262,44,1000000,1936
1722515840266,43,1000000,1849
1722515840269,42,1000000,1764
1722515840273,42,1000000,1764
1722515840277,43,1000000,1849
1722515840281,44,1000000,1936
1722515840286,43,1000000,1849
1722515840290,42,1000000,1764
1722515840294,42,1000000,1764
1722515840298,44,1000000,1936
1722515840302,44,1000000,1936
1722515840306,43,1000000,1849
1722515840310,42,1000000,1764
1722515840314,43,1000000,1849
1722515840318,44,1000000,1936
1722515840322,44,1000000,1936
1722515840327,43,1000000,1849
1722515840331,43,1000000,1849
1722515840335,43,1000000,1849
1722515840338,44,1000000,1936
1722515840342,44,1000000,1936
1722515840346,43,1000000,1849
1722515840350,42,1000000,1764
1722515840354,42,1000000,1764
1722515840358,44,1000000,1936
1722515840362,44,1000000,1936
1722515840366,43,1000000,1849
1722515840371,42,1000000,1764
1722515840375,42,1000000,1764
1722515840379,45,1000000,2025
1722515840383,43,1000000,1849
1722515840387,43,1000000,1849
1722515840391,42,1000000,1764
1722515840395,42,1000000,1764
1722515840399,45,1000000,2025
1722515840403,43,1000000,1849
1722515840405,43,1000000,1849
1722515840409,42,1000000,1764
1722515840414,43,1000000,1849
1722515840418,44,1000000,1936
1722515840422,44,1000000,1936
1722515840426,43,1000000,1849
1722515840430,43,1000000,1849
1722515840434,43,1000000,1849
1722515840438,45,1000000,2025
1722515840442,43,1000000,1849
1722515840446,43,1000000,1849
1722515840451,42,1000000,1764
1722515840455,43,1000000,1849
1722515840459,45,1000000,2025
1722515840463,43,1000000,1849
1722515840467,43,1000000,1849
1722515840470,43,1000000,1849
1722515840474,43,1000000,1849
1722515840478,45,1000000,2025
1722515840482,44,1000000,1936
1722515840486,43,1000000,1849
1722515840491,43,1000000,1849
1722515840495,43,1000000,1849
1722515840499,45,1000000,2025
1722515840503,43,1000000,1849
1722515840508,43,1000000,1849
1722515840511,43,1000000,1849
1722515840515,43,1000000,1849
1722515840519,45,1000000,2025
1722515840523,43,1000000,1849
1722515840527,43,1000000,1849
1722515840532,43,1000000,1849
1722515840535,43,1000000,1849
1722515840540,45,1000000,2025
1722515840544,43,1000000,1849
1722515840548,42,1000000,1764
1722515840551,43,1000000,1849
1722515840555,42,1000000,1764
1722515840559,45,1000000,2025
1722515840563,44,1000000,1936
1722515840567,42,1000000,1764
1722515840571,43,1000000,1849
1722515840575,42,1000000,1764
1722515840579,45,1000000,2025
1722515840584,43,1000000,1849
1722515840588,43,1000000,1849
1722515840592,43,1000000,1849
1722515840596,43,1000000,1849
1722515840600,45,1000000,2025
1722515840604,43,1000000,1849
1722515840608,42,1000000,1764
1722515840612,42,1000000,1764
1722515840616,43,1000000,1849
1722515840620,45,1000000,2025
1722515840624,43,1000000,1849
1722515840628,43,1000000,1849
1722515840632,43,1000000,1849
1722515840636,43,1000000,1849
1722515840640,45,1000000,2025
1722515840644,43,1000000,1849
1722515840648,42,1000000,1764
1722515840652,43,1000000,1849
1722515840656,43,1000000,1849
1722515840660,45,1000000,2025
1722515840665,43,1000000,1849
1722515840669,43,1000000,1849
1722515840673,42,1000000,1764
1722515840677,43,1000000,1849
1722515840681,44,1000000,1936
1722515840685,43,1000000,1849
1722515840689,42,1000000,1764
1722515840693,42,1000000,1764
1722515840697,43,1000000,1849
1722515840700,45,1000000,2025
1722515840704,43,1000000,1849
1722515840709,42,1000000,1764
1722515840713,42,1000000,1764
1722515840717,42,1000000,1764
1722515840721,45,1000000,2025
1722515840725,43,1000000,1849
1722515840729,42,1000000,1764
1722515840733,43,1000000,1849
1722515840737,43,1000000,1849
1722515840741,44,1000000,1936
1722515840745,43,1000000,1849
1722515840750,42,1000000,1764
1722515840753,42,1000000,1764
1722515840758,43,1000000,1849
1722515840762,44,1000000,1936
1722515840766,43,1000000,1849
1722515840769,43,1000000,1849
1722515840773,42,1000000,1764
1722515840777,43,1000000,1849
1722515840780,44,1000000,1936
1722515840784,43,1000000,1849
1722515840788,42,1000000,1764
1722515840793,42,1000000,1764
1722515840797,43,1000000,1849
1722515840801,44,1000000,1936
1722515840805,43,1000000,1849
1722515840809,42,1000000,1764
1722515840813,42,1000000,1764
1722515840817,43,1000000,1849
1722515840821,44,1000000,1936
1722515840825,43,1000000,1849
1722515840830,42,1000000,1764
1722515840833,42,1000000,1764
1722515840837,43,1000000,1849
1722515840841,44,1000000,1936
1722515840845,43,1000000,1849
1722515840849,42,1000000,1764
1722515840853,42,1000000,1764
1722515840857,43,1000000,1849
1722515840861,44,1000000,1936
1722515840866,43,1000000,1849
1722515840870,42,1000000,1764
1722515840874,42,1000000,1764
1722515840878,44,1000000,1936
1722515840882,44,1000000,1936
1722515840886,43,1000000,1849
1722515840890,42,1000000,1764
1722515840893,42,1000000,1764
1722515840897,44,1000000,1936
1722515840901,44,1000000,1936
1722515840905,43,1000000,1849
1722515840910,42,1000000,1764
1722515840914,42,1000000,1764
1722515840918,44,1000000,1936
1722515840922,44,1000000,1936
1722515840926,43,1000000,1849
1722515840930,42,1000000,1764
1722515840934,42,1000000,1764
1722515840938,45,1000000,2025
1722515840942,44,1000000,1936
1722515840946,43,1000000,1849
1722515840951,42,1000000,1764
1722515840955,43,1000000,1849
1722515840958,43,1000000,1849
1722515840962,44,1000000,1936
1722515840966,43,1000000,1849
1722515840970,42,1000000,1764
1722515840974,42,1000000,1764
1722515840978,44,1000000,1936
1722515840982,44,1000000,1936
1722515840987,43,1000000,1849
1722515840991,43,1000000,1849
1722515840995,43,1000000,1849
1722515840999,45,1000000,2025
1722515841003,43,1000000,1849
1722515841007,43,1000000,1849
1722515841011,42,1000000,1764
1722515841015,43,1000000,1849
1722515841019,45,1000000,2025
1722515841023,44,1000000,1936
1722515841026,43,1000000,1849
1722515841030,42,1000000,1764
1722515841035,42,1000000,1764
1722515841039,45,1000000,2025
1722515841043,44,1000000,1936
1722515841047,43,1000000,1849
1722515841051,43,1000000,1849
1722515841055,43,1000000,1849
1722515841059,45,1000000,2025
1722515841063,43,1000000,1849
1722515841068,43,1000000,1849
1722515841072,43,1000000,1849
1722515841076,43,1000000,1849
1722515841080,45,1000000,2025
1722515841084,43,1000000,1849
1722515841088,43,1000000,1849
1722515841092,43,1000000,1849
1722515841096,42,1000000,1764
1722515841099,44,1000000,1936
1722515841103,43,1000000,1849
1722515841107,43,1000000,1849
1722515841111,42,1000000,1764
1722515841116,43,1000000,1849
1722515841120,45,1000000,2025
1722515841124,43,1000000,1849
1722515841128,43,1000000,1849
1722515841132,43,1000000,1849
1722515841136,43,1000000,1849
1722515841140,45,1000000,2025
1722515841143,43,1000000,1849
1722515841147,43,1000000,1849
1722515841151,42,1000000,1764
1722515841155,43,1000000,1849
1722515841160,45,1000000,2025
1722515841164,43,1000000,1849
1722515841168,42,1000000,1764
1722515841171,42,1000000,1764
1722515841175,43,1000000,1849
1722515841179,45,1000000,2025
1722515841183,43,1000000,1849
1722515841187,43,1000000,1849
1722515841191,42,1000000,1764
1722515841195,43,1000000,1849
1722515841200,45,1000000,2025
1722515841204,43,1000000,1849
1722515841208,43,1000000,1849
1722515841212,43,1000000,1849
1722515841216,43,1000000,1849
1722515841220,45,1000000,2025
1722515841224,43,1000000,1849
1722515841228,43,1000000,1849
1722515841232,42,1000000,1764
1722515841236,43,1000000,1849
1722515841240,45,1000000,2025
1722515841244,43,1000000,1849
1722515841248,42,1000000,1764
1722515841252,43,1000000,1849
1722515841256,43,1000000,1849
1722515841260,45,1000000,2025
1722515841264,43,1000000,1849
1722515841268,42,1000000,1764
1722515841272,42,1000000,1764
1722515841276,43,1000000,1849
1722515841281,44,1000000,1936
1722515841285,44,1000000,1936
1722515841289,42,1000000,1764
1722515841293,42,1000000,1764
1722515841297,43,1000000,1849
1722515841301,44,1000000,1936
1722515841305,43,1000000,1849
1722515841308,43,1000000,1849
1722515841312,43,1000000,1849
1722515841316,43,1000000,1849
1722515841321,45,1000000,2025
1722515841325,43,1000000,1849
1722515841329,43,1000000,1849
1722515841333,42,1000000,1764
1722515841337,42,1000000,1764
1722515841341,45,1000000,2025
1722515841345,43,1000000,1849
1722515841349,42,1000000,1764
1722515841353,43,1000000,1849
1722515841357,43,1000000,1849
1722515841361,44,1000000,1936
1722515841366,43,1000000,1849
1722515841369,42,1000000,1764
1722515841373,42,1000000,1764
1722515841377,43,1000000,1849
1722515841381,44,1000000,1936
1722515841385,43,1000000,1849
1722515841389,42,1000000,1764
1722515841394,42,1000000,1764
1722515841398,43,1000000,1849
1722515841402,44,1000000,1936
1722515841406,43,1000000,1849
1722515841410,42,1000000,1764
1722515841414,42,1000000,1764
1722515841418,44,1000000,1936
1722515841422,44,1000000,1936
1722515841425,43,1000000,1849
1722515841429,42,1000000,1764
1722515841433,42,1000000,1764
1722515841438,43,1000000,1849
1722515841442,44,1000000,1936
1722515841446,43,1000000,1849
1722515841450,42,1000000,1764
1722515841454,42,1000000,1764
1722515841458,43,1000000,1849
1722515841462,44,1000000,1936
1722515841466,43,1000000,1849
1722515841471,42,1000000,1764
1722515841475,42,1000000,1764
1722515841479,43,1000000,1849
1722515841483,44,1000000,1936
1722515841487,42,1000000,1764
1722515841490,42,1000000,1764
1722515841494,42,1000000,1764
1722515841498,43,1000000,1849
1722515841502,44,1000000,1936
1722515841506,43,1000000,1849
1722515841510,42,1000000,1764
1722515841515,42,1000000,1764
1722515841518,44,1000000,1936
1722515841522,44,1000000,1936
1722515841526,43,1000000,1849
1722515841530,42,1000000,1764
1722515841534,42,1000000,1764
1722515841538,44,1000000,1936
1722515841542,44,1000000,1936
