timestamp,buffer_voltage_mv,resistance,pwr_pw
1722512877150,43,1000000,1849
1722512877153,42,1000000,1764
1722512877157,42,1000000,1764
1722512877161,43,1000000,1849
1722512877165,44,1000000,1936
1722512877169,43,1000000,1849
1722512877173,42,1000000,1764
1722512877178,42,1000000,1764
1722512877182,43,1000000,1849
1722512877186,44,1000000,1936
1722512877190,43,1000000,1849
1722512877194,42,1000000,1764
1722512877198,42,1000000,1764
1722512877202,43,1000000,1849
1722512877206,44,1000000,1936
1722512877210,43,1000000,1849
1722512877214,42,1000000,1764
1722512877218,42,1000000,1764
1722512877222,43,1000000,1849
1722512877227,44,1000000,1936
1722512877230,43,1000000,1849
1722512877235,42,1000000,1764
1722512877239,43,1000000,1849
1722512877243,44,1000000,1936
1722512877247,44,1000000,1936
1722512877251,43,1000000,1849
1722512877254,42,1000000,1764
1722512877258,42,1000000,1764
1722512877262,44,1000000,1936
1722512877266,44,1000000,1936
1722512877270,43,1000000,1849
1722512877275,42,1000000,1764
1722512877278,42,1000000,1764
1722512877283,43,1000000,1849
1722512877287,44,1000000,1936
1722512877291,43,1000000,1849
1722512877295,42,1000000,1764
1722512877299,43,1000000,1849
1722512877303,45,1000000,2025
1722512877307,43,1000000,1849
1722512877311,43,1000000,1849
1722512877315,42,1000000,1764
1722512877319,43,1000000,1849
1722512877323,45,1000000,2025
1722512877327,44,1000000,1936
1722512877332,43,1000000,1849
1722512877336,42,1000000,1764
1722512877340,43,1000000,1849
1722512877344,44,1000000,1936
1722512877347,44,1000000,1936
1722512877351,43,1000000,1849
1722512877355,42,1000000,1764
1722512877359,43,1000000,1849
1722512877363,44,1000000,1936
1722512877367,44,1000000,1936
1722512877371,43,1000000,1849
1722512877375,42,1000000,1764
1722512877380,43,1000000,1849
1722512877384,45,1000000,2025
1722512877388,43,1000000,1849
1722512877392,43,1000000,1849
1722512877396,42,1000000,1764
1722512877400,43,1000000,1849
1722512877404,45,1000000,2025
1722512877408,43,1000000,1849
1722512877412,43,1000000,1849
1722512877416,43,1000000,1849
1722512877419,42,1000000,1764
1722512877423,45,1000000,2025
1722512877427,43,1000000,1849
1722512877431,43,1000000,1849
1722512877436,43,1000000,1849
1722512877440,43,1000000,1849
1722512877444,45,1000000,2025
1722512877447,44,1000000,1936
1722512877451,43,1000000,1849
1722512877455,43,1000000,1849
1722512877459,43,1000000,1849
1722512877463,45,1000000,2025
1722512877467,43,1000000,1849
1722512877471,43,1000000,1849
1722512877475,43,1000000,1849
1722512877479,43,1000000,1849
1722512877484,45,1000000,2025
1722512877488,43,1000000,1849
1722512877492,43,1000000,1849
1722512877496,42,1000000,1764
1722512877500,43,1000000,1849
1722512877504,45,1000000,2025
1722512877508,43,1000000,1849
1722512877512,43,1000000,1849
1722512877516,42,1000000,1764
1722512877520,43,1000000,1849
1722512877524,45,1000000,2025
1722512877528,43,1000000,1849
1722512877532,43,1000000,1849
1722512877537,42,1000000,1764
1722512877541,43,1000000,1849
1722512877545,45,1000000,2025
1722512877548,43,1000000,1849
1722512877552,43,1000000,1849
1722512877556,42,1000000,1764
1722512877560,42,1000000,1764
1722512877564,45,1000000,2025
1722512877568,43,1000000,1849
1722512877572,42,1000000,1764
1722512877576,42,1000000,1764
1722512877580,43,1000000,1849
1722512877584,45,1000000,2025
1722512877589,43,1000000,1849
1722512877593,42,1000000,1764
1722512877597,43,1000000,1849
1722512877601,43,1000000,1849
1722512877605,44,1000000,1936
1722512877609,43,1000000,1849
1722512877613,43,1000000,1849
1722512877617,42,1000000,1764
1722512877621,43,1000000,1849
1722512877625,45,1000000,2025
1722512877629,43,1000000,1849
1722512877634,42,1000000,1764
1722512877638,42,1000000,1764
1722512877641,43,1000000,1849
1722512877645,45,1000000,2025
1722512877649,43,1000000,1849
1722512877653,42,1000000,1764
1722512877657,42,1000000,1764
1722512877661,43,1000000,1849
1722512877665,45,1000000,2025
1722512877669,43,1000000,1849
1722512877673,42,1000000,1764
1722512877677,42,1000000,1764
1722512877681,43,1000000,1849
1722512877686,44,1000000,1936
1722512877690,43,1000000,1849
1722512877694,42,1000000,1764
1722512877698,42,1000000,1764
1722512877702,43,1000000,1849
1722512877706,44,1000000,1936
1722512877710,43,1000000,1849
1722512877714,42,1000000,1764
1722512877718,42,1000000,1764
1722512877722,44,1000000,1936
1722512877726,44,1000000,1936
1722512877730,43,1000000,1849
1722512877734,43,1000000,1849
1722512877739,43,1000000,1849
1722512877743,44,1000000,1936
1722512877746,45,1000000,2025
1722512877750,43,1000000,1849
1722512877754,42,1000000,1764
1722512877758,42,1000000,1764
1722512877762,43,1000000,1849
1722512877766,44,1000000,1936
1722512877770,43,1000000,1849
1722512877774,42,1000000,1764
1722512877778,42,1000000,1764
1722512877782,43,1000000,1849
1722512877786,44,1000000,1936
1722512877791,43,1000000,1849
1722512877795,42,1000000,1764
1722512877799,42,1000000,1764
1722512877803,44,1000000,1936
1722512877807,44,1000000,1936
1722512877811,43,1000000,1849
1722512877815,42,1000000,1764
1722512877818,42,1000000,1764
1722512877822,44,1000000,1936
1722512877826,44,1000000,1936
1722512877830,43,1000000,1849
1722512877835,43,1000000,1849
1722512877838,42,1000000,1764
1722512877842,44,1000000,1936
1722512877846,44,1000000,1936
1722512877850,43,1000000,1849
1722512877854,42,1000000,1764
1722512877858,42,1000000,1764
1722512877862,43,1000000,1849
1722512877866,44,1000000,1936
1722512877870,43,1000000,1849
1722512877874,42,1000000,1764
1722512877878,42,1000000,1764
1722512877882,45,1000000,2025
1722512877887,44,1000000,1936
1722512877891,42,1000000,1764
1722512877895,42,1000000,1764
1722512877899,43,1000000,1849
1722512877903,45,1000000,2025
1722512877907,44,1000000,1936
1722512877911,43,1000000,1849
1722512877915,43,1000000,1849
1722512877919,43,1000000,1849
1722512877923,44,1000000,1936
1722512877927,43,1000000,1849
1722512877931,43,1000000,1849
1722512877935,42,1000000,1764
1722512877940,43,1000000,1849
1722512877943,44,1000000,1936
1722512877947,44,1000000,1936
1722512877951,43,1000000,1849
1722512877955,42,1000000,1764
1722512877959,42,1000000,1764
1722512877963,45,1000000,2025
1722512877967,43,1000000,1849
1722512877971,43,1000000,1849
1722512877975,42,1000000,1764
1722512877979,43,1000000,1849
1722512877983,45,1000000,2025
1722512877988,43,1000000,1849
1722512877992,43,1000000,1849
1722512877996,43,1000000,1849
1722512878000,42,1000000,1764
1722512878004,45,1000000,2025
1722512878008,43,1000000,1849
1722512878012,43,1000000,1849
1722512878016,42,1000000,1764
1722512878020,43,1000000,1849
1722512878024,45,1000000,2025
1722512878028,43,1000000,1849
1722512878032,42,1000000,1764
1722512878035,42,1000000,1764
1722512878040,43,1000000,1849
1722512878044,45,1000000,2025
1722512878048,43,1000000,1849
1722512878052,43,1000000,1849
1722512878056,42,1000000,1764
1722512878060,43,1000000,1849
1722512878064,45,1000000,2025
1722512878068,43,1000000,1849
1722512878072,43,1000000,1849
1722512878076,42,1000000,1764
1722512878080,43,1000000,1849
1722512878085,44,1000000,1936
1722512878089,43,1000000,1849
1722512878093,43,1000000,1849
1722512878097,43,1000000,1849
1722512878101,43,1000000,1849
1722512878105,45,1000000,2025
1722512878109,43,1000000,1849
1722512878113,42,1000000,1764
1722512878117,42,1000000,1764
1722512878121,43,1000000,1849
1722512878125,45,1000000,2025
1722512878129,43,1000000,1849
1722512878132,43,1000000,1849
1722512878136,43,1000000,1849
1722512878141,43,1000000,1849
1722512878145,45,1000000,2025
1722512878149,43,1000000,1849
1722512878153,42,1000000,1764
1722512878157,43,1000000,1849
1722512878161,43,1000000,1849
1722512878165,44,1000000,1936
1722512878169,43,1000000,1849
1722512878173,42,1000000,1764
1722512878177,43,1000000,1849
1722512878182,43,1000000,1849
1722512878185,45,1000000,2025
1722512878190,43,1000000,1849
1722512878193,42,1000000,1764
1722512878197,42,1000000,1764
1722512878201,43,1000000,1849
1722512878205,45,1000000,2025
1722512878209,43,1000000,1849
1722512878213,42,1000000,1764
1722512878217,42,1000000,1764
1722512878221,44,1000000,1936
1722512878225,44,1000000,1936
1722512878229,43,1000000,1849
1722512878232,42,1000000,1764
1722512878236,42,1000000,1764
1722512878240,42,1000000,1764
1722512878245,44,1000000,1936
1722512878249,43,1000000,1849
1722512878253,42,1000000,1764
1722512878257,43,1000000,1849
1722512878261,43,1000000,1849
1722512878265,44,1000000,1936
1722512878269,43,1000000,1849
1722512878273,42,1000000,1764
1722512878277,42,1000000,1764
1722512878281,43,1000000,1849
1722512878285,44,1000000,1936
1722512878290,43,1000000,1849
1722512878294,42,1000000,1764
1722512878298,42,1000000,1764
1722512878302,44,1000000,1936
1722512878306,44,1000000,1936
1722512878310,43,1000000,1849
1722512878314,42,1000000,1764
1722512878318,43,1000000,1849
1722512878322,43,1000000,1849
1722512878326,44,1000000,1936
1722512878330,43,1000000,1849
1722512878334,42,1000000,1764
1722512878337,42,1000000,1764
1722512878341,43,1000000,1849
1722512878346,44,1000000,1936
1722512878350,43,1000000,1849
1722512878354,43,1000000,1849
1722512878358,42,1000000,1764
1722512878362,43,1000000,1849
1722512878366,44,1000000,1936
1722512878370,43,1000000,1849
1722512878374,42,1000000,1764
1722512878378,42,1000000,1764
1722512878382,44,1000000,1936
1722512878386,44,1000000,1936
1722512878390,43,1000000,1849
1722512878395,43,1000000,1849
1722512878399,42,1000000,1764
1722512878403,44,1000000,1936
1722512878407,44,1000000,1936
1722512878411,43,1000000,1849
1722512878415,42,1000000,1764
1722512878419,42,1000000,1764
1722512878423,45,1000000,2025
1722512878427,43,1000000,1849
1722512878431,43,1000000,1849
1722512878434,43,1000000,1849
1722512878438,43,1000000,1849
1722512878442,44,1000000,1936
1722512878446,44,1000000,1936
1722512878451,43,1000000,1849
1722512878455,42,1000000,1764
1722512878459,42,1000000,1764
1722512878463,45,1000000,2025
1722512878467,44,1000000,1936
1722512878471,43,1000000,1849
1722512878475,43,1000000,1849
1722512878479,43,1000000,1849
1722512878483,44,1000000,1936
1722512878487,44,1000000,1936
1722512878492,43,1000000,1849
1722512878496,43,1000000,1849
1722512878500,42,1000000,1764
1722512878504,45,1000000,2025
1722512878508,43,1000000,1849
1722512878512,43,1000000,1849
1722512878516,43,1000000,1849
1722512878520,42,1000000,1764
1722512878524,45,1000000,2025
1722512878528,43,1000000,1849
1722512878532,43,1000000,1849
1722512878535,43,1000000,1849
1722512878539,42,1000000,1764
1722512878544,45,1000000,2025
1722512878548,44,1000000,1936
1722512878552,43,1000000,1849
1722512878556,42,1000000,1764
1722512878560,43,1000000,1849
1722512878564,45,1000000,2025
1722512878567,43,1000000,1849
1722512878571,43,1000000,1849
1722512878575,43,1000000,1849
1722512878579,43,1000000,1849
1722512878583,45,1000000,2025
1722512878588,43,1000000,1849
1722512878592,43,1000000,1849
1722512878596,43,1000000,1849
1722512878600,43,1000000,1849
1722512878604,45,1000000,2025
1722512878608,43,1000000,1849
1722512878612,42,1000000,1764
1722512878615,43,1000000,1849
1722512878619,42,1000000,1764
1722512878623,45,1000000,2025
1722512878627,43,1000000,1849
1722512878631,43,1000000,1849
1722512878636,43,1000000,1849
1722512878640,42,1000000,1764
1722512878644,45,1000000,2025
1722512878648,43,1000000,1849
1722512878652,43,1000000,1849
1722512878656,43,1000000,1849
1722512878660,43,1000000,1849
1722512878664,45,1000000,2025
1722512878668,43,1000000,1849
1722512878672,43,1000000,1849
1722512878676,42,1000000,1764
1722512878680,43,1000000,1849
1722512878684,45,1000000,2025
1722512878689,43,1000000,1849
1722512878693,42,1000000,1764
1722512878697,42,1000000,1764
1722512878701,43,1000000,1849
1722512878705,44,1000000,1936
1722512878709,43,1000000,1849
1722512878713,42,1000000,1764
1722512878716,43,1000000,1849
1722512878720,43,1000000,1849
1722512878724,45,1000000,2025
1722512878728,43,1000000,1849
1722512878732,43,1000000,1849
1722512878737,43,1000000,1849
1722512878741,42,1000000,1764
1722512878745,45,1000000,2025
1722512878749,43,1000000,1849
1722512878753,42,1000000,1764
1722512878757,42,1000000,1764
1722512878761,43,1000000,1849
1722512878765,45,1000000,2025
1722512878769,43,1000000,1849
1722512878773,42,1000000,1764
1722512878777,42,1000000,1764
1722512878781,43,1000000,1849
1722512878786,44,1000000,1936
1722512878790,43,1000000,1849
1722512878794,42,1000000,1764
1722512878798,42,1000000,1764
1722512878802,43,1000000,1849
1722512878806,44,1000000,1936
1722512878809,43,1000000,1849
1722512878813,42,1000000,1764
1722512878817,42,1000000,1764
1722512878821,43,1000000,1849
1722512878825,44,1000000,1936
1722512878829,43,1000000,1849
1722512878834,42,1000000,1764
1722512878838,42,1000000,1764
1722512878842,43,1000000,1849
1722512878846,44,1000000,1936
1722512878850,43,1000000,1849
1722512878854,42,1000000,1764
1722512878858,42,1000000,1764
1722512878862,43,1000000,1849
1722512878866,44,1000000,1936
1722512878870,43,1000000,1849
1722512878874,42,1000000,1764
1722512878878,42,1000000,1764
1722512878882,44,1000000,1936
1722512878887,44,1000000,1936
1722512878891,43,1000000,1849
1722512878895,42,1000000,1764
1722512878899,42,1000000,1764
1722512878903,43,1000000,1849
1722512878907,44,1000000,1936
1722512878910,43,1000000,1849
1722512878914,42,1000000,1764
1722512878918,42,1000000,1764
1722512878922,43,1000000,1849
1722512878926,44,1000000,1936
1722512878929,43,1000000,1849
1722512878934,43,1000000,1849
1722512878938,42,1000000,1764
1722512878942,43,1000000,1849
1722512878946,44,1000000,1936
1722512878950,43,1000000,1849
1722512878954,42,1000000,1764
1722512878958,43,1000000,1849
1722512878962,44,1000000,1936
1722512878966,44,1000000,1936
1722512878970,43,1000000,1849
1722512878974,42,1000000,1764
1722512878978,42,1000000,1764
1722512878983,44,1000000,1936
1722512878986,43,1000000,1849
1722512878991,43,1000000,1849
1722512878995,42,1000000,1764
1722512878999,42,1000000,1764
1722512879003,45,1000000,2025
1722512879006,44,1000000,1936
1722512879010,43,1000000,1849
1722512879014,42,1000000,1764
1722512879018,42,1000000,1764
1722512879022,43,1000000,1849
1722512879026,44,1000000,1936
1722512879030,43,1000000,1849
1722512879034,42,1000000,1764
1722512879039,42,1000000,1764
1722512879043,45,1000000,2025
1722512879047,44,1000000,1936
1722512879051,43,1000000,1849
1722512879055,42,1000000,1764
1722512879059,42,1000000,1764
1722512879063,44,1000000,1936
1722512879067,43,1000000,1849
1722512879071,43,1000000,1849
1722512879075,42,1000000,1764
1722512879079,42,1000000,1764
1722512879083,45,1000000,2025
1722512879087,43,1000000,1849
1722512879092,43,1000000,1849
1722512879096,42,1000000,1764
1722512879100,42,1000000,1764
1722512879104,45,1000000,2025
1722512879108,43,1000000,1849
1722512879111,43,1000000,1849
1722512879115,43,1000000,1849
1722512879119,43,1000000,1849
1722512879123,45,1000000,2025
1722512879127,44,1000000,1936
1722512879131,43,1000000,1849
1722512879135,43,1000000,1849
1722512879140,43,1000000,1849
1722512879143,45,1000000,2025
1722512879148,43,1000000,1849
1722512879152,43,1000000,1849
1722512879156,43,1000000,1849
1722512879160,43,1000000,1849
1722512879164,45,1000000,2025
1722512879168,43,1000000,1849
1722512879172,43,1000000,1849
1722512879176,42,1000000,1764
1722512879180,43,1000000,1849
1722512879184,45,1000000,2025
1722512879189,43,1000000,1849
1722512879192,43,1000000,1849
1722512879197,42,1000000,1764
1722512879201,43,1000000,1849
1722512879205,45,1000000,2025
1722512879208,43,1000000,1849
1722512879212,43,1000000,1849
1722512879216,43,1000000,1849
1722512879220,43,1000000,1849
1722512879224,45,1000000,2025
1722512879228,43,1000000,1849
1722512879232,43,1000000,1849
1722512879236,43,1000000,1849
1722512879240,43,1000000,1849
1722512879245,45,1000000,2025
1722512879249,43,1000000,1849
1722512879253,43,1000000,1849
1722512879257,42,1000000,1764
1722512879261,43,1000000,1849
1722512879265,45,1000000,2025
1722512879269,43,1000000,1849
1722512879273,42,1000000,1764
1722512879277,42,1000000,1764
1722512879281,43,1000000,1849
1722512879285,44,1000000,1936
1722512879290,43,1000000,1849
1722512879294,42,1000000,1764
1722512879297,43,1000000,1849
1722512879301,43,1000000,1849
1722512879304,45,1000000,2025
1722512879308,43,1000000,1849
1722512879312,42,1000000,1764
1722512879316,43,1000000,1849
1722512879320,43,1000000,1849
1722512879324,45,1000000,2025
1722512879328,43,1000000,1849
1722512879332,42,1000000,1764
1722512879337,42,1000000,1764
1722512879341,43,1000000,1849
1722512879345,45,1000000,2025
1722512879349,43,1000000,1849
1722512879353,42,1000000,1764
1722512879357,42,1000000,1764
1722512879361,43,1000000,1849
1722512879365,44,1000000,1936
1722512879369,43,1000000,1849
1722512879373,42,1000000,1764
1722512879377,42,1000000,1764
1722512879381,43,1000000,1849
1722512879386,44,1000000,1936
1722512879389,43,1000000,1849
1722512879393,42,1000000,1764
1722512879397,42,1000000,1764
1722512879401,44,1000000,1936
1722512879405,44,1000000,1936
1722512879409,43,1000000,1849
1722512879413,42,1000000,1764
1722512879417,42,1000000,1764
1722512879421,43,1000000,1849
1722512879425,44,1000000,1936
1722512879430,43,1000000,1849
1722512879434,42,1000000,1764
1722512879438,42,1000000,1764
1722512879442,44,1000000,1936
1722512879446,44,1000000,1936
1722512879450,43,1000000,1849
1722512879454,42,1000000,1764
1722512879458,42,1000000,1764
1722512879462,43,1000000,1849
1722512879466,44,1000000,1936
1722512879470,43,1000000,1849
1722512879474,42,1000000,1764
1722512879478,42,1000000,1764
1722512879482,43,1000000,1849
1722512879486,44,1000000,1936
1722512879490,43,1000000,1849
1722512879494,42,1000000,1764
1722512879498,43,1000000,1849
1722512879502,43,1000000,1849
1722512879506,44,1000000,1936
1722512879510,43,1000000,1849
1722512879514,42,1000000,1764
1722512879518,42,1000000,1764
1722512879522,44,1000000,1936
1722512879526,44,1000000,1936
1722512879531,43,1000000,1849
1722512879535,43,1000000,1849
1722512879539,43,1000000,1849
1722512879543,44,1000000,1936
1722512879547,44,1000000,1936
1722512879551,43,1000000,1849
1722512879555,42,1000000,1764
1722512879559,43,1000000,1849
1722512879563,45,1000000,2025
1722512879567,44,1000000,1936
1722512879571,43,1000000,1849
1722512879575,43,1000000,1849
1722512879579,43,1000000,1849
1722512879582,43,1000000,1849
1722512879587,44,1000000,1936
1722512879591,43,1000000,1849
1722512879595,42,1000000,1764
1722512879599,42,1000000,1764
1722512879603,45,1000000,2025
1722512879607,44,1000000,1936
1722512879611,43,1000000,1849
1722512879615,42,1000000,1764
1722512879619,43,1000000,1849
1722512879623,45,1000000,2025
1722512879627,44,1000000,1936
1722512879631,43,1000000,1849
1722512879636,42,1000000,1764
1722512879640,42,1000000,1764
1722512879644,45,1000000,2025
1722512879648,43,1000000,1849
1722512879652,43,1000000,1849
1722512879656,42,1000000,1764
1722512879660,43,1000000,1849
1722512879664,45,1000000,2025
1722512879668,43,1000000,1849
1722512879672,42,1000000,1764
1722512879676,43,1000000,1849
1722512879680,43,1000000,1849
1722512879683,45,1000000,2025
1722512879687,43,1000000,1849
1722512879690,43,1000000,1849
1722512879695,42,1000000,1764
1722512879699,43,1000000,1849
1722512879703,45,1000000,2025
1722512879707,43,1000000,1849
1722512879711,43,1000000,1849
1722512879715,42,1000000,1764
1722512879719,43,1000000,1849
1722512879723,45,1000000,2025
1722512879727,43,1000000,1849
1722512879731,43,1000000,1849
1722512879736,43,1000000,1849
1722512879740,43,1000000,1849
1722512879744,45,1000000,2025
1722512879748,43,1000000,1849
1722512879752,43,1000000,1849
1722512879756,43,1000000,1849
1722512879760,43,1000000,1849
1722512879764,45,1000000,2025
1722512879768,43,1000000,1849
1722512879772,43,1000000,1849
1722512879775,43,1000000,1849
1722512879779,43,1000000,1849
1722512879783,45,1000000,2025
1722512879787,43,1000000,1849
1722512879792,42,1000000,1764
1722512879796,43,1000000,1849
1722512879800,43,1000000,1849
1722512879804,45,1000000,2025
1722512879808,43,1000000,1849
1722512879812,43,1000000,1849
1722512879816,43,1000000,1849
1722512879820,43,1000000,1849
1722512879824,45,1000000,2025
1722512879828,43,1000000,1849
1722512879832,42,1000000,1764
1722512879836,42,1000000,1764
1722512879841,43,1000000,1849
1722512879845,44,1000000,1936
1722512879849,44,1000000,1936
1722512879853,42,1000000,1764
1722512879857,42,1000000,1764
1722512879861,43,1000000,1849
1722512879865,44,1000000,1936
1722512879869,43,1000000,1849
1722512879872,42,1000000,1764
1722512879876,43,1000000,1849
1722512879880,43,1000000,1849
1722512879884,45,1000000,2025
1722512879889,43,1000000,1849
1722512879893,43,1000000,1849
1722512879897,42,1000000,1764
1722512879901,43,1000000,1849
1722512879905,45,1000000,2025
1722512879909,43,1000000,1849
1722512879913,42,1000000,1764
1722512879917,42,1000000,1764
1722512879921,43,1000000,1849
1722512879925,44,1000000,1936
1722512879929,43,1000000,1849
1722512879933,42,1000000,1764
1722512879938,42,1000000,1764
1722512879942,43,1000000,1849
1722512879946,44,1000000,1936
1722512879950,43,1000000,1849
1722512879954,42,1000000,1764
1722512879958,42,1000000,1764
1722512879962,43,1000000,1849
1722512879966,44,1000000,1936
1722512879969,43,1000000,1849
1722512879973,42,1000000,1764
1722512879977,42,1000000,1764
1722512879981,43,1000000,1849
1722512879985,44,1000000,1936
1722512879990,43,1000000,1849
1722512879994,42,1000000,1764
1722512879998,42,1000000,1764
1722512880002,43,1000000,1849
1722512880006,44,1000000,1936
1722512880010,43,1000000,1849
1722512880014,42,1000000,1764
1722512880018,42,1000000,1764
1722512880022,43,1000000,1849
1722512880026,44,1000000,1936
1722512880030,43,1000000,1849
1722512880034,42,1000000,1764
1722512880039,42,1000000,1764
1722512880042,43,1000000,1849
1722512880047,44,1000000,1936
1722512880051,43,1000000,1849
1722512880055,42,1000000,1764
1722512880059,42,1000000,1764
1722512880062,44,1000000,1936
1722512880066,43,1000000,1849
1722512880070,43,1000000,1849
1722512880073,42,1000000,1764
1722512880077,42,1000000,1764
1722512880081,43,1000000,1849
1722512880085,44,1000000,1936
1722512880090,43,1000000,1849
1722512880093,42,1000000,1764
1722512880098,42,1000000,1764
1722512880102,44,1000000,1936
1722512880106,44,1000000,1936
1722512880110,43,1000000,1849
1722512880114,43,1000000,1849
1722512880118,43,1000000,1849
1722512880122,44,1000000,1936
1722512880126,44,1000000,1936
1722512880130,43,1000000,1849
1722512880134,42,1000000,1764
1722512880139,43,1000000,1849
1722512880142,45,1000000,2025
1722512880147,44,1000000,1936
1722512880151,43,1000000,1849
1722512880155,42,1000000,1764
1722512880159,43,1000000,1849
1722512880163,45,1000000,2025
1722512880167,44,1000000,1936
1722512880171,43,1000000,1849
1722512880175,43,1000000,1849
1722512880178,42,1000000,1764
1722512880182,45,1000000,2025
1722512880186,44,1000000,1936
1722512880191,43,1000000,1849
1722512880194,42,1000000,1764
1722512880199,42,1000000,1764
1722512880203,44,1000000,1936
1722512880207,44,1000000,1936
1722512880211,43,1000000,1849
1722512880215,42,1000000,1764
1722512880219,43,1000000,1849
1722512880223,45,1000000,2025
1722512880227,43,1000000,1849
1722512880231,43,1000000,1849
