exp_id,node_id,rx_gain_ch0,rx_gain_ch1,rx_gain_diff,angle_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1
20240911130529,T03,0.0,0.0,0.0,-19.18981275339707,48.57342705563584,0.011180296536234976,0.003072946934607362
20240911130529,T03,0.0,9.0,9.0,-30.88131072366838,46.63033418699208,0.011217561608742477,0.006712328551936784
20240911130529,T03,1.0,21.0,20.0,-36.18628535154818,47.041945070302475,0.011170544914229127,0.024605280006144772
20240911130529,T03,1.0,22.0,21.0,-31.94555607577079,45.60791428671822,0.01109153874996009,0.027856013364151395
20240911130529,T03,1.0,23.0,22.0,-21.555460960453534,46.58288276889329,0.011238609449560932,0.031496474050222954
20240911130529,T03,1.0,24.0,23.0,-31.257156773222903,46.96634201141416,0.011148162822503964,0.035495613500474095
20240911130529,T03,1.0,25.0,24.0,-18.99416811206965,42.56099470136483,0.011210156910559918,0.038963636572493514
20240911130529,T03,1.0,26.0,25.0,-18.568706331325153,45.70647192915011,0.0111382982322344,0.04339171756962494
20240911130529,T03,1.0,27.0,26.0,-25.549786498887944,42.979525723334035,0.011118547876443365,0.049138998304912994
20240911130529,T03,1.0,28.0,27.0,-14.387278247926096,47.35897112785421,0.011116240495994198,0.05461526911618264
20240911130529,T03,1.0,29.0,28.0,-9.732306131317634,44.318910552000176,0.011099680920156564,0.06189846243418478
20240911130529,T03,1.0,30.0,29.0,-31.917892979202517,44.785002556001196,0.01109799039351428,0.07160641021014569
20240911130529,T03,0.0,10.0,10.0,-8.852156428975944,47.1285532043531,0.011156784064052131,0.007519815149783553
20240911130529,T03,1.0,31.0,30.0,-25.605043070465637,44.089279693771395,0.011167794440087005,0.0800730363086856
20240911130529,T03,1.0,32.0,31.0,-35.89448327634059,44.29284766716247,0.01126194059116141,0.09699542802145687
20240911130529,T03,1.0,33.0,32.0,-36.68266143373576,44.14582654644525,0.011160849106211913,0.10088706679937907
20240911130529,T03,1.0,34.0,33.0,47.34333901523335,45.94885547869019,0.011075934098384085,0.11481932139530338
20240911130529,T03,1.0,35.0,34.0,41.4677965886121,43.7596520474699,0.0111734940279176,0.13912988519255048
20240911130529,T03,1.0,36.0,35.0,22.697869783865578,46.36050246675132,0.011134767648116342,0.148739380760091
20240911130529,T03,1.0,37.0,36.0,32.962088159014215,43.31395909920807,0.011121711401879317,0.16985738471992945
20240911130529,T03,1.0,38.0,37.0,27.8774377878758,44.611355438042,0.01109831612320967,0.19819263607871498
20240911130529,T03,1.0,39.0,38.0,34.5502065841791,46.315098639726415,0.011153858452580784,0.20818915642848757
20240911130529,T03,1.0,40.0,39.0,31.883605929791845,46.41397362650009,0.011140717817549243,0.233461651724619
20240911130529,T03,0.0,11.0,11.0,-25.56058160343466,49.35906931970593,0.011126900235483206,0.008465966306222376
20240911130529,T03,1.0,41.0,40.0,31.934671674945637,42.90707907069749,0.011210811171685054,0.27956243925580093
20240911130529,T03,1.0,42.0,41.0,32.48989713043021,43.10809190284416,0.011094240397279933,0.29210031071478215
20240911130529,T03,1.0,43.0,42.0,39.617208060198045,45.82109356543488,0.011165244686087542,0.3382995412812362
20240911130529,T03,1.0,44.0,43.0,44.90573464287194,46.46653233871736,0.011106511863338765,0.3995704303731792
20240911130529,T03,1.0,45.0,44.0,47.66417251392019,45.53284526374251,0.011135380890888006,0.4144488165970679
20240911130529,T03,1.0,46.0,45.0,38.929135876287546,43.85130323589465,0.011095587180193385,0.46648293009837555
