exp_id,node_id,rx_gain_ch0,rx_gain_ch1,rx_gain_diff,angle_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1
20240911105349,T03,37.0,0.0,-37.0,12.711658169732202,51.56679822206136,0.5646670198401659,0.003056317770689148
20240911105349,T03,37.0,9.0,-28.0,23.895934058589187,44.062068570520246,0.5648474396402283,0.006699452778232562
20240911105349,T03,37.0,10.0,-27.0,24.61545692200538,45.848475654763305,0.5652014784742277,0.007616658460526071
20240911105349,T03,37.0,11.0,-26.0,27.709473504136437,44.68086023495396,0.5639612277385319,0.008459378200163672
20240911105349,T03,37.0,12.0,-25.0,36.022427198090725,49.10294632594387,0.5585596289775481,0.009714886158109056
20240911105349,T03,37.0,13.0,-24.0,35.82599440832682,44.10832313788318,0.5664734075366711,0.01058149167693643
20240911105349,T03,37.0,14.0,-23.0,41.30036135995771,45.9697011198859,0.5667784885386576,0.011937242438123124
20240911105349,T03,37.0,15.0,-22.0,31.766276816472335,45.37557504648189,0.5626162406737046,0.013354376412677088
20240911105349,T03,37.0,16.0,-21.0,23.466885196632152,48.95293509755779,0.5691457880191623,0.014943154034352108
20240911105349,T03,37.0,17.0,-20.0,43.74004836357957,46.101623091814844,0.5618107950261595,0.016850959489164652
20240911105349,T03,37.0,18.0,-19.0,39.78332396773841,46.62758794829851,0.5637783111890927,0.01932370438171664
20240911105349,T03,37.0,1.0,-36.0,20.072195001333885,49.486550796260524,0.5685796354122786,0.0030791542614284234
20240911105349,T03,37.0,19.0,-18.0,48.01509797572928,44.405716332436334,0.5609594938179244,0.020936617274758967
20240911105349,T03,37.0,20.0,-17.0,46.10551152357209,41.54516073036831,0.5635486172494046,0.021917820818768002
20240911105349,T03,37.0,21.0,-16.0,46.711497283095675,44.716116664452905,0.5677448376538295,0.024595417773007777
20240911105349,T03,37.0,22.0,-15.0,40.86227072705202,45.25213637319617,0.5578001143228342,0.02778849428073251
20240911105349,T03,37.0,23.0,-14.0,50.73325332333823,44.38691979108898,0.5633253256163206,0.031351030718620575
20240911105349,T03,37.0,24.0,-13.0,44.218487821922054,42.52990195803781,0.5621459672917486,0.0359847406886801
20240911105349,T03,37.0,25.0,-12.0,58.6246636896405,43.99173495549286,0.5610633544982299,0.038803791803390206
20240911105349,T03,37.0,26.0,-11.0,58.61147711389604,41.65625944048106,0.5635315578963045,0.04383486042781561
20240911105349,T03,37.0,27.0,-10.0,37.757888550525266,43.14030273562904,0.5636347799893622,0.04945052853695462
20240911105349,T03,37.0,28.0,-9.0,46.619737827568215,42.36301837688078,0.5632499649915356,0.054664194407520864
20240911105349,T03,37.0,2.0,-35.0,10.528886535866143,48.60136097167197,0.5664597957935469,0.003078799120892464
20240911105349,T03,37.0,29.0,-8.0,62.105335331210156,41.860049875470814,0.5647396034298312,0.060579555871824196
20240911105349,T03,37.0,30.0,-7.0,57.22105672340675,41.78749281229038,0.5614602988604921,0.07067071747701695
20240911105349,T03,37.0,31.0,-6.0,55.15542172198091,38.76449065264671,0.5585286163651949,0.08000734138358032
20240911105349,T03,37.0,32.0,-5.0,53.658565314175675,41.325287053554675,0.5622246759568632,0.09728055165880134
20240911105349,T03,37.0,33.0,-4.0,63.58680522618628,39.923908296395865,0.5638962434481847,0.1012293623811188
20240911105349,T03,37.0,34.0,-3.0,-45.47450639327425,33.351610183387365,0.5607048421080993,0.11419041127961786
20240911105349,T03,37.0,35.0,-2.0,-47.87112552894793,39.13964493021049,0.5614219471264237,0.14205358462559559
20240911105349,T03,37.0,36.0,-1.0,-46.46938392090821,36.74075035944005,0.5654419824461041,0.14867916240114948
20240911105349,T03,37.0,37.0,0.0,-48.28526807889466,36.98536796518385,0.5666002177728324,0.16961665400961431
20240911105349,T03,37.0,38.0,1.0,-59.65240463045162,34.13200597349501,0.5602340967279642,0.19884167551615
