timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720170787.0599513,1.0,2.0,3.0,11:13:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.68491101581016,365,1000000,133
1720170787.5939226,1.0,2.0,3.0,11:13:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.694241442288,247,1000000,61
1720170788.1164124,1.0,2.0,3.0,11:13:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.708022656853274,371,1000000,127
1720170788.6639004,1.0,2.0,3.0,11:13:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.789283596669364,379,1000000,143
1720170789.1822376,1.0,2.0,3.0,11:13:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-34.13028352250517,274,1000000,75
1720170789.7270865,1.0,2.0,3.0,11:13:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.892794246372176,385,1000000,148
1720170790.2447867,1.0,2.0,3.0,11:13:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.7439105728497,375,1000000,140
1720170790.7931063,1.0,2.0,3.0,11:13:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.9449181844929,353,1000000,124
1720170791.3192542,1.0,2.0,3.0,11:13:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.91069910620149,374,1000000,116
1720170791.8432765,1.0,2.0,3.0,11:13:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.97323114155921,287,1000000,82
1720170792.3916469,1.0,2.0,3.0,11:13:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.92501402687951,287,1000000,82
1720170792.912528,1.0,2.0,3.0,11:13:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.855058869850794,399,1000000,159
1720170793.4490683,1.0,2.0,3.0,11:13:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.84506460788087,269,1000000,72
1720170793.9688878,1.0,2.0,3.0,11:13:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.935998497631594,362,1000000,131
1720170794.5233905,1.0,2.0,3.0,11:13:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-33.87965956273283,281,1000000,78
1720170795.1306982,1.0,2.0,3.0,11:13:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.45446867670897,1633,574218,4644
1720170795.7422016,1.0,2.0,3.0,11:13:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.352298767850698,1641,574218,4706
1720170796.366116,1.0,2.0,3.0,11:13:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.432281776348745,1628,574218,4615
1720170796.9885075,1.0,2.0,3.0,11:13:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.485477511485144,1643,574218,4701
1720170797.6085997,1.0,2.0,3.0,11:13:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.43143533857942,1634,570312,4681
1720170798.204015,1.0,2.0,3.0,11:13:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.44242727550906,1642,570312,4624
1720170798.831762,1.0,2.0,3.0,11:13:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.38121778268085,1627,562500,4706
1720170799.4838822,1.0,2.0,3.0,11:13:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.451467251007927,1630,562500,4711
1720170800.1318133,1.0,2.0,3.0,11:13:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.50522446640958,1609,562500,4602
1720170800.778498,1.0,2.0,3.0,11:13:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.419666568205386,1635,562500,4752
1720170801.4172773,1.0,2.0,3.0,11:13:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.504624323363906,1629,562500,4694
1720170802.0439577,1.0,2.0,3.0,11:13:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.554501797661032,1629,562500,4694
1720170802.6536202,1.0,2.0,3.0,11:13:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.542630689471792,1628,562500,4711
1720170803.274324,1.0,2.0,3.0,11:13:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.511813950982578,1637,562500,4764
1720170803.9129114,1.0,2.0,3.0,11:13:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.45073960905441,1633,562500,4752
1720170804.5182648,1.0,2.0,3.0,11:13:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.41223917032348,1607,562500,4654
1720170805.0511105,1.0,2.0,3.0,11:13:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.948515016447743,1631,562500,4654
1720170805.5801747,1.0,2.0,3.0,11:13:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.979343420446952,1466,1000000,2027
1720170806.1238112,1.0,2.0,3.0,11:13:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.918270774512862,1470,1000000,2184
1720170806.6514044,1.0,2.0,3.0,11:13:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.85914599193385,1491,1000000,2223
1720170807.195087,1.0,2.0,3.0,11:13:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.572082044973882,1425,1000000,2030
1720170807.7438107,1.0,2.0,3.0,11:13:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.07722050160302,1482,1000000,2205
1720170808.3335202,1.0,2.0,3.0,11:13:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.67985519069886,1466,1000000,2149
1720170808.8976567,1.0,2.0,3.0,11:13:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.606557513368216,1445,1000000,2232
1720170809.4343452,1.0,2.0,3.0,11:13:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.69047577884831,1466,1000000,2199
1720170809.998921,1.0,2.0,3.0,11:13:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.868597446581447,1485,1000000,2256
1720170810.5395508,1.0,2.0,3.0,11:13:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.70890635697095,1473,1000000,2169
1720170811.0970554,1.0,2.0,3.0,11:13:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.907299361673225,1509,1000000,2319
1720170811.6721563,1.0,2.0,3.0,11:13:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.656720267406428,1486,1000000,2208
