timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720321821.499445,1.0,2.0,3.0,05:10:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.142477509275068,1562,79042,30867
1720321822.1344657,1.0,2.0,3.0,05:10:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.164141520816,1562,79042,30867
1720321822.7644646,1.0,2.0,3.0,05:10:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.16416968290778,1563,79042,30907
1720321823.4025671,1.0,2.0,3.0,05:10:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.158055837766668,1563,79042,30907
1720321824.0531538,1.0,2.0,3.0,05:10:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.198143794280277,1565,79042,30670
1720321824.6702318,1.0,2.0,3.0,05:10:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.14162981187485,1561,79042,30867
1720321825.3032987,1.0,2.0,3.0,05:10:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.16379893755441,1561,79042,30828
1720321825.9305804,1.0,2.0,3.0,05:10:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.193676690669584,1563,79042,30867
1720321826.5563142,1.0,2.0,3.0,05:10:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.179700994547407,1561,79042,30828
1720321827.1689143,1.0,2.0,3.0,05:10:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.16038559301984,1563,79042,30907
1720321827.7863266,1.0,2.0,3.0,05:10:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.155543282943718,1562,79042,30946
1720321828.422854,1.0,2.0,3.0,05:10:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.149742319751862,1557,79042,30670
1720321829.0325305,1.0,2.0,3.0,05:10:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.15275031310191,1561,79042,30828
1720321829.6651123,1.0,2.0,3.0,05:10:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.16158466500572,1559,79042,30749
