timestamp,buffer_voltage_mv,resistance,pwr_nw
1722350813914,42,1000000,1
1722350813916,43,1000000,1
1722350813918,42,1000000,1
1722350813920,42,1000000,1
1722350813922,43,1000000,1
1722350813924,44,1000000,1
1722350813926,44,1000000,2
1722350813928,43,1000000,1
1722350813930,43,1000000,1
1722350813932,43,1000000,1
1722350813934,42,1000000,1
1722350813936,42,1000000,1
1722350813938,42,1000000,1
1722350813941,43,1000000,1
1722350813943,43,1000000,1
1722350813944,45,1000000,1
1722350813946,44,1000000,1
1722350813949,43,1000000,1
1722350813951,43,1000000,1
1722350813953,43,1000000,1
1722350813955,42,1000000,1
1722350813957,43,1000000,1
1722350813959,42,1000000,1
1722350813961,42,1000000,1
1722350813963,43,1000000,1
1722350813965,45,1000000,1
1722350813967,44,1000000,2
1722350813969,43,1000000,1
1722350813971,43,1000000,1
1722350813973,42,1000000,1
1722350813975,42,1000000,1
1722350813977,43,1000000,1
1722350813979,42,1000000,1
1722350813981,42,1000000,1
1722350813983,43,1000000,1
1722350813985,45,1000000,2
1722350813987,44,1000000,2
1722350813989,43,1000000,1
1722350813991,43,1000000,1
1722350813993,43,1000000,1
1722350813995,42,1000000,1
1722350813997,43,1000000,1
1722350813999,42,1000000,1
1722350814001,42,1000000,1
1722350814003,43,1000000,1
1722350814005,45,1000000,2
1722350814007,44,1000000,2
1722350814009,43,1000000,1
1722350814011,43,1000000,1
1722350814013,43,1000000,1
1722350814015,42,1000000,1
1722350814017,42,1000000,1
1722350814019,42,1000000,1
1722350814021,43,1000000,1
1722350814023,43,1000000,1
1722350814025,45,1000000,1
1722350814027,44,1000000,1
1722350814029,43,1000000,1
1722350814031,43,1000000,1
1722350814033,43,1000000,1
1722350814035,42,1000000,1
1722350814037,42,1000000,1
1722350814039,42,1000000,1
1722350814041,43,1000000,1
1722350814044,44,1000000,1
1722350814046,45,1000000,1
1722350814047,44,1000000,1
1722350814050,43,1000000,1
1722350814052,43,1000000,1
1722350814054,43,1000000,1
1722350814056,42,1000000,1
1722350814058,43,1000000,1
1722350814060,42,1000000,1
1722350814062,43,1000000,1
1722350814064,43,1000000,1
1722350814066,45,1000000,2
1722350814068,44,1000000,2
1722350814070,43,1000000,1
1722350814072,43,1000000,1
1722350814074,43,1000000,1
1722350814076,42,1000000,1
1722350814078,42,1000000,1
1722350814080,42,1000000,1
1722350814082,42,1000000,1
1722350814084,43,1000000,1
1722350814086,44,1000000,2
1722350814088,44,1000000,1
1722350814090,43,1000000,1
1722350814092,43,1000000,1
1722350814094,43,1000000,1
1722350814096,42,1000000,1
1722350814098,42,1000000,1
1722350814100,42,1000000,1
1722350814102,43,1000000,1
1722350814104,43,1000000,1
1722350814106,45,1000000,2
1722350814108,43,1000000,1
1722350814110,43,1000000,1
1722350814112,43,1000000,1
1722350814114,42,1000000,1
1722350814116,42,1000000,1
1722350814118,42,1000000,1
1722350814120,42,1000000,1
1722350814122,42,1000000,1
1722350814124,44,1000000,1
1722350814126,45,1000000,2
1722350814128,44,1000000,2
1722350814130,43,1000000,1
1722350814132,43,1000000,1
1722350814134,42,1000000,1
1722350814136,42,1000000,1
1722350814138,42,1000000,1
1722350814140,42,1000000,1
1722350814142,42,1000000,1
1722350814144,44,1000000,1
1722350814146,44,1000000,2
1722350814149,44,1000000,1
1722350814150,43,1000000,1
1722350814152,43,1000000,1
1722350814155,43,1000000,1
1722350814157,42,1000000,1
1722350814158,42,1000000,1
1722350814161,42,1000000,1
1722350814163,43,1000000,1
1722350814165,44,1000000,1
1722350814167,45,1000000,2
1722350814169,43,1000000,1
1722350814170,43,1000000,1
1722350814172,43,1000000,1
1722350814174,42,1000000,1
1722350814176,42,1000000,1
1722350814178,42,1000000,1
1722350814180,42,1000000,1
1722350814182,43,1000000,1
1722350814184,45,1000000,1
1722350814186,45,1000000,2
1722350814188,43,1000000,1
1722350814190,43,1000000,1
1722350814192,43,1000000,1
1722350814194,42,1000000,1
1722350814196,42,1000000,1
1722350814198,42,1000000,1
1722350814200,42,1000000,1
1722350814202,42,1000000,1
1722350814204,45,1000000,1
1722350814206,44,1000000,2
1722350814208,43,1000000,1
1722350814210,43,1000000,1
1722350814212,43,1000000,1
1722350814214,42,1000000,1
1722350814216,42,1000000,1
1722350814218,42,1000000,1
1722350814220,42,1000000,1
1722350814222,43,1000000,1
1722350814224,45,1000000,1
1722350814226,45,1000000,2
1722350814228,44,1000000,1
1722350814230,43,1000000,1
1722350814232,43,1000000,1
1722350814234,42,1000000,1
1722350814236,42,1000000,1
1722350814238,42,1000000,1
1722350814240,42,1000000,1
1722350814242,43,1000000,1
1722350814244,44,1000000,1
1722350814246,44,1000000,2
1722350814248,43,1000000,1
1722350814250,43,1000000,1
1722350814252,43,1000000,1
1722350814254,42,1000000,1
1722350814257,42,1000000,1
1722350814259,42,1000000,1
1722350814260,42,1000000,1
1722350814263,43,1000000,1
1722350814265,45,1000000,1
1722350814267,45,1000000,2
1722350814269,43,1000000,1
1722350814271,43,1000000,1
1722350814273,43,1000000,1
1722350814275,42,1000000,1
1722350814277,42,1000000,1
1722350814279,42,1000000,1
1722350814281,42,1000000,1
1722350814283,43,1000000,1
1722350814285,45,1000000,1
1722350814287,44,1000000,2
1722350814289,43,1000000,1
1722350814291,43,1000000,1
1722350814293,42,1000000,1
1722350814295,42,1000000,1
1722350814297,43,1000000,1
1722350814299,42,1000000,1
1722350814301,42,1000000,1
1722350814303,43,1000000,1
1722350814305,45,1000000,2
1722350814307,44,1000000,2
1722350814309,43,1000000,1
1722350814311,43,1000000,1
1722350814313,42,1000000,1
1722350814315,42,1000000,1
1722350814317,42,1000000,1
1722350814319,42,1000000,1
1722350814321,42,1000000,1
1722350814323,43,1000000,1
1722350814325,45,1000000,2
1722350814327,44,1000000,2
1722350814329,43,1000000,1
1722350814331,42,1000000,1
1722350814333,43,1000000,1
1722350814335,42,1000000,1
1722350814337,42,1000000,1
1722350814339,42,1000000,1
1722350814341,42,1000000,1
1722350814343,43,1000000,1
1722350814345,45,1000000,1
1722350814347,44,1000000,1
1722350814349,43,1000000,1
1722350814351,43,1000000,1
1722350814353,43,1000000,1
1722350814355,42,1000000,1
1722350814357,42,1000000,1
1722350814359,42,1000000,1
1722350814362,42,1000000,1
1722350814363,44,1000000,1
1722350814365,45,1000000,1
1722350814368,44,1000000,1
1722350814370,43,1000000,1
1722350814372,43,1000000,1
1722350814374,42,1000000,1
1722350814376,42,1000000,1
1722350814378,42,1000000,1
1722350814380,42,1000000,1
1722350814382,42,1000000,1
1722350814384,43,1000000,1
1722350814386,45,1000000,2
1722350814388,44,1000000,1
1722350814390,43,1000000,1
1722350814392,43,1000000,1
1722350814394,42,1000000,1
1722350814396,42,1000000,1
1722350814398,42,1000000,1
1722350814400,42,1000000,1
1722350814402,43,1000000,1
1722350814404,43,1000000,1
1722350814406,45,1000000,2
1722350814408,44,1000000,1
1722350814410,43,1000000,1
1722350814412,43,1000000,1
1722350814414,43,1000000,1
1722350814416,42,1000000,1
1722350814418,42,1000000,1
1722350814420,42,1000000,1
1722350814422,43,1000000,1
1722350814424,43,1000000,1
1722350814426,44,1000000,2
1722350814428,43,1000000,1
1722350814430,43,1000000,1
1722350814432,43,1000000,1
1722350814434,42,1000000,1
1722350814436,42,1000000,1
1722350814438,42,1000000,1
1722350814440,42,1000000,1
1722350814442,42,1000000,1
1722350814444,44,1000000,1
1722350814446,45,1000000,2
1722350814448,44,1000000,1
1722350814450,43,1000000,1
1722350814452,43,1000000,1
1722350814454,42,1000000,1
1722350814456,42,1000000,1
1722350814458,42,1000000,1
1722350814460,42,1000000,1
1722350814462,42,1000000,1
1722350814464,44,1000000,1
1722350814466,44,1000000,2
1722350814468,44,1000000,1
1722350814471,43,1000000,1
1722350814473,43,1000000,1
1722350814474,42,1000000,1
1722350814477,42,1000000,1
1722350814479,42,1000000,1
1722350814481,42,1000000,1
1722350814483,43,1000000,1
1722350814485,43,1000000,1
1722350814487,44,1000000,2
1722350814489,43,1000000,1
1722350814491,43,1000000,1
1722350814493,43,1000000,1
1722350814495,42,1000000,1
1722350814497,42,1000000,1
1722350814499,42,1000000,1
1722350814501,42,1000000,1
1722350814503,43,1000000,1
1722350814505,45,1000000,1
1722350814507,45,1000000,2
1722350814509,44,1000000,1
1722350814511,43,1000000,1
1722350814513,43,1000000,1
1722350814515,42,1000000,1
1722350814517,42,1000000,1
1722350814519,42,1000000,1
1722350814521,42,1000000,1
1722350814523,43,1000000,1
1722350814525,45,1000000,1
1722350814527,44,1000000,1
1722350814529,44,1000000,1
1722350814531,43,1000000,1
1722350814533,43,1000000,1
1722350814535,42,1000000,1
1722350814537,42,1000000,1
1722350814539,42,1000000,1
1722350814541,42,1000000,1
1722350814543,43,1000000,1
1722350814545,45,1000000,1
1722350814547,44,1000000,2
1722350814549,44,1000000,1
1722350814551,43,1000000,1
1722350814553,43,1000000,1
1722350814554,42,1000000,1
1722350814556,42,1000000,1
1722350814558,42,1000000,1
1722350814560,42,1000000,1
1722350814562,43,1000000,1
1722350814564,44,1000000,1
1722350814566,44,1000000,2
1722350814568,43,1000000,1
1722350814571,43,1000000,1
1722350814573,43,1000000,1
1722350814575,42,1000000,1
1722350814577,42,1000000,1
1722350814579,42,1000000,1
1722350814581,42,1000000,1
1722350814583,43,1000000,1
1722350814585,45,1000000,1
1722350814587,44,1000000,1
1722350814589,43,1000000,1
1722350814591,43,1000000,1
1722350814593,43,1000000,1
1722350814595,42,1000000,1
1722350814597,42,1000000,1
1722350814599,42,1000000,1
1722350814601,42,1000000,1
1722350814603,43,1000000,1
1722350814605,45,1000000,1
1722350814607,44,1000000,2
1722350814609,43,1000000,1
1722350814611,43,1000000,1
1722350814613,42,1000000,1
1722350814615,42,1000000,1
1722350814617,43,1000000,1
1722350814619,42,1000000,1
1722350814621,43,1000000,1
1722350814623,43,1000000,1
1722350814625,45,1000000,2
1722350814627,44,1000000,1
1722350814629,43,1000000,1
1722350814631,43,1000000,1
1722350814633,42,1000000,1
1722350814635,42,1000000,1
1722350814637,43,1000000,1
1722350814639,42,1000000,1
1722350814641,42,1000000,1
1722350814643,43,1000000,1
1722350814645,45,1000000,2
1722350814647,44,1000000,2
1722350814649,43,1000000,1
1722350814651,42,1000000,1
1722350814653,43,1000000,1
1722350814655,42,1000000,1
1722350814657,42,1000000,1
1722350814659,42,1000000,1
1722350814661,42,1000000,1
1722350814663,43,1000000,1
1722350814665,45,1000000,2
1722350814667,44,1000000,1
1722350814669,43,1000000,1
1722350814671,43,1000000,1
1722350814673,42,1000000,1
1722350814676,42,1000000,1
1722350814678,42,1000000,1
1722350814679,42,1000000,1
1722350814682,43,1000000,1
1722350814684,44,1000000,1
1722350814686,45,1000000,1
1722350814688,44,1000000,1
1722350814690,43,1000000,1
1722350814692,43,1000000,1
1722350814694,42,1000000,1
1722350814696,42,1000000,1
1722350814698,42,1000000,1
1722350814700,42,1000000,1
1722350814702,43,1000000,1
1722350814704,44,1000000,1
1722350814706,44,1000000,2
1722350814708,44,1000000,1
1722350814710,43,1000000,1
1722350814712,43,1000000,1
1722350814714,43,1000000,1
1722350814716,42,1000000,1
1722350814718,42,1000000,1
1722350814720,42,1000000,1
1722350814722,43,1000000,1
1722350814724,43,1000000,1
1722350814726,44,1000000,2
1722350814728,44,1000000,1
1722350814730,43,1000000,1
1722350814732,43,1000000,1
1722350814734,42,1000000,1
1722350814736,42,1000000,1
1722350814738,42,1000000,1
1722350814740,42,1000000,1
1722350814742,42,1000000,1
1722350814744,43,1000000,1
1722350814746,45,1000000,2
1722350814748,43,1000000,1
1722350814750,43,1000000,1
1722350814752,43,1000000,1
1722350814754,42,1000000,1
1722350814756,42,1000000,1
1722350814758,42,1000000,1
1722350814760,42,1000000,1
1722350814762,43,1000000,1
1722350814764,44,1000000,1
1722350814766,45,1000000,2
1722350814768,44,1000000,1
1722350814770,43,1000000,1
1722350814772,42,1000000,1
1722350814774,42,1000000,1
1722350814776,42,1000000,1
1722350814779,42,1000000,1
1722350814780,42,1000000,1
1722350814782,42,1000000,1
1722350814785,45,1000000,1
1722350814787,44,1000000,2
1722350814789,43,1000000,1
1722350814791,43,1000000,1
1722350814793,43,1000000,1
1722350814795,42,1000000,1
1722350814797,42,1000000,1
1722350814799,42,1000000,1
1722350814801,42,1000000,1
1722350814803,43,1000000,1
1722350814805,44,1000000,1
1722350814807,44,1000000,2
1722350814809,43,1000000,1
1722350814811,43,1000000,1
1722350814813,43,1000000,1
1722350814815,42,1000000,1
1722350814817,42,1000000,1
1722350814819,42,1000000,1
1722350814821,42,1000000,1
1722350814823,43,1000000,1
1722350814825,45,1000000,1
1722350814827,44,1000000,2
1722350814829,43,1000000,1
1722350814831,42,1000000,1
1722350814833,43,1000000,1
1722350814835,42,1000000,1
1722350814837,42,1000000,1
1722350814839,42,1000000,1
1722350814841,42,1000000,1
1722350814843,42,1000000,1
1722350814845,45,1000000,1
1722350814847,44,1000000,2
1722350814849,43,1000000,1
1722350814851,43,1000000,1
1722350814853,43,1000000,1
1722350814855,42,1000000,1
1722350814857,43,1000000,1
1722350814859,42,1000000,1
1722350814861,42,1000000,1
1722350814863,43,1000000,1
1722350814865,45,1000000,1
1722350814867,44,1000000,2
1722350814869,43,1000000,1
1722350814871,43,1000000,1
1722350814873,43,1000000,1
1722350814875,42,1000000,1
1722350814877,42,1000000,1
1722350814879,42,1000000,1
1722350814882,42,1000000,1
1722350814883,43,1000000,1
1722350814885,44,1000000,1
1722350814888,44,1000000,2
1722350814890,43,1000000,1
1722350814892,43,1000000,1
1722350814893,42,1000000,1
1722350814896,42,1000000,1
1722350814898,42,1000000,1
1722350814900,42,1000000,1
1722350814902,42,1000000,1
1722350814904,43,1000000,1
1722350814906,45,1000000,1
1722350814908,44,1000000,1
1722350814910,43,1000000,1
1722350814912,43,1000000,1
1722350814914,42,1000000,1
1722350814916,42,1000000,1
1722350814918,42,1000000,1
1722350814920,42,1000000,1
1722350814922,43,1000000,1
1722350814924,43,1000000,1
1722350814926,45,1000000,1
1722350814928,44,1000000,2
1722350814929,43,1000000,1
1722350814931,43,1000000,1
1722350814933,42,1000000,1
1722350814935,42,1000000,1
1722350814937,42,1000000,1
1722350814939,42,1000000,1
1722350814941,42,1000000,1
1722350814943,43,1000000,1
1722350814945,45,1000000,2
1722350814947,44,1000000,1
1722350814949,43,1000000,1
1722350814951,43,1000000,1
1722350814953,42,1000000,1
1722350814955,42,1000000,1
1722350814957,43,1000000,1
1722350814959,42,1000000,1
1722350814961,42,1000000,1
1722350814963,43,1000000,1
1722350814965,45,1000000,2
1722350814967,44,1000000,2
1722350814969,43,1000000,1
1722350814971,43,1000000,1
1722350814973,43,1000000,1
1722350814975,42,1000000,1
1722350814977,43,1000000,1
1722350814979,42,1000000,1
1722350814981,43,1000000,1
1722350814983,43,1000000,1
1722350814985,45,1000000,2
1722350814987,44,1000000,1
1722350814989,43,1000000,1
1722350814992,43,1000000,1
1722350814994,43,1000000,1
1722350814995,42,1000000,1
1722350814998,42,1000000,1
1722350815000,42,1000000,1
1722350815002,43,1000000,1
1722350815004,44,1000000,1
1722350815006,45,1000000,1
1722350815008,44,1000000,1
1722350815010,43,1000000,1
1722350815012,42,1000000,1
1722350815014,42,1000000,1
1722350815016,42,1000000,1
1722350815018,43,1000000,1
1722350815020,43,1000000,1
1722350815022,43,1000000,1
1722350815024,43,1000000,1
1722350815026,44,1000000,2
1722350815028,44,1000000,1
1722350815030,43,1000000,1
1722350815032,43,1000000,1
1722350815034,42,1000000,1
1722350815036,42,1000000,1
1722350815038,42,1000000,1
1722350815040,42,1000000,1
1722350815042,43,1000000,1
1722350815044,43,1000000,1
1722350815046,44,1000000,2
1722350815048,44,1000000,1
1722350815050,43,1000000,1
1722350815052,43,1000000,1
1722350815054,42,1000000,1
1722350815056,42,1000000,1
1722350815058,42,1000000,1
1722350815060,42,1000000,1
1722350815062,43,1000000,1
1722350815064,43,1000000,1
1722350815066,45,1000000,2
1722350815068,44,1000000,1
