timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1719407993.762874,1.0,2.0,3.0,15:19:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.862402256264755,47,1000000,1
1719407994.4443717,1.0,2.0,3.0,15:19:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.683793940611995,941,1000000,781
1719407995.1765697,1.0,2.0,3.0,15:19:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.745361217452736,777,1000000,603
1719407995.77758,1.0,2.0,3.0,15:19:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.603932426038245,1110,1000000,1394
1719407996.3481019,1.0,2.0,3.0,15:19:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.07105827204947,1110,1000000,1394
1719407996.9493387,1.0,2.0,3.0,15:19:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.152549146840684,1197,1000000,1444
1719407997.5153265,1.0,2.0,3.0,15:19:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.639435143210605,1452,1000000,2067
1719407998.2101882,1.0,2.0,3.0,15:19:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.10189563380993,1441,1000000,2099
1719407998.773176,1.0,2.0,3.0,15:19:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.554554854775986,531,1000000,313
1719407999.3610344,1.0,2.0,3.0,15:19:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.635759326992275,531,1000000,313
1719407999.9453287,1.0,2.0,3.0,15:19:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.522562941771625,487,1000000,255
1719408000.5111737,1.0,2.0,3.0,15:19:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.18898685331945,609,1000000,370
1719408001.0748014,1.0,2.0,3.0,15:19:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.024735360130947,271,1000000,105
1719408001.6632426,1.0,2.0,3.0,15:19:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.390996442460732,238,1000000,57
1719408002.2099435,1.0,2.0,3.0,15:19:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.997703000304405,238,1000000,57
1719408002.7679484,1.0,2.0,3.0,15:19:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.916631164242837,625,1000000,439
1719408003.4627798,1.0,2.0,3.0,15:20:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.11726599648958,625,1000000,439
1719408004.0604744,1.0,2.0,3.0,15:20:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.748704840839622,625,1000000,439
1719408004.621436,1.0,2.0,3.0,15:20:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.810415933853506,1017,1000000,1046
1719408005.2160678,1.0,2.0,3.0,15:20:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.72074215274646,532,1000000,341
1719408005.7808273,1.0,2.0,3.0,15:20:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.588539237018274,567,1000000,173
1719408006.368929,1.0,2.0,3.0,15:20:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.598433800588936,567,1000000,173
1719408006.9682863,1.0,2.0,3.0,15:20:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.787219346477904,567,1000000,173
1719408007.7004116,1.0,2.0,3.0,15:20:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.403588789451483,567,1000000,173
1719408008.4652145,1.0,2.0,3.0,15:20:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.973092512873905,546,1000000,391
1719408009.178558,1.0,2.0,3.0,15:20:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.739506666106706,546,1000000,391
1719408009.7280216,1.0,2.0,3.0,15:20:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.54425891343743,210,1000000,53
1719408010.3052168,1.0,2.0,3.0,15:20:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.89706106801942,210,1000000,53
1719408010.8683906,1.0,2.0,3.0,15:20:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.034573946200254,210,1000000,53
1719408011.4239135,1.0,2.0,3.0,15:20:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.678440562748698,210,1000000,53
1719408012.1781855,1.0,2.0,3.0,15:20:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-43.07312609816917,210,1000000,53
1719408012.9388785,1.0,2.0,3.0,15:20:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.250985049363564,803,1000000,644
1719408013.489825,1.0,2.0,3.0,15:20:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.72286160402181,803,1000000,644
1719408014.1655326,1.0,2.0,3.0,15:20:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.83222790246706,803,1000000,644
1719408014.9224372,1.0,2.0,3.0,15:20:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.586332407692836,803,1000000,644
1719408015.4739647,1.0,2.0,3.0,15:20:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.98018531231827,803,1000000,644
1719408016.0344622,1.0,2.0,3.0,15:20:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.27830238738796,635,1000000,276
1719408016.5903277,1.0,2.0,3.0,15:20:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.389055875253497,635,1000000,276
1719408017.1665351,1.0,2.0,3.0,15:20:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.80260134671566,703,1000000,473
1719408017.7207518,1.0,2.0,3.0,15:20:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.85551926534668,703,1000000,473
1719408018.4063537,1.0,2.0,3.0,15:20:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.779726193401338,522,1000000,291
1719408018.9751012,1.0,2.0,3.0,15:20:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.318786540861012,522,1000000,291
1719408019.6451614,1.0,2.0,3.0,15:20:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.21551270308269,522,1000000,291
1719408020.2101598,1.0,2.0,3.0,15:20:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.637865396185617,629,1000000,381
