timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1719406840.4453256,1.0,2.0,3.0,15:00:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.6617425507975,983,1000000,954
1719406841.1008701,1.0,2.0,3.0,15:00:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.3725563388451,983,1000000,954
1719406841.8376825,1.0,2.0,3.0,15:00:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.449888676734908,792,1000000,627
1719406842.3932228,1.0,2.0,3.0,15:00:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.819482931020787,792,1000000,627
1719406842.9828157,1.0,2.0,3.0,15:00:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.07860878110921,616,1000000,370
1719406843.5717754,1.0,2.0,3.0,15:00:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.861344286769246,616,1000000,370
1719406844.1515129,1.0,2.0,3.0,15:00:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.97624669647815,702,1000000,373
1719406844.8274455,1.0,2.0,3.0,15:00:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.077540682391955,702,1000000,373
1719406845.5771627,1.0,2.0,3.0,15:00:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.965199636339506,840,1000000,683
1719406846.3197443,1.0,2.0,3.0,15:00:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.40033161498303,840,1000000,683
1719406846.864606,1.0,2.0,3.0,15:00:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.49431529515779,574,1000000,458
1719406847.5384235,1.0,2.0,3.0,15:00:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.64551878161584,574,1000000,458
1719406848.0658689,1.0,2.0,3.0,15:00:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.396203848502786,574,1000000,458
1719406848.817318,1.0,2.0,3.0,15:00:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.980368902227895,1868,570312,6144
1719406849.3593845,1.0,2.0,3.0,15:00:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.408961985782106,1868,570312,6144
1719406849.8949888,1.0,2.0,3.0,15:00:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.990172116114678,1868,570312,6144
1719406850.5240707,1.0,2.0,3.0,15:00:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.93286812043597,1633,355468,7501
1719406851.300184,1.0,2.0,3.0,15:00:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.247472456847404,1630,351562,7529
1719406851.838261,1.0,2.0,3.0,15:00:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.163653108107233,1608,277343,9497
1719406852.5221965,1.0,2.0,3.0,15:00:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.295909113892336,1608,277343,9497
1719406853.048064,1.0,2.0,3.0,15:00:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.70530500098416,1608,292968,8650
1719406853.5922995,1.0,2.0,3.0,15:00:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.91440755918812,1608,292968,8650
1719406854.1393802,1.0,2.0,3.0,15:00:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.633412541324795,1608,292968,8650
1719406854.8133311,1.0,2.0,3.0,15:00:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.788479506380853,1578,304687,8193
1719406855.385756,1.0,2.0,3.0,15:00:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.57853787168243,1578,304687,8193
1719406856.0299675,1.0,2.0,3.0,15:00:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.28075657506033,1606,304687,8486
1719406856.7734797,1.0,2.0,3.0,15:00:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.26209514502103,1606,304687,8486
1719406857.554878,1.0,2.0,3.0,15:00:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.64734322973169,1615,281250,9182
1719406858.264318,1.0,2.0,3.0,15:00:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.17751175859518,1615,281250,9182
1719406858.8704662,1.0,2.0,3.0,15:00:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.694702807170476,1568,281250,8719
1719406859.4675515,1.0,2.0,3.0,15:00:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.16461568862074,353,1000000,96
1719406860.0554476,1.0,2.0,3.0,15:00:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.955810472636546,353,1000000,96
1719406860.587958,1.0,2.0,3.0,15:00:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.299234149418474,91,1000000,8
1719406861.1772466,1.0,2.0,3.0,15:00:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.915852160999037,91,1000000,8
1719406861.804071,1.0,2.0,3.0,15:00:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.35099205007249,324,1000000,74
1719406862.4853415,1.0,2.0,3.0,15:00:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.54655798167228,324,1000000,74
1719406863.066929,1.0,2.0,3.0,15:00:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.48046506709424,324,1000000,74
1719406863.8180811,1.0,2.0,3.0,15:01:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.708668618281457,324,1000000,74
1719406864.4317167,1.0,2.0,3.0,15:01:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.86659457680561,216,1000000,22
1719406865.0518558,1.0,2.0,3.0,15:01:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.180461574141717,216,1000000,22
1719406865.631616,1.0,2.0,3.0,15:01:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.5897196880249,216,1000000,22
1719406866.1977649,1.0,2.0,3.0,15:01:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.45964950708617,216,1000000,22
1719406866.764599,1.0,2.0,3.0,15:01:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.692883611066083,75,1000000,6
1719406867.3221898,1.0,2.0,3.0,15:01:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.218738166557642,573,1000000,429
1719406867.925573,1.0,2.0,3.0,15:01:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.924207775488913,573,1000000,429
1719406868.4618058,1.0,2.0,3.0,15:01:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.40666603286198,573,1000000,429
1719406869.1036286,1.0,2.0,3.0,15:01:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.525115931261624,58,1000000,3
1719406869.6844234,1.0,2.0,3.0,15:01:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.03984397317405,58,1000000,3
1719406870.368384,1.0,2.0,3.0,15:01:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.81729867968876,99,1000000,9
1719406870.9067364,1.0,2.0,3.0,15:01:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.266322163422764,99,1000000,9
1719406871.601234,1.0,2.0,3.0,15:01:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.236542562321212,99,1000000,9
1719406872.1605663,1.0,2.0,3.0,15:01:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.7691527770504,53,1000000,2
