timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1719406458.860011,1.0,2.0,3.0,14:54:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.936544376848786,120,1000000,12
1719406459.4340272,1.0,2.0,3.0,14:54:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.956677162024214,127,1000000,20
1719406459.9949913,1.0,2.0,3.0,14:54:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.99231558512028,144,1000000,21
1719406460.724216,1.0,2.0,3.0,14:54:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.925199677075128,127,1000000,16
1719406461.334717,1.0,2.0,3.0,14:54:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.8318202747681,127,1000000,16
1719406461.96637,1.0,2.0,3.0,14:54:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.907502414826794,142,1000000,20
1719406462.6928365,1.0,2.0,3.0,14:54:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.88898890269445,142,1000000,20
1719406463.2428386,1.0,2.0,3.0,14:54:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.646698072577507,157,1000000,17
1719406463.7876418,1.0,2.0,3.0,14:54:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.681953828212983,157,1000000,17
1719406464.465565,1.0,2.0,3.0,14:54:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.792084151053515,121,1000000,17
1719406465.0082111,1.0,2.0,3.0,14:54:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.781078677959954,153,1000000,24
1719406465.69434,1.0,2.0,3.0,14:54:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.290887453025718,153,1000000,24
1719406466.4458704,1.0,2.0,3.0,14:54:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.212539457813463,153,1000000,24
1719406467.0052445,1.0,2.0,3.0,14:54:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.219388166093424,153,1000000,24
1719406467.564177,1.0,2.0,3.0,14:54:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.318751490913684,153,1000000,24
1719406468.1646786,1.0,2.0,3.0,14:54:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.35643756871964,153,1000000,24
1719406468.9373581,1.0,2.0,3.0,14:54:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.357295040944898,1425,1000000,2030
1719406469.671684,1.0,2.0,3.0,14:54:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.321291809670193,1442,1000000,2146
1719406470.246868,1.0,2.0,3.0,14:54:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.417368366849935,1442,1000000,2146
1719406470.810821,1.0,2.0,3.0,14:54:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.500777830540095,1442,1000000,2146
1719406471.3887131,1.0,2.0,3.0,14:54:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.5318962551325,1442,1000000,2146
1719406472.1529708,1.0,2.0,3.0,14:54:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.35541775613128,1442,1000000,2146
1719406472.6991646,1.0,2.0,3.0,14:54:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.338733187591927,1442,1000000,2146
1719406473.2372792,1.0,2.0,3.0,14:54:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.40458939512407,1442,1000000,2146
