timestamp,dbm
1722556136003,-98.45923214458617
1722556136065,-99.1148862899844
1722556136105,-99.1148862899844
1722556136175,-99.1148862899844
1722556136236,-99.1148862899844
1722556136310,-98.75245178419037
1722556136379,-98.75245178419037
1722556136437,-98.75245178419037
1722556136510,-98.50691080291409
1722556136580,-98.50691080291409
1722556136653,-98.50691080291409
1722556136734,-98.50691080291409
1722556136784,-98.51464673053019
1722556136855,-98.51464673053019
1722556136920,-98.51464673053019
1722556136990,-98.15117978576417
1722556137053,-98.15117978576417
1722556137120,-98.15117978576417
1722556137187,-98.15117978576417
1722556137275,-98.57244702919795
1722556137438,-98.57244702919795
1722556137484,-98.9537881422923
1722556137527,-98.9537881422923
1722556137588,-98.9537881422923
1722556137657,-98.9537881422923
1722556137727,-98.44788820197435
1722556137789,-98.44788820197435
1722556137842,-98.44788820197435
1722556137905,-98.44788820197435
1722556137979,-98.61468845022083
1722556138040,-98.61468845022083
1722556138103,-98.61468845022083
1722556138167,-98.61468845022083
1722556138235,-98.95669315843607
1722556138303,-98.95669315843607
1722556138405,-98.95669315843607
1722556138450,-98.29239401182755
1722556138531,-98.29239401182755
1722556138619,-98.29239401182755
1722556138671,-98.29239401182755
1722556138737,-98.33008010095413
1722556138801,-98.33008010095413
1722556138872,-98.33008010095413
1722556138953,-98.58102479517495
1722556139020,-98.58102479517495
1722556139092,-98.58102479517495
1722556139151,-98.58102479517495
1722556139218,-99.47882090411545
1722556139283,-99.47882090411545
1722556139372,-99.47882090411545
1722556139415,-99.47882090411545
1722556139494,-98.41614174015828
1722556139552,-98.41614174015828
1722556139688,-98.94127862573345
1722556139728,-98.94127862573345
1722556139767,-98.94127862573345
1722556139865,-98.94127862573345
1722556139936,-98.3788917231308
1722556139999,-98.3788917231308
1722556140071,-98.3788917231308
1722556140135,-98.3788917231308
1722556140199,-98.72743365819653
1722556140273,-98.72743365819653
1722556140334,-98.72743365819653
1722556140402,-98.72743365819653
1722556140468,-98.62168980415876
