timestamp,dbm
1722522590065,-99.1396041518901
1722522590148,-98.87653120947596
1722522590218,-98.87653120947596
1722522590282,-98.87653120947596
1722522590350,-98.91995042004028
1722522590419,-98.91995042004028
1722522590480,-98.91995042004028
1722522590550,-98.91995042004028
1722522590629,-99.14256459729408
1722522590672,-99.14256459729408
1722522590734,-99.14256459729408
1722522590796,-99.14256459729408
1722522590852,-99.05189873906605
1722522590918,-99.05189873906605
1722522590983,-99.05189873906605
1722522591032,-99.05189873906605
1722522591099,-98.78780776311034
1722522591161,-98.78780776311034
1722522591231,-98.78780776311034
1722522591296,-98.78780776311034
1722522591363,-99.21485485562343
1722522591435,-99.21485485562343
1722522591502,-99.21485485562343
1722522591536,-99.21485485562343
1722522591597,-98.65254443245675
1722522591664,-98.65254443245675
1722522591731,-98.65254443245675
1722522591797,-98.65254443245675
1722522591863,-98.60182340777922
1722522591933,-98.60182340777922
1722522591978,-98.60182340777922
1722522592047,-98.60182340777922
1722522592112,-99.06913424730298
1722522592182,-99.06913424730298
1722522592252,-99.06913424730298
1722522592314,-99.06913424730298
1722522592379,-99.05599385118103
1722522592447,-99.05599385118103
1722522592512,-99.05599385118103
1722522592583,-98.9358331183921
1722522592648,-98.9358331183921
1722522592695,-98.9358331183921
1722522592762,-98.9358331183921
1722522592822,-98.77107479690139
1722522592878,-98.77107479690139
1722522592945,-98.77107479690139
1722522593015,-98.77107479690139
1722522593080,-98.78256031859051
1722522593146,-98.78256031859051
1722522593217,-98.78256031859051
1722522593280,-98.78256031859051
1722522593344,-98.38610184973152
1722522593413,-98.38610184973152
1722522593474,-98.38610184973152
1722522593530,-98.38610184973152
1722522593593,-99.00339872860673
1722522593665,-99.00339872860673
1722522593728,-99.00339872860673
1722522593783,-99.00339872860673
1722522593844,-98.66892076063309
1722522593917,-98.66892076063309
1722522593978,-98.66892076063309
1722522594049,-98.66892076063309
1722522594112,-98.96841365504302
1722522594180,-98.96841365504302
1722522594245,-98.96841365504302
1722522594314,-98.6754730931219
1722522594376,-98.6754730931219
1722522594449,-98.6754730931219
1722522594513,-98.6754730931219
1722522594580,-98.80429646627762
1722522594649,-98.80429646627762
1722522594695,-98.80429646627762
1722522594760,-98.80429646627762
1722522594822,-98.9849863395709
1722522594879,-98.9849863395709
1722522594945,-98.9849863395709
1722522595010,-98.9849863395709
1722522595077,-98.77033593505907
1722522595142,-98.77033593505907
1722522595209,-98.77033593505907
1722522595266,-98.77033593505907
1722522595328,-98.45730703958473
1722522595395,-98.45730703958473
1722522595460,-98.45730703958473
1722522595526,-98.45730703958473
1722522595595,-98.24808840435075
1722522595663,-98.24808840435075
1722522595729,-98.24808840435075
1722522595792,-98.24808840435075
1722522595844,-98.57394530591158
1722522595910,-98.57394530591158
1722522595977,-98.57394530591158
1722522596031,-98.57394530591158
1722522596090,-98.45656720466721
1722522596157,-98.45656720466721
1722522596215,-98.45656720466721
1722522596265,-98.45656720466721
1722522596321,-98.27535016119276
1722522596377,-98.27535016119276
1722522596442,-98.27535016119276
1722522596499,-98.27535016119276
1722522596568,-98.67186274068862
1722522596617,-98.67186274068862
1722522596677,-98.67186274068862
1722522596744,-98.67186274068862
1722522596813,-98.56014013599821
1722522596875,-98.56014013599821
1722522596944,-98.56014013599821
1722522597011,-98.56014013599821
1722522597082,-98.7469077897049
1722522597141,-98.7469077897049
1722522597210,-98.7469077897049
1722522597275,-98.7469077897049
1722522597341,-98.6146589080105
1722522597407,-98.6146589080105
1722522597474,-98.6146589080105
1722522597548,-98.91224270461822
1722522597610,-98.91224270461822
1722522597675,-98.91224270461822
1722522597740,-98.91224270461822
1722522597813,-98.55054719201138
1722522597864,-98.55054719201138
1722522597925,-98.55054719201138
1722522597990,-98.55054719201138
1722522598058,-98.84641014615562
1722522598125,-98.84641014615562
1722522598191,-98.84641014615562
1722522598245,-98.84641014615562
1722522598308,-99.01905109667939
1722522598372,-99.01905109667939
1722522598442,-99.01905109667939
1722522598508,-99.01905109667939
1722522598570,-98.70084066521457
1722522598618,-98.70084066521457
1722522598673,-98.70084066521457
1722522598744,-98.70084066521457
1722522598828,-98.63256835414472
1722522598890,-98.63256835414472
1722522598944,-98.63256835414472
1722522599006,-98.63256835414472
1722522599075,-99.00842316641555
1722522599140,-99.00842316641555
1722522599209,-99.00842316641555
1722522599275,-98.6440473968576
1722522599340,-98.6440473968576
1722522599415,-98.6440473968576
1722522599475,-98.6440473968576
1722522599540,-99.13721972756242
1722522599606,-99.13721972756242
1722522599673,-99.13721972756242
1722522599737,-99.13721972756242
1722522599805,-98.99187036009403
1722522599874,-98.99187036009403
1722522599941,-98.99187036009403
1722522600005,-98.99187036009403
1722522600073,-98.73005688488894
1722522600141,-98.73005688488894
1722522600203,-98.73005688488894
1722522600283,-98.81511240255536
1722522600341,-98.81511240255536
1722522600388,-98.81511240255536
1722522600457,-98.81511240255536
1722522600526,-98.64093066649684
1722522600587,-98.64093066649684
1722522600657,-98.64093066649684
1722522600722,-98.64093066649684
1722522600786,-98.3312379001199
1722522600857,-98.3312379001199
1722522600925,-98.3312379001199
1722522600977,-98.3312379001199
1722522601038,-98.54618318124588
1722522601102,-98.54618318124588
1722522601160,-98.54618318124588
1722522601222,-98.54618318124588
1722522601288,-98.9285029440798
1722522601356,-98.9285029440798
1722522601422,-98.9285029440798
1722522601494,-98.92909452160609
1722522601541,-98.92909452160609
1722522601605,-98.92909452160609
1722522601672,-98.92909452160609
1722522601738,-99.15762793691471
1722522601804,-99.15762793691471
1722522601859,-99.15762793691471
1722522601918,-99.15762793691471
1722522601987,-98.27347695422154
1722522602053,-98.27347695422154
1722522602119,-98.27347695422154
1722522602185,-98.27347695422154
1722522602253,-98.65218410997062
1722522602318,-98.65218410997062
1722522602396,-98.65218410997062
1722522602455,-98.65218410997062
1722522602520,-98.59708819021948
1722522602588,-98.59708819021948
1722522602652,-98.59708819021948
1722522602705,-98.59708819021948
1722522602769,-99.02869986174088
1722522602837,-99.02869986174088
1722522602902,-99.02869986174088
1722522602972,-99.02869986174088
1722522603038,-98.71417949874197
1722522603102,-98.71417949874197
1722522603172,-98.71417949874197
1722522603237,-99.31767303880393
1722522603303,-99.31767303880393
1722522603368,-99.31767303880393
1722522603438,-99.31767303880393
1722522603521,-98.7976545049761
1722522603587,-98.7976545049761
1722522603653,-98.7976545049761
1722522603737,-98.79782310806966
1722522603804,-98.79782310806966
1722522603854,-98.79782310806966
1722522603919,-98.79782310806966
1722522603987,-98.56231984026628
1722522604055,-98.56231984026628
1722522604119,-98.56231984026628
1722522604170,-98.56231984026628
1722522604236,-98.87404209640884
1722522604303,-98.87404209640884
1722522604370,-98.87404209640884
1722522604436,-98.87404209640884
1722522604503,-98.52480005630508
1722522604567,-98.52480005630508
1722522604635,-98.52480005630508
1722522604702,-98.52480005630508
1722522604774,-98.52022459097483
1722522604835,-98.52022459097483
1722522604902,-98.52022459097483
1722522604970,-98.46919838289111
1722522605033,-98.46919838289111
1722522605102,-98.46919838289111
1722522605168,-98.46919838289111
1722522605237,-98.4786962335115
1722522605301,-98.4786962335115
1722522605374,-98.4786962335115
1722522605434,-98.4786962335115
1722522605503,-98.7582152462567
1722522605567,-98.7582152462567
1722522605636,-98.7582152462567
1722522605700,-98.7582152462567
1722522605770,-98.47146290781882
1722522605835,-98.47146290781882
1722522605900,-98.47146290781882
1722522605969,-98.49486903867171
1722522606034,-98.49486903867171
1722522606101,-98.49486903867171
1722522606156,-98.49486903867171
1722522606218,-98.86141017572264
1722522606283,-98.86141017572264
1722522606352,-98.86141017572264
1722522606398,-98.86141017572264
1722522606468,-98.91470084676159
1722522606533,-98.91470084676159
1722522606588,-98.91470084676159
1722522606652,-98.91470084676159
1722522606719,-98.78240412080713
1722522606784,-98.78240412080713
1722522606836,-98.78240412080713
1722522606885,-98.78240412080713
1722522606954,-98.84631803336737
1722522607010,-98.84631803336737
1722522607067,-98.84631803336737
1722522607122,-98.84631803336737
1722522607181,-98.84631803336737
1722522607238,-98.78802511072101
1722522607302,-98.78802511072101
1722522607369,-98.78802511072101
1722522607432,-98.78802511072101
1722522607487,-98.44275795009565
1722522607552,-98.44275795009565
1722522607618,-98.44275795009565
1722522607681,-98.44275795009565
1722522607750,-98.64698062835453
1722522607816,-98.64698062835453
1722522607885,-98.64698062835453
1722522607955,-98.89143997262038
1722522608003,-98.89143997262038
1722522608065,-98.89143997262038
1722522608132,-98.89143997262038
1722522608205,-98.75374288065396
1722522608263,-98.75374288065396
1722522608337,-98.75374288065396
1722522608399,-98.75374288065396
1722522608450,-99.09754137831658
1722522608513,-99.09754137831658
1722522608569,-99.09754137831658
1722522608632,-99.09754137831658
1722522608691,-99.20595840641317
1722522608748,-99.20595840641317
1722522608804,-99.20595840641317
1722522608866,-99.20595840641317
1722522608935,-98.70023875323795
1722522608997,-98.70023875323795
1722522609054,-98.70023875323795
1722522609101,-98.70023875323795
1722522609170,-98.69362819350246
1722522609230,-98.69362819350246
1722522609299,-98.69362819350246
1722522609364,-98.69362819350246
1722522609434,-98.69268967905202
1722522609499,-98.69268967905202
1722522609566,-98.69268967905202
1722522609629,-98.69268967905202
1722522609699,-98.71465654901908
1722522609753,-98.71465654901908
1722522609815,-98.71465654901908
1722522609879,-98.71465654901908
1722522609966,-98.68881368973493
1722522610031,-98.68881368973493
1722522610097,-98.68881368973493
1722522610171,-98.98871878126829
