timestamp,dbm
1722585732953,-103.75299072265625
1722585732992,-103.75299072265625
1722585733057,-103.75299072265625
1722585733107,-103.75299072265625
1722585733187,-103.71800994873047
1722585733254,-103.71800994873047
1722585733323,-103.71800994873047
1722585733398,-103.04647827148438
1722585733475,-103.04647827148438
1722585733520,-103.04647827148438
1722585733587,-103.04647827148438
1722585733655,-103.78275299072266
1722585733720,-103.78275299072266
1722585733787,-103.78275299072266
1722585733854,-103.78275299072266
1722585733937,-103.53262329101562
1722585734004,-103.53262329101562
1722585734070,-103.53262329101562
1722585734139,-103.45603942871094
1722585734208,-103.45603942871094
1722585734279,-103.45603942871094
1722585734339,-103.45603942871094
1722585734403,-103.27825927734375
1722585734472,-103.27825927734375
1722585734538,-103.27825927734375
1722585734604,-103.27825927734375
1722585734669,-102.55338287353516
1722585734739,-102.55338287353516
1722585734802,-102.55338287353516
1722585734859,-102.55338287353516
1722585734921,-102.86217498779297
1722585734989,-102.86217498779297
1722585735069,-102.86217498779297
1722585735120,-102.86217498779297
1722585735185,-103.92863464355469
1722585735254,-103.92863464355469
1722585735320,-103.92863464355469
1722585735387,-103.29229736328125
1722585735441,-103.29229736328125
1722585735474,-103.29229736328125
1722585735535,-103.29229736328125
1722585735603,-103.29229736328125
1722585735671,-103.98312377929688
1722585735737,-103.98312377929688
1722585735804,-103.98312377929688
1722585735873,-103.98312377929688
1722585735936,-103.09727478027344
1722585736002,-103.09727478027344
1722585736058,-103.09727478027344
1722585736108,-103.09727478027344
1722585736185,-102.8585205078125
1722585736255,-102.8585205078125
1722585736307,-102.8585205078125
1722585736352,-102.8585205078125
1722585736420,-103.16136169433594
1722585736484,-103.16136169433594
1722585736551,-103.16136169433594
1722585736619,-103.16136169433594
1722585736671,-102.86093139648438
1722585736736,-102.86093139648438
1722585736790,-102.86093139648438
1722585736853,-102.86093139648438
1722585736907,-103.14798736572266
1722585736967,-103.14798736572266
1722585737032,-103.14798736572266
1722585737098,-103.14798736572266
1722585737168,-103.03055572509766
