timestamp,buffer_voltage_mv,resistance,pwr_nw
1722428409245,42,1000000,1
1722428409247,42,1000000,1
1722428409248,42,1000000,1
1722428409251,42,1000000,1
1722428409253,42,1000000,1
1722428409255,43,1000000,1
1722428409257,45,1000000,2
1722428409259,44,1000000,2
1722428409261,43,1000000,1
1722428409263,43,1000000,1
1722428409265,43,1000000,1
1722428409267,42,1000000,1
1722428409269,42,1000000,1
1722428409271,42,1000000,1
1722428409273,42,1000000,1
1722428409275,43,1000000,1
1722428409277,45,1000000,2
1722428409279,44,1000000,2
1722428409281,43,1000000,1
1722428409283,43,1000000,1
1722428409285,43,1000000,1
1722428409287,42,1000000,1
1722428409289,42,1000000,1
1722428409291,42,1000000,1
1722428409293,43,1000000,1
1722428409295,43,1000000,1
1722428409297,45,1000000,2
1722428409299,44,1000000,1
1722428409301,43,1000000,1
1722428409303,43,1000000,1
1722428409305,43,1000000,1
1722428409307,42,1000000,1
1722428409309,42,1000000,1
1722428409311,42,1000000,1
1722428409313,42,1000000,1
1722428409315,44,1000000,1
1722428409317,45,1000000,1
1722428409319,44,1000000,2
1722428409321,43,1000000,1
1722428409323,43,1000000,1
1722428409325,42,1000000,1
1722428409327,42,1000000,1
1722428409329,42,1000000,1
1722428409331,42,1000000,1
1722428409333,43,1000000,1
1722428409335,44,1000000,1
1722428409337,45,1000000,2
1722428409339,44,1000000,1
1722428409341,43,1000000,1
1722428409343,43,1000000,1
1722428409345,42,1000000,1
1722428409348,42,1000000,1
1722428409350,42,1000000,1
1722428409351,42,1000000,1
1722428409354,43,1000000,1
1722428409356,43,1000000,1
1722428409358,45,1000000,2
1722428409360,44,1000000,1
1722428409362,43,1000000,1
1722428409364,43,1000000,1
1722428409366,42,1000000,1
1722428409368,42,1000000,1
1722428409370,42,1000000,1
1722428409372,42,1000000,1
1722428409374,43,1000000,1
1722428409376,43,1000000,1
1722428409378,45,1000000,2
1722428409380,43,1000000,1
1722428409382,43,1000000,1
1722428409384,43,1000000,1
1722428409386,42,1000000,1
1722428409388,42,1000000,1
1722428409389,42,1000000,1
1722428409391,42,1000000,1
1722428409393,43,1000000,1
1722428409395,45,1000000,1
1722428409397,45,1000000,2
1722428409399,44,1000000,1
1722428409401,43,1000000,1
1722428409403,43,1000000,1
1722428409405,42,1000000,1
1722428409407,42,1000000,1
1722428409409,42,1000000,1
1722428409411,43,1000000,1
1722428409413,42,1000000,1
1722428409415,44,1000000,1
1722428409417,44,1000000,2
1722428409419,44,1000000,1
1722428409421,43,1000000,1
1722428409423,43,1000000,1
1722428409425,42,1000000,1
1722428409427,42,1000000,1
1722428409429,42,1000000,1
1722428409431,42,1000000,1
1722428409433,43,1000000,1
1722428409435,44,1000000,1
1722428409437,44,1000000,2
1722428409439,43,1000000,1
1722428409441,43,1000000,1
1722428409443,43,1000000,1
1722428409445,42,1000000,1
1722428409447,42,1000000,1
1722428409450,42,1000000,1
1722428409452,42,1000000,1
1722428409453,43,1000000,1
1722428409456,45,1000000,1
1722428409458,44,1000000,2
1722428409460,43,1000000,1
1722428409462,43,1000000,1
1722428409464,43,1000000,1
1722428409466,42,1000000,1
1722428409468,42,1000000,1
1722428409470,42,1000000,1
1722428409472,42,1000000,1
1722428409474,43,1000000,1
1722428409476,45,1000000,1
1722428409478,44,1000000,2
1722428409480,43,1000000,1
1722428409482,43,1000000,1
1722428409484,43,1000000,1
1722428409486,42,1000000,1
1722428409488,42,1000000,1
1722428409490,42,1000000,1
1722428409492,42,1000000,1
1722428409494,43,1000000,1
1722428409496,45,1000000,1
1722428409498,44,1000000,2
1722428409500,44,1000000,1
1722428409502,43,1000000,1
1722428409504,43,1000000,1
1722428409506,42,1000000,1
1722428409508,42,1000000,1
1722428409510,42,1000000,1
1722428409512,43,1000000,1
1722428409514,43,1000000,1
1722428409516,45,1000000,2
1722428409518,44,1000000,2
1722428409520,43,1000000,1
1722428409522,43,1000000,1
1722428409524,43,1000000,1
1722428409526,42,1000000,1
1722428409528,42,1000000,1
1722428409530,42,1000000,1
1722428409532,42,1000000,1
1722428409534,43,1000000,1
1722428409536,45,1000000,1
1722428409538,44,1000000,1
1722428409540,43,1000000,1
1722428409542,43,1000000,1
1722428409544,43,1000000,1
1722428409546,42,1000000,1
1722428409548,43,1000000,1
1722428409550,42,1000000,1
1722428409552,43,1000000,1
1722428409555,43,1000000,1
1722428409557,45,1000000,1
1722428409558,44,1000000,2
1722428409561,43,1000000,1
1722428409563,43,1000000,1
1722428409565,42,1000000,1
1722428409567,42,1000000,1
1722428409569,42,1000000,1
1722428409571,42,1000000,1
1722428409573,43,1000000,1
1722428409575,43,1000000,1
1722428409577,45,1000000,2
1722428409579,44,1000000,1
1722428409581,43,1000000,1
1722428409583,43,1000000,1
1722428409585,43,1000000,1
1722428409587,42,1000000,1
1722428409589,42,1000000,1
1722428409591,42,1000000,1
1722428409593,42,1000000,1
1722428409595,43,1000000,1
1722428409597,44,1000000,2
1722428409599,44,1000000,1
1722428409601,43,1000000,1
1722428409603,43,1000000,1
1722428409605,42,1000000,1
1722428409607,42,1000000,1
1722428409609,42,1000000,1
1722428409611,42,1000000,1
1722428409613,43,1000000,1
1722428409615,43,1000000,1
1722428409617,45,1000000,2
1722428409619,43,1000000,1
1722428409621,43,1000000,1
1722428409623,43,1000000,1
1722428409625,43,1000000,1
1722428409627,42,1000000,1
1722428409629,42,1000000,1
1722428409631,42,1000000,1
1722428409633,42,1000000,1
1722428409635,44,1000000,1
1722428409637,45,1000000,1
1722428409639,44,1000000,1
1722428409641,43,1000000,1
1722428409643,43,1000000,1
1722428409645,43,1000000,1
1722428409647,42,1000000,1
1722428409649,42,1000000,1
1722428409652,42,1000000,1
1722428409653,43,1000000,1
1722428409655,44,1000000,1
1722428409658,44,1000000,2
1722428409660,44,1000000,1
1722428409662,43,1000000,1
1722428409664,43,1000000,1
1722428409666,43,1000000,1
1722428409668,42,1000000,1
1722428409670,42,1000000,1
1722428409672,42,1000000,1
1722428409674,43,1000000,1
1722428409676,43,1000000,1
1722428409678,45,1000000,2
1722428409680,44,1000000,1
1722428409682,43,1000000,1
1722428409684,43,1000000,1
1722428409686,42,1000000,1
1722428409688,42,1000000,1
1722428409690,42,1000000,1
1722428409692,42,1000000,1
1722428409694,43,1000000,1
1722428409696,43,1000000,1
1722428409698,44,1000000,2
1722428409700,43,1000000,1
1722428409702,43,1000000,1
1722428409704,43,1000000,1
1722428409706,42,1000000,1
1722428409708,42,1000000,1
1722428409710,42,1000000,1
1722428409712,42,1000000,1
1722428409714,43,1000000,1
1722428409716,45,1000000,1
1722428409718,45,1000000,2
1722428409720,44,1000000,1
1722428409722,43,1000000,1
1722428409724,43,1000000,1
1722428409726,42,1000000,1
1722428409728,42,1000000,1
1722428409730,42,1000000,1
1722428409732,42,1000000,1
1722428409734,43,1000000,1
1722428409736,44,1000000,1
1722428409738,44,1000000,2
1722428409740,44,1000000,1
1722428409742,43,1000000,1
1722428409744,43,1000000,1
1722428409746,42,1000000,1
1722428409748,42,1000000,1
1722428409750,42,1000000,1
1722428409752,42,1000000,1
1722428409755,43,1000000,1
1722428409756,44,1000000,1
1722428409758,44,1000000,2
1722428409760,43,1000000,1
1722428409763,43,1000000,1
1722428409764,43,1000000,1
1722428409765,42,1000000,1
1722428409768,42,1000000,1
1722428409770,42,1000000,1
1722428409772,42,1000000,1
1722428409774,43,1000000,1
1722428409776,45,1000000,1
1722428409778,44,1000000,2
1722428409780,43,1000000,1
1722428409782,43,1000000,1
1722428409784,43,1000000,1
1722428409786,42,1000000,1
1722428409788,42,1000000,1
1722428409790,42,1000000,1
1722428409792,42,1000000,1
1722428409794,43,1000000,1
1722428409796,45,1000000,1
1722428409798,44,1000000,1
1722428409800,43,1000000,1
1722428409802,43,1000000,1
1722428409804,43,1000000,1
1722428409806,42,1000000,1
1722428409808,43,1000000,1
1722428409810,42,1000000,1
1722428409812,42,1000000,1
1722428409814,43,1000000,1
1722428409816,45,1000000,1
1722428409818,44,1000000,2
1722428409820,43,1000000,1
1722428409822,43,1000000,1
1722428409824,42,1000000,1
1722428409826,42,1000000,1
1722428409828,42,1000000,1
1722428409830,42,1000000,1
1722428409832,42,1000000,1
1722428409834,43,1000000,1
1722428409836,45,1000000,2
1722428409838,44,1000000,2
1722428409840,43,1000000,1
1722428409842,43,1000000,1
1722428409844,43,1000000,1
1722428409846,42,1000000,1
1722428409848,42,1000000,1
1722428409850,42,1000000,1
1722428409852,42,1000000,1
1722428409854,43,1000000,1
1722428409857,45,1000000,1
1722428409859,44,1000000,1
1722428409860,43,1000000,1
1722428409863,43,1000000,1
1722428409865,43,1000000,1
1722428409867,42,1000000,1
1722428409868,42,1000000,1
1722428409871,42,1000000,1
1722428409873,42,1000000,1
1722428409875,43,1000000,1
1722428409877,45,1000000,1
1722428409879,44,1000000,2
1722428409881,43,1000000,1
1722428409883,43,1000000,1
1722428409885,42,1000000,1
1722428409887,42,1000000,1
1722428409889,42,1000000,1
1722428409891,42,1000000,1
1722428409893,43,1000000,1
1722428409895,44,1000000,1
1722428409897,45,1000000,2
1722428409899,44,1000000,1
1722428409901,43,1000000,1
1722428409903,43,1000000,1
1722428409905,42,1000000,1
1722428409907,42,1000000,1
1722428409909,42,1000000,1
1722428409911,42,1000000,1
1722428409913,42,1000000,1
1722428409915,43,1000000,1
1722428409917,44,1000000,2
1722428409919,44,1000000,1
1722428409921,43,1000000,1
1722428409923,43,1000000,1
1722428409925,42,1000000,1
1722428409927,42,1000000,1
1722428409929,42,1000000,1
1722428409931,42,1000000,1
1722428409933,43,1000000,1
1722428409935,43,1000000,1
1722428409937,45,1000000,2
1722428409939,44,1000000,1
1722428409941,43,1000000,1
1722428409943,43,1000000,1
1722428409945,42,1000000,1
1722428409947,42,1000000,1
1722428409949,42,1000000,1
1722428409951,42,1000000,1
1722428409953,43,1000000,1
1722428409955,45,1000000,1
1722428409957,45,1000000,2
1722428409960,44,1000000,1
1722428409962,43,1000000,1
1722428409963,43,1000000,1
1722428409966,42,1000000,1
1722428409968,42,1000000,1
1722428409970,42,1000000,1
1722428409971,42,1000000,1
1722428409974,42,1000000,1
1722428409976,44,1000000,1
1722428409978,44,1000000,2
1722428409980,44,1000000,1
1722428409982,43,1000000,1
1722428409984,43,1000000,1
1722428409986,42,1000000,1
1722428409988,42,1000000,1
1722428409990,42,1000000,1
1722428409992,42,1000000,1
1722428409994,43,1000000,1
1722428409996,44,1000000,1
1722428409998,44,1000000,2
1722428410000,44,1000000,1
1722428410002,43,1000000,1
1722428410004,43,1000000,1
1722428410006,42,1000000,1
1722428410008,42,1000000,1
1722428410010,42,1000000,1
1722428410012,42,1000000,1
1722428410014,43,1000000,1
1722428410016,45,1000000,1
1722428410018,45,1000000,2
1722428410020,43,1000000,1
1722428410022,43,1000000,1
1722428410024,43,1000000,1
1722428410026,42,1000000,1
1722428410028,42,1000000,1
1722428410030,42,1000000,1
1722428410032,42,1000000,1
1722428410034,42,1000000,1
1722428410036,45,1000000,1
1722428410038,44,1000000,1
1722428410040,43,1000000,1
1722428410042,43,1000000,1
1722428410044,43,1000000,1
1722428410046,42,1000000,1
1722428410048,42,1000000,1
1722428410050,42,1000000,1
1722428410052,42,1000000,1
1722428410054,42,1000000,1
1722428410056,45,1000000,1
1722428410058,44,1000000,1
1722428410060,44,1000000,1
1722428410062,43,1000000,1
1722428410065,43,1000000,1
1722428410066,42,1000000,1
1722428410069,42,1000000,1
1722428410071,42,1000000,1
1722428410073,42,1000000,1
1722428410074,43,1000000,1
1722428410077,44,1000000,1
1722428410079,44,1000000,1
1722428410081,43,1000000,1
1722428410083,43,1000000,1
1722428410085,43,1000000,1
1722428410087,42,1000000,1
1722428410089,42,1000000,1
1722428410091,42,1000000,1
1722428410093,42,1000000,1
1722428410095,43,1000000,1
1722428410097,45,1000000,1
1722428410099,44,1000000,1
1722428410101,43,1000000,1
1722428410103,43,1000000,1
1722428410105,43,1000000,1
1722428410107,42,1000000,1
1722428410109,42,1000000,1
1722428410111,42,1000000,1
1722428410113,43,1000000,1
1722428410115,43,1000000,1
1722428410117,45,1000000,1
1722428410119,44,1000000,2
1722428410121,43,1000000,1
1722428410123,43,1000000,1
1722428410125,42,1000000,1
1722428410127,42,1000000,1
1722428410129,42,1000000,1
1722428410131,42,1000000,1
1722428410133,42,1000000,1
1722428410135,44,1000000,1
1722428410136,45,1000000,1
1722428410138,44,1000000,2
1722428410140,43,1000000,1
1722428410142,43,1000000,1
1722428410144,42,1000000,1
1722428410146,42,1000000,1
1722428410148,42,1000000,1
1722428410150,42,1000000,1
1722428410152,42,1000000,1
1722428410154,43,1000000,1
1722428410156,45,1000000,2
1722428410158,44,1000000,2
1722428410160,43,1000000,1
1722428410162,43,1000000,1
1722428410164,43,1000000,1
1722428410166,42,1000000,1
1722428410168,42,1000000,1
1722428410170,42,1000000,1
1722428410173,42,1000000,1
1722428410175,43,1000000,1
1722428410176,45,1000000,2
1722428410178,44,1000000,1
1722428410181,43,1000000,1
1722428410183,43,1000000,1
1722428410185,43,1000000,1
1722428410187,42,1000000,1
1722428410189,42,1000000,1
1722428410191,42,1000000,1
1722428410193,42,1000000,1
1722428410195,44,1000000,1
1722428410197,45,1000000,1
1722428410199,44,1000000,1
1722428410201,43,1000000,1
1722428410203,43,1000000,1
1722428410205,42,1000000,1
1722428410207,42,1000000,1
1722428410209,42,1000000,1
1722428410211,42,1000000,1
1722428410213,42,1000000,1
1722428410215,44,1000000,1
1722428410217,45,1000000,2
1722428410219,44,1000000,1
1722428410221,43,1000000,1
1722428410223,43,1000000,1
1722428410225,42,1000000,1
1722428410227,42,1000000,1
1722428410229,43,1000000,1
1722428410231,42,1000000,1
1722428410233,42,1000000,1
1722428410235,43,1000000,1
1722428410237,45,1000000,2
1722428410239,44,1000000,1
1722428410241,43,1000000,1
1722428410243,43,1000000,1
1722428410245,42,1000000,1
1722428410247,42,1000000,1
1722428410249,42,1000000,1
1722428410251,42,1000000,1
1722428410253,43,1000000,1
1722428410255,43,1000000,1
1722428410257,45,1000000,2
1722428410259,43,1000000,1
1722428410261,43,1000000,1
1722428410263,43,1000000,1
1722428410265,42,1000000,1
1722428410267,42,1000000,1
1722428410270,42,1000000,1
1722428410271,42,1000000,1
1722428410273,42,1000000,1
1722428410276,45,1000000,1
1722428410278,45,1000000,2
1722428410279,43,1000000,1
1722428410282,43,1000000,1
1722428410284,43,1000000,1
1722428410286,42,1000000,1
1722428410288,42,1000000,1
1722428410290,42,1000000,1
1722428410292,42,1000000,1
1722428410294,42,1000000,1
1722428410296,44,1000000,1
1722428410298,44,1000000,2
1722428410300,44,1000000,1
1722428410302,43,1000000,1
1722428410304,43,1000000,1
1722428410306,42,1000000,1
1722428410308,42,1000000,1
1722428410310,42,1000000,1
1722428410312,42,1000000,1
1722428410314,43,1000000,1
1722428410316,44,1000000,1
1722428410318,44,1000000,2
1722428410320,43,1000000,1
1722428410322,43,1000000,1
1722428410324,43,1000000,1
1722428410326,42,1000000,1
1722428410328,42,1000000,1
1722428410330,42,1000000,1
1722428410332,42,1000000,1
1722428410334,43,1000000,1
1722428410336,45,1000000,1
1722428410338,44,1000000,2
1722428410340,43,1000000,1
1722428410342,43,1000000,1
1722428410344,43,1000000,1
1722428410346,42,1000000,1
1722428410348,42,1000000,1
1722428410350,42,1000000,1
1722428410352,42,1000000,1
1722428410354,43,1000000,1
1722428410356,45,1000000,1
1722428410358,45,1000000,2
1722428410360,43,1000000,1
1722428410362,43,1000000,1
1722428410364,43,1000000,1
1722428410366,42,1000000,1
1722428410368,43,1000000,1
1722428410370,42,1000000,1
1722428410373,42,1000000,1
1722428410374,43,1000000,1
1722428410376,45,1000000,1
1722428410379,44,1000000,1
1722428410381,43,1000000,1
1722428410383,43,1000000,1
1722428410384,43,1000000,1
1722428410387,42,1000000,1
1722428410389,42,1000000,1
1722428410391,42,1000000,1
1722428410393,42,1000000,1
1722428410395,43,1000000,1
1722428410397,44,1000000,1
1722428410399,44,1000000,2
1722428410401,43,1000000,1
1722428410403,43,1000000,1
1722428410405,42,1000000,1
1722428410407,42,1000000,1
1722428410409,42,1000000,1
1722428410411,42,1000000,1
1722428410413,42,1000000,1
1722428410415,43,1000000,1
1722428410417,45,1000000,1
1722428410419,45,1000000,2
1722428410421,43,1000000,1
1722428410423,43,1000000,1
1722428410425,43,1000000,1
1722428410427,42,1000000,1
1722428410429,42,1000000,1
1722428410431,42,1000000,1
1722428410433,42,1000000,1
1722428410435,42,1000000,1
1722428410437,45,1000000,1
1722428410439,44,1000000,1
1722428410441,43,1000000,1
1722428410443,43,1000000,1
1722428410445,42,1000000,1
1722428410447,42,1000000,1
1722428410449,42,1000000,1
1722428410451,42,1000000,1
1722428410453,43,1000000,1
1722428410455,43,1000000,1
1722428410457,45,1000000,2
1722428410459,44,1000000,2
1722428410461,43,1000000,1
1722428410463,43,1000000,1
1722428410465,43,1000000,1
1722428410467,42,1000000,1
1722428410469,43,1000000,1
1722428410471,42,1000000,1
1722428410473,42,1000000,1
1722428410476,43,1000000,1
1722428410477,44,1000000,2
1722428410479,44,1000000,1
1722428410482,43,1000000,1
1722428410484,43,1000000,1
1722428410486,43,1000000,1
1722428410487,42,1000000,1
1722428410490,42,1000000,1
1722428410492,42,1000000,1
1722428410494,42,1000000,1
1722428410496,43,1000000,1
1722428410498,45,1000000,2
1722428410500,43,1000000,1
1722428410502,43,1000000,1
1722428410504,43,1000000,1
1722428410506,42,1000000,1
1722428410508,42,1000000,1
1722428410510,42,1000000,1
1722428410512,42,1000000,1
1722428410514,42,1000000,1
1722428410516,44,1000000,1
1722428410518,45,1000000,1
1722428410520,44,1000000,1
1722428410522,43,1000000,1
1722428410523,43,1000000,1
1722428410525,42,1000000,1
1722428410527,42,1000000,1
1722428410529,42,1000000,1
1722428410531,42,1000000,1
1722428410533,42,1000000,1
1722428410535,44,1000000,1
1722428410537,45,1000000,2
1722428410539,44,1000000,2
1722428410541,43,1000000,1
1722428410543,43,1000000,1
1722428410545,43,1000000,1
1722428410547,42,1000000,1
1722428410549,42,1000000,1
1722428410551,42,1000000,1
1722428410553,43,1000000,1
1722428410555,43,1000000,1
1722428410557,44,1000000,2
1722428410559,44,1000000,1
1722428410561,43,1000000,1
1722428410563,43,1000000,1
1722428410565,43,1000000,1
1722428410567,42,1000000,1
1722428410569,42,1000000,1
1722428410571,42,1000000,1
1722428410573,43,1000000,1
1722428410575,43,1000000,1
1722428410577,45,1000000,2
1722428410580,43,1000000,1
1722428410581,43,1000000,1
1722428410583,43,1000000,1
1722428410586,42,1000000,1
1722428410588,42,1000000,1
1722428410590,42,1000000,1
1722428410592,42,1000000,1
1722428410594,43,1000000,1
1722428410596,45,1000000,1
1722428410598,45,1000000,2
1722428410600,44,1000000,1
1722428410602,43,1000000,1
1722428410604,43,1000000,1
1722428410606,42,1000000,1
1722428410608,43,1000000,1
1722428410610,42,1000000,1
1722428410612,42,1000000,1
1722428410614,42,1000000,1
1722428410616,44,1000000,1
1722428410618,44,1000000,2
1722428410620,43,1000000,1
1722428410622,43,1000000,1
1722428410624,43,1000000,1
1722428410626,42,1000000,1
1722428410628,42,1000000,1
1722428410630,42,1000000,1
1722428410632,43,1000000,1
1722428410634,43,1000000,1
1722428410636,44,1000000,1
1722428410638,44,1000000,2
1722428410640,43,1000000,1
1722428410642,43,1000000,1
1722428410644,43,1000000,1
1722428410646,43,1000000,1
1722428410648,42,1000000,1
1722428410650,42,1000000,1
1722428410652,42,1000000,1
1722428410654,43,1000000,1
1722428410656,45,1000000,1
1722428410658,45,1000000,2
1722428410660,43,1000000,1
1722428410662,43,1000000,1
1722428410664,43,1000000,1
1722428410666,42,1000000,1
1722428410668,42,1000000,1
1722428410670,42,1000000,1
1722428410672,42,1000000,1
1722428410674,43,1000000,1
1722428410676,45,1000000,1
1722428410678,44,1000000,2
1722428410680,43,1000000,1
1722428410683,43,1000000,1
1722428410685,43,1000000,1
1722428410686,42,1000000,1
1722428410689,42,1000000,1
1722428410691,42,1000000,1
1722428410693,42,1000000,1
1722428410695,43,1000000,1
1722428410697,45,1000000,1
1722428410699,44,1000000,2
1722428410701,43,1000000,1
1722428410703,43,1000000,1
1722428410705,43,1000000,1
1722428410707,42,1000000,1
1722428410709,43,1000000,1
1722428410711,42,1000000,1
1722428410713,43,1000000,1
1722428410715,43,1000000,1
1722428410717,45,1000000,2
1722428410719,44,1000000,2
1722428410721,43,1000000,1
1722428410723,43,1000000,1
1722428410725,42,1000000,1
1722428410727,42,1000000,1
1722428410729,43,1000000,1
1722428410731,42,1000000,1
1722428410733,43,1000000,1
1722428410735,43,1000000,1
1722428410737,45,1000000,1
1722428410739,44,1000000,1
1722428410741,43,1000000,1
1722428410743,43,1000000,1
1722428410745,43,1000000,1
1722428410747,42,1000000,1
1722428410749,42,1000000,1
1722428410751,42,1000000,1
1722428410753,43,1000000,1
1722428410755,43,1000000,1
1722428410757,45,1000000,1
1722428410759,44,1000000,1
1722428410761,43,1000000,1
1722428410763,43,1000000,1
1722428410765,42,1000000,1
1722428410767,43,1000000,1
1722428410769,42,1000000,1
1722428410771,42,1000000,1
1722428410773,42,1000000,1
1722428410775,44,1000000,1
1722428410777,45,1000000,2
1722428410779,44,1000000,1
1722428410781,43,1000000,1
1722428410783,43,1000000,1
1722428410786,43,1000000,1
1722428410788,42,1000000,1
1722428410789,42,1000000,1
1722428410792,42,1000000,1
1722428410794,42,1000000,1
1722428410796,43,1000000,1
1722428410798,44,1000000,2
1722428410800,44,1000000,1
1722428410802,43,1000000,1
1722428410804,42,1000000,1
1722428410806,43,1000000,1
1722428410808,42,1000000,1
1722428410810,42,1000000,1
1722428410812,42,1000000,1
1722428410814,43,1000000,1
1722428410816,44,1000000,1
1722428410818,45,1000000,2
1722428410820,43,1000000,1
1722428410822,43,1000000,1
1722428410824,43,1000000,1
1722428410826,43,1000000,1
1722428410828,42,1000000,1
1722428410830,42,1000000,1
1722428410832,42,1000000,1
1722428410834,42,1000000,1
1722428410836,45,1000000,1
1722428410838,45,1000000,2
1722428410840,43,1000000,1
1722428410842,43,1000000,1
1722428410844,43,1000000,1
1722428410846,42,1000000,1
1722428410848,42,1000000,1
1722428410850,42,1000000,1
1722428410852,42,1000000,1
1722428410854,42,1000000,1
1722428410856,45,1000000,1
1722428410858,44,1000000,2
1722428410860,44,1000000,1
1722428410862,43,1000000,1
1722428410864,43,1000000,1
1722428410866,42,1000000,1
1722428410868,42,1000000,1
1722428410870,42,1000000,1
1722428410872,42,1000000,1
1722428410874,43,1000000,1
1722428410876,44,1000000,1
1722428410878,44,1000000,2
1722428410880,44,1000000,1
1722428410882,43,1000000,1
1722428410884,43,1000000,1
1722428410886,42,1000000,1
1722428410889,42,1000000,1
1722428410891,42,1000000,1
1722428410892,42,1000000,1
1722428410894,43,1000000,1
1722428410897,44,1000000,1
1722428410898,45,1000000,2
1722428410900,43,1000000,1
1722428410902,43,1000000,1
1722428410904,43,1000000,1
1722428410906,42,1000000,1
1722428410908,42,1000000,1
1722428410910,42,1000000,1
1722428410912,42,1000000,1
1722428410914,43,1000000,1
1722428410916,45,1000000,1
1722428410918,44,1000000,1
1722428410920,43,1000000,1
1722428410922,43,1000000,1
1722428410924,43,1000000,1
1722428410926,42,1000000,1
1722428410928,42,1000000,1
1722428410930,42,1000000,1
1722428410932,42,1000000,1
1722428410934,43,1000000,1
1722428410936,45,1000000,1
1722428410938,44,1000000,2
1722428410940,44,1000000,1
1722428410942,43,1000000,1
1722428410944,43,1000000,1
