timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1719914424.9258945,1.0,2.0,3.0,12:00:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.257144010133448,120,1000000,14
1719914425.5408554,1.0,2.0,3.0,12:00:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.28435738128708,148,1000000,22
1719914426.1788318,1.0,2.0,3.0,12:00:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.282419157399104,143,1000000,14
1719914426.8227348,1.0,2.0,3.0,12:00:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.25405761850248,124,1000000,15
1719914427.457868,1.0,2.0,3.0,12:00:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.233491216372116,112,1000000,12
1719914428.1026583,1.0,2.0,3.0,12:00:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.258661091593286,112,1000000,12
1719914428.752896,1.0,2.0,3.0,12:00:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.24197483070425,150,1000000,16
1719914429.403915,1.0,2.0,3.0,12:00:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.260880274675216,139,1000000,21
1719914430.0656297,1.0,2.0,3.0,12:00:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.280174002737674,126,1000000,15
1719914430.6922288,1.0,2.0,3.0,12:00:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.268591374236006,138,1000000,19
1719914431.3006523,1.0,2.0,3.0,12:00:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.248031255334368,153,1000000,22
1719914431.9287372,1.0,2.0,3.0,12:00:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.2505318592944,153,1000000,22
1719914432.5643635,1.0,2.0,3.0,12:00:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.24538394460852,153,1000000,22
1719914433.1952739,1.0,2.0,3.0,12:00:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.86763802315125,123,1000000,13
