0,5.344433679399444,2.063351084055965,1.347061084016398,13:43:11,-8.876890210757129
1,5.346608169770909,2.0598585136747665,1.3436042472582121,13:43:13,-8.556821207390612
3,5.346693182578688,2.0599971531360404,1.3427405467748146,13:43:15,-8.511366078646269
5,5.349712270926259,2.06022826117815,1.342279266330588,13:43:17,-8.522062564345426
7,5.346652311382388,2.0647252860731964,1.3381555711737376,13:43:19,-8.519472966464797
9,5.307867437537737,2.094119565193716,1.3912147817504608,13:43:21,-8.360774947133372
11,5.3246465898298005,2.141417046059927,1.4084711536252326,13:43:23,-9.992956326127192
14,4.733129155006683,2.5542699259996144,1.9311835430557132,13:43:25,-9.658645418466108
16,3.814257757914338,3.0049394771928406,1.9473042797475992,13:43:28,-9.724995947544507
18,3.351356235355139,3.18915133835214,1.8803838092396221,13:43:30,-8.888716597133488
20,2.92443059812715,3.1663795334103235,1.998353681204147,13:43:32,-10.964769763755854
22,2.6212768308287018,2.9286155229106052,2.0455996645530505,13:43:34,-10.981922725752543
24,1.8151426702061484,3.0137738172788824,1.8398111806988684,13:43:36,-10.003757151278556
26,1.0059706291099382,2.986508809441935,2.037617786816177,13:43:38,-14.22607113409381
28,0.7812560514701906,2.6262609377788095,1.634176589566513,13:43:40,-13.55327934486441
30,0.9347278927179481,2.0131783568244224,1.8656698833600545,13:43:42,-9.664809414563049
32,1.2857078062458018,1.5544092841060357,1.804689620304832,13:43:44,-10.003345217845471
34,1.6203176194935762,1.1829553732694065,1.9501108197219568,13:43:46,-11.787402242493108
36,2.153803623098417,1.2017179179673605,1.7213832124141435,13:43:48,-10.977380609939974
38,2.8521806055241394,1.1931317747564598,1.7115330655207457,13:43:50,-10.121316308771998
41,3.476865427632786,1.2678978182122498,1.8362980479714532,13:43:52,-9.486211961048255
43,3.5103694169914226,1.2233985409028432,1.7961564712680826,13:43:55,-10.093193495043899
45,3.4845989997637385,1.0110022379330195,1.9001081386513083,13:43:57,-9.88432735604988
47,4.305192540537888,1.2100636981273103,1.8142364976082348,13:43:59,-8.824176168298326
49,5.305723763428602,1.4106501756460899,1.6775896077458436,13:44:01,-9.998276604569973
51,6.121053780407424,1.20988069468667,1.963401776100524,13:44:03,-11.17698183317927
53,6.822925966451303,1.2319451174853597,1.6968293938188106,13:44:05,-9.523781714906924
55,7.519612900142395,1.0317839919041794,1.7007862963712335,13:44:07,-10.761251982560562
57,8.378128953116802,1.3010918456402818,1.764468858743773,13:44:09,-8.130420694247526
59,8.662237273291295,1.768600064859164,1.6056516865411055,13:44:11,-11.784844948948944
61,8.438796749408832,2.068298865306775,1.8329950342484336,13:44:13,-9.295564951161598
63,7.79958195556651,1.7184341743476723,2.0475696082132435,13:44:15,-9.736590568066298
65,7.3296870252808715,2.3888049974329864,2.2148655421941026,13:44:17,-11.65186128796007
67,6.884048898017035,2.286303615333984,2.11348385044139,13:44:19,-11.451608217000363
69,6.584613466644031,2.4659673061618177,2.372627804136141,13:44:21,-10.400215145929113
72,6.105540878219955,2.738962548031521,1.8183724270750041,13:44:24,-10.488547592653894
74,5.494047819665967,2.919479717635334,2.1785948924644125,13:44:26,-9.952057654639198
76,4.574551277130005,2.5938283238805666,1.6291262427789541,13:44:28,-9.521759777344805
78,3.4120474645759784,2.1176568466612062,1.7298984046949666,13:44:30,-9.657922814868606
80,2.5960526834150466,2.036850037695127,1.788997287068513,13:44:32,-10.42289083647226
82,1.5191078531155366,2.1895190821116164,1.6986662116815534,13:44:34,-11.271736404011804
84,0.7156145193474398,2.356972110791424,1.8184615271492333,13:44:36,-11.347672455274008
86,1.0091127562607707,2.034171172488285,1.2698817587994269,13:44:38,-9.971625667491214
88,1.015490128321658,2.0403049960565878,1.271315801332211,13:44:40,-10.228782466082073
90,1.0070546741395727,2.048403903063003,1.2406581694640109,13:44:42,-9.889873953453641
92,1.0208523919333499,2.037825344281655,1.2672613272855036,13:44:44,-10.25696263471773
94,1.0188773946572987,2.0360290519364446,1.2735023465002369,13:44:46,-10.211316204673317
96,1.018109776473506,2.0360399099472937,1.2740214399070995,13:44:48,-10.03724154189852
