0;T04;LB;0.0;0.0;0.5832274;2.1219554;0.0;0.0
1;T04;LB;0.0;0.0;0.5825129;2.1119442;0.0;0.0
2;T04;LB;0.0;0.0;4.4795146;6.0112;0.0;0.0
3;T04;LB;0.0;0.0;6.054326;1.3345745;0.0;0.0
4;T04;LB;0.0;0.0;2.9213414;4.4609876;0.0;0.0
5;T04;LB;0.0;0.0;1.34588;2.8369968;0.0;0.0
6;T04;LB;0.0;0.0;2.154391;3.7056592;0.0;0.0
7;T04;LB;0.0;0.0;6.0482335;1.3240101;0.0;0.0
8;T04;LB;0.0;0.0;3.7021427;5.2273083;0.0;0.0
9;T04;LB;0.0;0.0;0.5751963;2.1284213;0.0;0.0
10;T04;LB;0.0;0.0;4.4966106;6.0261316;0.0;0.0
11;T04;LB;0.0;0.0;0.58376276;2.1059303;0.0;0.0
12;T04;LB;0.0;0.0;4.4924335;6.0377154;0.0;0.0
13;T04;LB;0.0;0.0;3.7229705;5.248378;0.0;0.0
14;T04;LB;0.0;0.0;2.1504712;3.7075708;0.0;0.0
15;T04;LB;0.0;0.0;6.0239244;1.2827699;0.0;0.0
16;T04;LB;0.0;0.0;4.4881506;6.0258403;0.0;0.0
17;T04;LB;0.0;0.0;1.3482224;2.8573534;0.0;0.0
18;T04;LB;0.0;0.0;6.049014;1.3380752;0.0;0.0
19;T04;LB;0.0;0.0;4.4838285;6.0129013;0.0;0.0
20;T04;LB;0.0;0.0;2.132498;3.678113;0.0;0.0
21;T04;LB;0.0;0.0;4.485999;6.01913;0.0;0.0
22;T04;LB;0.0;0.0;1.3392456;2.8587782;0.0;0.0
23;T04;LB;0.0;0.0;6.0514727;1.3297682;0.0;0.0
24;T04;LB;0.0;0.0;5.2859707;0.5663587;0.0;0.0
25;T04;LB;0.0;0.0;0.57235056;2.0929027;0.0;0.0
26;T04;LB;0.0;0.0;0.5851854;2.1271477;0.0;0.0
27;T04;LB;0.0;0.0;3.7150319;5.252437;0.0;0.0
28;T04;LB;0.0;0.0;3.7111506;5.2348013;0.0;0.0
29;T04;LB;0.0;0.0;2.147557;3.683006;0.0;0.0
30;T04;LB;0.0;0.0;0.5780784;2.117201;0.0;0.0
31;T04;LB;0.0;0.0;2.158658;3.6980731;0.0;0.0
32;T04;LB;0.0;0.0;2.9050627;4.433868;0.0;0.0
33;T04;LB;0.0;0.0;2.154025;3.696501;0.0;0.0
34;T04;LB;0.0;0.0;0.5767387;2.1005154;0.0;0.0
35;T04;LB;0.0;0.0;5.283095;0.5697804;0.0;0.0
36;T04;LB;0.0;0.0;5.268408;0.5551682;0.0;0.0
37;T04;LB;0.0;0.0;2.1527233;3.698965;0.0;0.0
38;T04;LB;0.0;0.0;2.9097075;4.4268255;0.0;0.0
39;T04;LB;0.0;0.0;3.7214603;5.2553773;0.0;0.0
40;T04;LB;0.0;0.0;4.487022;6.0288835;0.0;0.0
41;T04;LB;0.0;0.0;6.0520396;1.3196778;0.0;0.0
42;T04;LB;0.0;0.0;4.4657316;6.0112653;0.0;0.0
43;T04;LB;0.0;0.0;0.5753765;2.1257625;0.0;0.0
44;T04;LB;0.0;0.0;1.3427278;2.8520231;0.0;0.0
45;T04;LB;0.0;0.0;3.7170916;5.259271;0.0;0.0
46;T04;LB;0.0;0.0;5.295035;0.56951517;0.0;0.0
47;T04;LB;0.0;0.0;1.3452847;2.8481493;0.0;0.0
48;T04;LB;0.0;0.0;3.71585;5.252684;0.0;0.0
49;T04;LB;0.0;0.0;6.049159;1.3019233;0.0;0.0
50;T04;LB;0.0;0.0;3.7187088;5.256049;0.0;0.0
51;T04;LB;0.0;0.0;3.7170496;5.2699165;0.0;0.0
52;T04;LB;0.0;0.0;5.2892985;0.5855391;0.0;0.0
53;T04;LB;0.0;0.0;3.7215216;5.2423644;0.0;0.0
54;T04;LB;0.0;0.0;0.58105224;2.1243606;0.0;0.0
55;T04;LB;0.0;0.0;1.350536;2.8571117;0.0;0.0
56;T04;LB;0.0;0.0;5.2805576;0.56586534;0.0;0.0
57;T04;LB;0.0;0.0;6.053319;1.3017145;0.0;0.0
58;T04;LB;0.0;0.0;4.482709;6.02729;0.0;0.0
59;T04;LB;0.0;0.0;3.7148223;5.2593117;0.0;0.0
60;T04;LB;0.0;0.0;4.448723;5.9914675;0.0;0.0
61;T04;LB;0.0;0.0;2.1422324;3.683195;0.0;0.0
62;T04;LB;0.0;0.0;2.9100206;4.4244165;0.0;0.0
63;T04;LB;0.0;0.0;2.157536;3.6952994;0.0;0.0
64;T04;LB;0.0;0.0;5.2891755;0.58237386;0.0;0.0
65;T04;LB;0.0;0.0;3.719668;5.239785;0.0;0.0
66;T04;LB;0.0;0.0;0.5859491;2.134572;0.0;0.0
67;T04;LB;0.0;0.0;5.2857804;0.57251596;0.0;0.0
68;T04;LB;0.0;0.0;6.0518603;1.3132874;0.0;0.0
69;T04;LB;0.0;0.0;2.881932;4.4081326;0.0;0.0
70;T04;LB;0.0;0.0;1.3422331;2.847609;0.0;0.0
71;T04;LB;0.0;0.0;6.0533214;1.328071;0.0;0.0
72;T04;LB;0.0;0.0;1.341133;2.8758237;0.0;0.0
73;T04;LB;0.0;0.0;6.0591683;1.3367428;0.0;0.0
74;T04;LB;0.0;0.0;1.3372595;2.835734;0.0;0.0
75;T04;LB;0.0;0.0;4.4822774;6.011302;0.0;0.0
76;T04;LB;0.0;0.0;2.9122674;4.456741;0.0;0.0
77;T04;LB;0.0;0.0;0.57501155;2.1028686;0.0;0.0
78;T04;LB;0.0;0.0;2.9006584;4.431647;0.0;0.0
79;T04;LB;0.0;0.0;1.3499583;2.87027;0.0;0.0
80;T04;LB;0.0;0.0;2.910736;4.4480276;0.0;0.0
81;T04;LB;0.0;0.0;2.9217324;4.4474945;0.0;0.0
82;T04;LB;0.0;0.0;5.280222;0.5736441;0.0;0.0
83;T04;LB;0.0;0.0;1.3395256;2.84064;0.0;0.0
84;T04;LB;0.0;0.0;1.3396819;2.85672;0.0;0.0
85;T04;LB;0.0;0.0;1.3424876;2.8617802;0.0;0.0
86;T04;LB;0.0;0.0;1.34329;2.8608773;0.0;0.0
87;T04;LB;0.0;0.0;3.7156835;5.25459;0.0;0.0
88;T04;LB;0.0;0.0;0.5807277;2.1255465;0.0;0.0
89;T04;LB;0.0;0.0;5.280739;0.58320147;0.0;0.0
90;T04;LB;0.0;0.0;3.7268379;5.26621;0.0;0.0
91;T04;LB;0.0;0.0;5.28756;0.5571435;0.0;0.0
92;T04;LB;0.0;0.0;0.5720169;2.1078653;0.0;0.0
93;T04;LB;0.0;0.0;2.9110236;4.4360113;0.0;0.0
94;T04;LB;0.0;0.0;0.57433593;2.10927;0.0;0.0
95;T04;LB;0.0;0.0;0.5785421;2.112978;0.0;0.0
96;T04;LB;0.0;0.0;4.4885983;6.022974;0.0;0.0
97;T04;LB;0.0;0.0;0.57499534;2.1164618;0.0;0.0
98;T04;LB;0.0;0.0;2.9108994;4.443795;0.0;0.0
99;T04;LB;0.0;0.0;2.1304774;3.6759405;0.0;0.0
100;T04;LB;0.0;0.0;5.2768936;0.5581218;0.0;0.0
101;T04;LB;0.0;0.0;1.3385769;2.8622801;0.0;0.0
102;T04;LB;0.0;0.0;2.9103878;4.4474735;0.0;0.0
103;T04;LB;0.0;0.0;6.0537324;1.3314264;0.0;0.0
104;T04;LB;0.0;0.0;3.7212007;5.252595;0.0;0.0
105;T04;LB;0.0;0.0;4.462623;5.986791;0.0;0.0
106;T04;LB;0.0;0.0;5.2864766;0.5568593;0.0;0.0
107;T04;LB;0.0;0.0;5.2867804;0.55506814;0.0;0.0
108;T04;LB;0.0;0.0;5.293925;0.5869024;0.0;0.0
109;T04;LB;0.0;0.0;6.0564723;1.3192025;0.0;0.0
110;T04;LB;0.0;0.0;2.9130647;4.4482965;0.0;0.0
111;T04;LB;0.0;0.0;4.4811506;6.006526;0.0;0.0
112;T04;LB;0.0;0.0;3.6962473;5.2406588;0.0;0.0
113;T04;LB;0.0;0.0;3.7129884;5.2416797;0.0;0.0
114;T04;LB;0.0;0.0;3.7016575;5.2300463;0.0;0.0
115;T04;LB;0.0;0.0;6.0576057;1.3290392;0.0;0.0
116;T04;LB;0.0;0.0;3.7183108;5.249489;0.0;0.0
117;T04;LB;0.0;0.0;0.57471764;2.1079047;0.0;0.0
118;T04;LB;0.0;0.0;0.5815488;2.120843;0.0;0.0
119;T04;LB;0.0;0.0;1.3490916;2.8585198;0.0;0.0
120;T04;LB;0.0;0.0;4.4633636;5.9938817;0.0;0.0
121;T04;LB;0.0;0.0;5.2918744;0.56900245;0.0;0.0
122;T04;LB;0.0;0.0;3.7200842;5.254817;0.0;0.0
123;T04;LB;0.0;0.0;3.727951;5.268703;0.0;0.0
124;T04;LB;0.0;0.0;2.914168;4.4279275;0.0;0.0
125;T04;LB;0.0;0.0;5.287174;0.5644517;0.0;0.0
126;T04;LB;0.0;0.0;3.716724;5.2689724;0.0;0.0
127;T04;LB;0.0;0.0;4.4902096;6.024078;0.0;0.0
128;T04;LB;0.0;0.0;1.3508108;2.8482044;0.0;0.0
129;T04;LB;0.0;0.0;4.482413;6.0282936;0.0;0.0
130;T04;LB;0.0;0.0;0.59040785;2.1283562;0.0;0.0
131;T04;LB;0.0;0.0;4.4937525;6.0244813;0.0;0.0
132;T04;LB;0.0;0.0;4.4877377;6.0270834;0.0;0.0
133;T04;LB;0.0;0.0;0.5789443;2.091785;0.0;0.0
134;T04;LB;0.0;0.0;0.5756404;2.117354;0.0;0.0
135;T04;LB;0.0;0.0;2.1515079;3.693379;0.0;0.0
136;T04;LB;0.0;0.0;6.0486484;1.3247616;0.0;0.0
137;T04;LB;0.0;0.0;5.267984;0.5681144;0.0;0.0
138;T04;LB;0.0;0.0;2.158276;3.692416;0.0;0.0
139;T04;LB;0.0;0.0;0.58144915;2.1150417;0.0;0.0
140;T04;LB;0.0;0.0;3.7070832;5.2375927;0.0;0.0
141;T04;LB;0.0;0.0;2.1460705;3.6842468;0.0;0.0
142;T04;LB;0.0;0.0;4.485262;6.027425;0.0;0.0
143;T04;LB;0.0;0.0;0.5799085;2.1024454;0.0;0.0
144;T04;LB;0.0;0.0;1.3484282;2.8440254;0.0;0.0
145;T04;LB;0.0;0.0;2.110571;3.6248193;0.0;0.0
146;T04;LB;0.0;0.0;2.909754;4.4277477;0.0;0.0
