exp_id,node_id,rx_gain_ch0,rx_gain_ch1,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1
20240910085457,T03,44.0,44.0,0.0,84.21968087848158,83.75,2.919991400993033,1.0000342,1.0000342
20240910085457,T03,44.0,35.0,-9.0,89.27524988913038,83.75,1.9882111343200446,1.0000342,0.38590795
20240910085457,T03,42.0,15.0,-27.0,-86.79827565922734,83.75,0.12568068806694613,0.91543657,0.048463568
20240910085457,T03,16.0,25.0,9.0,82.88510062222208,83.75,0.04051569185211641,0.05240047,0.14139277
20240910085457,T03,16.0,24.0,8.0,82.88619743922305,83.75,0.04089493738855019,0.05240047,0.13016191
20240910085457,T03,16.0,23.0,7.0,82.8725449446882,83.75,0.04154175644433863,0.05243099,0.11389549
20240910085457,T03,16.0,22.0,6.0,82.87918634884782,83.75,0.04202263224710509,0.05243099,0.10141338
20240910085457,T03,16.0,21.0,5.0,82.87736800968561,83.75,0.042235631245108256,0.05240047,0.08993837
20240910085457,T03,16.0,20.0,4.0,82.87449762781935,83.75,0.0433469121148764,0.05246151,0.08029449
20240910085457,T03,16.0,19.0,3.0,84.90883844116901,83.75,0.048431476213218444,0.052492026,0.07614396
20240910085457,T03,16.0,18.0,2.0,84.90155661174407,83.75,0.0487019059790497,0.052492026,0.07019283
20240910085457,T03,16.0,17.0,1.0,84.9020208322302,83.75,0.05082912777061575,0.05240047,0.061372947
20240910085457,T03,16.0,16.0,0.0,84.90166736972901,83.75,0.05183587745628908,0.05246151,0.05465885
20240910085457,T03,42.0,14.0,-28.0,-86.76838329696521,83.75,0.04088004465910296,0.91229314,0.043214366
20240910085457,T03,16.0,15.0,-1.0,84.92480538568931,83.75,0.1567515097373932,0.052522548,0.048555125
20240910085457,T03,16.0,14.0,-2.0,84.90678783609098,83.75,0.054137513397011845,0.052369952,0.04336696
20240910085457,T03,16.0,13.0,-3.0,84.90501711879195,83.75,0.05647047233785649,0.05243099,0.038545016
20240910085457,T03,16.0,12.0,-4.0,84.90437886806467,83.75,0.05801649059344882,0.05243099,0.035462637
20240910085457,T03,16.0,11.0,-5.0,84.89758489369687,83.75,0.0638718731961475,0.05243099,0.03100692
20240910085457,T03,16.0,10.0,-6.0,84.90059972378994,83.75,0.06705913932034752,0.05243099,0.027527796
20240910085457,T03,15.0,44.0,29.0,-102.5935051199262,83.75,1.7176197319529438,0.046510376,1.0000342
