exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240906135557,T03,40,20,-103.398834,81.89999999999998,3.9789145,0.07623551,0.89349365,20
20240906135557,T03,36,16,-101.94568,81.89999999999998,0.12725946,0.076266035,0.475297,20
20240906135557,T03,35,15,-96.89734,81.89999999999998,0.115702696,0.07623551,0.38801375,20
20240906135557,T03,35,15,-96.90139,81.89999999999998,0.117308356,0.07620499,0.38786113,20
20240906135557,T03,34,14,-96.90024,81.89999999999998,0.12446266,0.076174475,0.33985534,20
20240906135557,T03,34,14,-96.90501,81.89999999999998,0.123803556,0.07614396,0.3398859,20
20240906135557,T03,33,13,-0.0018120274,81.89999999999998,81.655556,0.07623551,0.36616242,20
20240906135557,T03,33,13,-0.050146367,81.89999999999998,81.67272,0.07632707,0.36671174,20
20240906135557,T03,32,12,-0.06581122,81.89999999999998,81.67419,0.07641862,0.3254811,20
20240906135557,T03,32,12,-0.08939393,81.89999999999998,81.68445,0.07644914,0.32535902,20
20240906135557,T03,31,11,0.04798118,81.89999999999998,81.642334,0.07641862,0.29035416,20
20240906135557,T03,40,20,-103.26873,81.89999999999998,4.09278,0.07614396,0.89544684,20
20240906135557,T03,31,11,0.025828328,81.89999999999998,81.644844,0.07635759,0.29050675,20
20240906135557,T03,30,10,0.05870705,81.89999999999998,81.63599,0.07635759,0.2578213,20
20240906135557,T03,30,10,0.063734554,81.89999999999998,81.628815,0.076388106,0.2578213,20
20240906135557,T03,29,9,0.11045071,81.89999999999998,80.80342,0.076388106,0.22220607,20
20240906135557,T03,29,9,0.11769257,81.89999999999998,80.803276,0.07629655,0.22214504,20
20240906135557,T03,28,8,0.02431725,81.89999999999998,80.83026,0.07641862,0.19763859,20
20240906135557,T03,28,8,0.024492886,81.89999999999998,80.827156,0.07644914,0.19773014,20
20240906135557,T03,27,7,1.1318928,81.89999999999998,79.60611,0.076388106,0.17838134,20
20240906135557,T03,27,7,1.1325909,81.89999999999998,79.58566,0.0765407,0.17810667,20
20240906135557,T03,26,6,-0.08522546,81.89999999999998,80.928505,0.07632707,0.15906306,20
