exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240906134926,T04,40,20,-105.18836,84.5,4.481804,0.07193239,0.91696244,20
20240906134926,T04,36,16,-102.8281,84.5,0.2232586,0.0712915,0.49571395,20
20240906134926,T04,35,15,-95.02104,84.5,0.8724081,0.07568618,0.41346627,20
20240906134926,T04,35,15,-94.027954,84.5,0.3512312,0.075380996,0.41371042,20
20240906134926,T04,34,14,-92.199455,84.5,4.4346304,0.0765407,0.40034327,20
20240906134926,T04,34,14,-92.49303,84.5,4.426234,0.076174475,0.40443274,20
20240906134926,T04,33,13,0.029568313,84.5,79.503006,0.076632254,0.385206,20
20240906134926,T04,33,13,-0.028137263,84.5,79.721695,0.07651018,0.38569432,20
20240906134926,T04,32,12,-0.010761647,84.5,79.59628,0.0765407,0.34214425,20
20240906134926,T04,32,12,-0.030024324,84.5,79.550865,0.0765407,0.34202218,20
20240906134926,T04,31,11,0.015827045,84.5,79.416855,0.07651018,0.30582708,20
20240906134926,T04,40,20,-105.64258,84.5,4.449043,0.07187135,0.9041141,20
20240906134926,T04,31,11,0.0022016522,84.5,79.45321,0.0765407,0.3051557,20
20240906134926,T04,30,10,-0.01837814,84.5,79.41432,0.0766933,0.27112743,20
20240906134926,T04,30,10,0.013322263,84.5,79.323784,0.076845884,0.2714021,20
20240906134926,T04,29,9,0.059931174,84.5,78.39762,0.07678485,0.23636672,20
20240906134926,T04,29,9,0.096699364,84.5,78.39108,0.076845884,0.23648879,20
20240906134926,T04,28,8,0.07745389,84.5,78.48551,0.07666277,0.21076159,20
20240906134926,T04,28,8,0.040209927,84.5,78.47649,0.0766933,0.210609,20
20240906134926,T04,27,7,0.009226868,84.5,78.539536,0.07681537,0.18994789,20
20240906134926,T04,27,7,-0.0387886,84.5,78.527176,0.0766933,0.18985634,20
20240906134926,T04,26,6,0.00075272226,84.5,78.510216,0.076723814,0.16950041,20
20240906134926,T04,39,19,-105.938896,84.5,0.14238879,0.07205446,0.67259985,20
20240906134926,T04,26,6,-0.034421604,84.5,78.51215,0.0768764,0.16971405,20
20240906134926,T04,25,5,-0.070676036,84.5,78.52049,0.07675433,0.15042628,20
20240906134926,T04,25,5,-0.041501895,84.5,78.52263,0.0768764,0.15060939,20
20240906134926,T04,24,4,-0.08713158,84.5,78.55524,0.07690693,0.13831039,20
