exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240909074846,T04,78,58,-96.93086,84.5,24.567505,0.07754781,1.0000342,20
20240909074846,T04,74,54,-95.09127,84.5,24.535128,0.07754781,1.0000342,20
20240909074846,T04,29,9,0.16340141,84.5,80.61491,0.07779197,0.22657023,20
20240909074846,T04,28,8,0.034942523,84.5,80.64766,0.07776144,0.2020943,20
20240909074846,T04,28,8,0.08246251,84.5,80.62922,0.077853,0.2017586,20
20240909074846,T04,27,7,0.036080502,84.5,80.709404,0.077853,0.1821046,20
20240909074846,T04,27,7,-0.0010064138,84.5,80.72233,0.07788352,0.18189098,20
20240909074846,T04,26,6,-0.045144923,84.5,80.74169,0.07770041,0.1624201,20
20240909074846,T04,26,6,-0.008442675,84.5,80.73085,0.077822484,0.16272528,20
20240909074846,T04,25,5,-0.09461872,84.5,80.75302,0.077822484,0.14416996,20
20240909074846,T04,25,5,-0.096261054,84.5,80.75264,0.07788352,0.144231,20
20240909074846,T04,24,4,-0.076929614,84.5,80.75114,0.07779197,0.132756,20
20240909074846,T04,73,53,-94.63365,84.5,24.40823,0.07763937,1.0000342,20
20240909074846,T04,24,4,-0.118963756,84.5,80.77658,0.07788352,0.13296963,20
20240909074846,T04,23,3,-0.025616778,84.5,80.736626,0.077822484,0.11597076,20
20240909074846,T04,23,3,0.04375485,84.5,80.70908,0.07791404,0.11597076,20
20240909074846,T04,22,2,0.022924446,84.5,80.71972,0.07779197,0.10348864,20
20240909074846,T04,22,2,0.02997041,84.5,80.716415,0.077853,0.103397086,20
20240909074846,T04,21,1,0.041853745,84.5,80.71231,0.07779197,0.091769494,20
20240909074846,T04,21,1,0.10375753,84.5,80.69152,0.07788352,0.09183053,20
20240909074846,T04,20,0,0.118856855,84.5,80.6901,0.07791404,0.0819425,20
20240909074846,T04,20,0,0.10789294,84.5,80.688965,0.07776144,0.0819425,20
20240909074846,T04,19,-1,0.03841505,84.5,79.67667,0.077853,0.07879908,20
20240909074846,T04,73,53,-94.52129,84.5,24.482412,0.07745626,1.0000342,20
20240909074846,T04,19,-1,0.030624142,84.5,79.68172,0.07788352,0.07876856,20
20240909074846,T04,18,-2,0.00346936,84.5,79.69549,0.07770041,0.072451204,20
20240909074846,T04,18,-2,0.0136767505,84.5,79.68961,0.07779197,0.07248172,20
20240909074846,T04,17,-3,1.4028981,84.5,78.032684,0.07791404,0.0632651,20
20240909074846,T04,17,-3,0.73069406,84.5,78.67353,0.07788352,0.06338718,20
20240909074846,T04,16,-4,-0.005592083,84.5,79.69533,0.077822484,0.056551002,20
20240909074846,T04,16,-4,0.05368909,84.5,79.68209,0.07776144,0.05645945,20
20240909074846,T04,15,-5,-0.032037776,84.5,79.71258,0.07776144,0.050142094,20
20240909074846,T04,15,-5,0.020708842,84.5,79.690285,0.077822484,0.050111573,20
20240909074846,T04,14,-6,0.575982,84.5,79.20706,0.077853,0.05041676,20
20240909074846,T04,72,52,-93.99222,84.5,24.321564,0.07751729,1.0000342,20
20240909074846,T04,14,-6,0.7269251,84.5,78.69589,0.07791404,0.04467926,20
20240909074846,T04,13,-7,0.022384105,84.5,79.692276,0.07791404,0.039765764,20
20240909074846,T04,13,-7,-0.033047996,84.5,79.70626,0.077730924,0.039735243,20
20240909074846,T04,12,-8,-0.06743384,84.5,79.71835,0.07791404,0.036622345,20
20240909074846,T04,12,-8,-0.017765366,84.5,79.70302,0.07779197,0.036652863,20
20240909074846,T04,11,-9,1.1571568,84.5,78.9645,0.077853,0.037263237,20
20240909074846,T04,11,-9,0.95755535,84.5,78.31908,0.077853,0.03192248,20
20240909074846,T04,10,-10,-0.025700688,84.5,79.70682,0.07776144,0.02853491,20
20240909074846,T04,10,-10,-0.04507454,84.5,79.71143,0.07788352,0.02856543,20
20240909074846,T04,9,-11,-0.016644727,84.5,79.70356,0.07776144,0.025299937,20
20240909074846,T04,72,52,-93.96492,84.5,24.354067,0.07760885,1.0000342,20
20240909074846,T04,9,-11,0.0077110836,84.5,79.69777,0.07788352,0.025330454,20
20240909074846,T04,8,-12,0.88825953,84.5,78.41035,0.07788352,0.022553261,20
20240909074846,T04,8,-12,1.1820207,84.5,78.09844,0.0780056,0.022583779,20
20240909074846,T04,7,-13,-0.09695374,84.5,78.86549,0.077822484,0.020203326,20
20240909074846,T04,7,-13,-0.0673575,84.5,78.85325,0.077853,0.020233845,20
20240909074846,T04,6,-14,-0.10815406,84.5,78.86453,0.07788352,0.01791443,20
20240909074846,T04,6,-14,-0.12571794,84.5,78.87021,0.077853,0.01791443,20
20240909074846,T04,5,-15,-0.11305489,84.5,79.252075,0.07779197,0.01702939,20
20240909074846,T04,5,-15,-0.2896629,84.5,79.35092,0.07788352,0.016937835,20
20240909074846,T04,4,-16,-0.05454762,84.5,78.85831,0.077822484,0.014282715,20
20240909074846,T04,71,51,-93.5165,84.5,24.24182,0.07760885,1.0000342,20
20240909074846,T04,4,-16,-0.05273432,84.5,78.85904,0.07776144,0.014221678,20
20240909074846,T04,3,-17,-0.12497181,84.5,78.87644,0.07788352,0.013184044,20
20240909074846,T04,3,-17,-0.05454715,84.5,78.862656,0.07791404,0.013153525,20
20240909074846,T04,2,-18,-0.09853976,84.5,78.87174,0.07788352,0.011566557,20
20240909074846,T04,2,-18,-0.07647254,84.5,78.87426,0.077853,0.011566557,20
20240909074846,T04,1,-19,-0.09130887,84.5,78.87725,0.07788352,0.0115360385,20
20240909074846,T04,1,-19,-0.081907764,84.5,78.86856,0.07788352,0.011566557,20
20240909074846,T04,0,-20,-0.087894976,84.5,78.86651,0.07788352,0.0115970755,20
20240909074846,T04,0,-20,-0.07434726,84.5,78.87276,0.0780056,0.0115360385,20
20240909074846,T04,71,51,-93.51127,84.5,24.17534,0.07754781,1.0000342,20
20240909074846,T04,70,50,-93.051254,84.5,24.045204,0.07754781,1.0000342,20
20240909074846,T04,70,50,-93.12323,84.5,23.94381,0.07766989,1.0000342,20
20240909074846,T04,69,49,-92.74653,84.5,23.813366,0.07766989,1.0000342,20
20240909074846,T04,78,58,-96.87321,84.5,24.56801,0.077578336,1.0000342,20
20240909074846,T04,69,49,-92.69525,84.5,23.86835,0.077578336,1.0000342,20
20240909074846,T04,68,48,-92.21718,84.5,23.710522,0.077578336,1.0000342,20
20240909074846,T04,68,48,-92.296005,84.5,23.674015,0.07760885,1.0000342,20
20240909074846,T04,67,47,-91.97087,84.5,23.544178,0.07763937,1.0000342,20
20240909074846,T04,67,47,-92.06772,84.5,23.500868,0.07760885,1.0000342,20
20240909074846,T04,66,46,-91.699524,84.5,23.362936,0.07760885,1.0000342,20
20240909074846,T04,66,46,-92.10157,84.5,23.136652,0.07763937,1.0000342,20
20240909074846,T04,65,45,-92.23848,84.5,22.767504,0.07770041,1.0000342,20
20240909074846,T04,65,45,-91.97153,84.5,22.918873,0.07776144,1.0000342,20
20240909074846,T04,64,44,-92.1142,84.5,22.652979,0.07763937,1.0000342,20
20240909074846,T04,77,57,-96.78897,84.5,24.608171,0.077578336,1.0000342,20
20240909074846,T04,64,44,-91.9475,84.5,22.688711,0.07763937,1.0000342,20
20240909074846,T04,63,43,-92.158806,84.5,22.475721,0.077730924,1.0000342,20
20240909074846,T04,63,43,-91.93882,84.5,22.61151,0.07776144,1.0000342,20
20240909074846,T04,62,42,-92.961365,84.5,21.867344,0.07766989,1.0000342,20
20240909074846,T04,62,42,-92.274605,84.5,22.172894,0.07766989,1.0000342,20
20240909074846,T04,61,41,-92.274734,84.5,21.766876,0.07776144,1.0000342,20
20240909074846,T04,61,41,-92.432014,84.5,21.782257,0.077730924,1.0000342,20
20240909074846,T04,60,40,-92.28701,84.5,21.659336,0.07779197,1.0000342,20
20240909074846,T04,60,40,-92.18515,84.5,21.61637,0.07766989,1.0000342,20
20240909074846,T04,59,39,-93.19633,84.5,20.974943,0.077730924,1.0000342,20
20240909074846,T04,77,57,-96.86661,84.5,24.596512,0.07763937,1.0000342,20
20240909074846,T04,59,39,-92.710495,84.5,21.08334,0.077730924,1.0000342,20
