exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240906105645,T04,39,8,-0.26255733,122.3,90.17333,0.29032364,0.6723252,31
20240906105645,T04,37,6,-0.055001482,122.3,90.02123,0.2902626,0.54930466,31
20240906105645,T04,15,-16,-119.96624,122.3,0.19862688,0.29111713,0.044129927,31
20240906105645,T04,14,-17,-119.96878,122.3,0.1983513,0.2913918,0.044099405,31
20240906105645,T04,14,-17,-119.981766,122.3,0.19748661,0.29136127,0.044252,31
20240906105645,T04,14,-17,-119.981865,122.3,0.1992438,0.29154438,0.044160444,31
20240906105645,T04,14,-17,-119.95982,122.3,0.20428222,0.29130024,0.03915539,31
20240906105645,T04,13,-18,-119.9709,122.3,0.20324571,0.2914223,0.03915539,31
20240906105645,T04,13,-18,-119.96348,122.3,0.20289573,0.29111713,0.039124873,31
20240906105645,T04,13,-18,-119.96724,122.3,0.20264453,0.29133075,0.03921643,31
20240906105645,T04,13,-18,-119.96943,122.3,0.20642151,0.29117817,0.03604249,31
20240906105645,T04,12,-19,-119.9646,122.3,0.20798273,0.29117817,0.03601197,31
20240906105645,T04,37,6,-0.016142156,122.3,89.99615,0.2902626,0.5493657,31
20240906105645,T04,12,-19,-119.97479,122.3,0.20749272,0.29166645,0.036134046,31
20240906105645,T04,12,-19,-119.961395,122.3,0.20715567,0.29148334,0.03607301,31
20240906105645,T04,12,-19,-119.96727,122.3,2.381231,0.2910866,0.031495217,31
20240906105645,T04,11,-20,-119.722466,122.3,2.4120336,0.2913918,0.03143418,31
20240906105645,T04,11,-20,-119.71599,122.3,2.4526103,0.29145283,0.031495217,31
20240906105645,T04,11,-20,-119.877495,122.3,0.38771647,0.29130024,0.03143418,31
20240906105645,T04,11,-20,-119.962296,122.3,0.26528972,0.2914223,0.028077131,31
20240906105645,T04,10,-21,-119.97237,122.3,0.26521719,0.29120868,0.028077131,31
20240906105645,T04,10,-21,-119.9576,122.3,0.2657275,0.29120868,0.028077131,31
20240906105645,T04,10,-21,-119.96164,122.3,0.26456863,0.2913918,0.028046612,31
20240906105645,T04,37,6,-0.12941717,122.3,90.07915,0.29050675,0.4808819,31
20240906105645,T04,10,-21,-119.958824,122.3,0.27913442,0.29133075,0.025055787,31
20240906105645,T04,9,-22,-119.96285,122.3,0.2783595,0.2912392,0.02499475,31
20240906105645,T04,9,-22,-119.96914,122.3,0.27912253,0.2914223,0.024933713,31
20240906105645,T04,9,-22,-119.965935,122.3,0.27854216,0.2913918,0.024964232,31
20240906105645,T04,9,-22,-119.778595,122.3,2.3776894,0.29099503,0.022248074,31
20240906105645,T04,8,-23,-119.68863,122.3,2.4187615,0.29126972,0.022217555,31
20240906105645,T04,8,-23,-119.671455,122.3,2.3054173,0.2913918,0.022248074,31
20240906105645,T04,8,-23,-119.91305,122.3,2.6428661,0.29151386,0.02233963,31
20240906105645,T04,8,-23,-118.39836,122.3,0.3594051,0.29145283,0.019867621,31
20240906105645,T04,7,-24,-118.394295,122.3,0.3593223,0.29145283,0.01989814,31
20240906105645,T04,36,5,-0.17485625,122.3,90.11412,0.29044572,0.48079035,31
