X: (Deg),Y: (Hits)
109.039,0
109.22,0
109.4,0
109.58,0
109.76,0
109.941,0
110.121,0
110.301,0
110.481,0
110.662,0
110.842,0
111.022,0
111.202,0
111.383,0
111.563,0
111.743,0
111.923,0
112.104,0
112.284,0
112.464,0
112.644,0
112.825,0
113.005,0
113.185,0
113.366,0
113.546,0
113.726,0
113.906,0
114.087,0
114.267,0
114.447,0
114.627,0
114.808,0
114.988,0
115.168,0
115.348,0
115.529,0
115.709,0
115.889,0
116.069,0
116.25,0
116.43,0
116.61,0
116.79,0
116.971,0
117.151,0
117.331,0
117.512,0
117.692,0
117.872,0
118.052,0
118.233,0
118.413,0
118.593,0
118.773,0
118.954,0
119.134,0
119.314,0
119.494,0
119.675,0
119.855,0
120.035,0
120.215,0
120.396,0
120.576,0
120.756,0
120.936,0
121.117,0
121.297,0
121.477,0
121.657,0
121.838,0
122.018,0
122.198,0
122.379,0
122.559,0
122.739,0
122.919,0
123.1,0
123.28,0
123.46,0
123.64,0
123.821,0
124.001,0
124.181,0
124.361,0
124.542,0
124.722,0
124.902,0
125.082,0
125.263,0
125.443,0
125.623,0
125.803,0
125.984,0
126.164,0
126.344,0
126.524,0
126.705,0
126.885,0
127.065,0
127.246,0
127.426,0
127.606,0
127.786,0
127.967,0
128.147,0
128.327,0
128.507,0
128.688,0
128.868,0
129.048,0
129.228,0
129.409,0
129.589,0
129.769,0
129.949,0
130.13,0
130.31,0
130.49,0
130.67,0
130.851,0
131.031,0
131.211,0
131.392,0
131.572,0
131.752,0
131.932,0
132.113,0
132.293,0
132.473,0
132.653,0
132.834,0
133.014,0
133.194,0
133.374,0
133.555,0
133.735,0
133.915,0
134.095,0
134.276,0
134.456,0
134.636,0
134.816,0
134.997,0
135.177,0
135.357,0
135.537,0
135.718,0
135.898,0
136.078,0
136.259,0
136.439,0
136.619,0
136.799,0
136.98,0
137.16,0
137.34,0
137.52,0
137.701,0
137.881,0
138.061,0
138.241,0
138.422,0
138.602,0
138.782,0
138.962,0
139.143,0
139.323,0
139.503,0
139.683,0
139.864,0
140.044,0
140.224,0
140.405,0
140.585,0
140.765,0
140.945,0
141.126,0
141.306,0
141.486,0
141.666,0
141.847,0
142.027,0
142.207,0
142.387,0
142.568,0
142.748,0
142.928,0
143.108,0
143.289,0
143.469,0
143.649,0
143.829,0
144.01,0
144.19,0
144.37,0
144.55,0
144.731,0
144.911,0
145.091,0
145.272,0
145.452,0
145.632,0
145.812,0
145.993,0
146.173,0
146.353,0
146.533,0
146.714,0
146.894,0
147.074,0
147.254,0
147.435,0
147.615,0
147.795,0
147.975,0
148.156,0
148.336,0
148.516,0
148.696,0
148.877,0
149.057,0
149.237,0
149.417,0
149.598,0
149.778,0
149.958,0
150.139,0
150.319,0
150.499,0
150.679,0
150.86,0
151.04,0
151.22,0
151.4,0
151.581,0
151.761,0
151.941,0
152.121,0
152.302,0
152.482,0
152.662,0
152.842,0
153.023,0
153.203,0
153.383,0
153.563,0
153.744,0
153.924,0
154.104,0
154.285,0
154.465,0
154.645,0
154.825,0
155.006,0
155.186,0
155.366,0
155.546,0
155.727,0
155.907,0
156.087,0
156.267,0
156.448,0
156.628,0
156.808,0
156.988,0
157.169,0
157.349,0
157.529,0
157.709,0
157.89,0
158.07,0
158.25,0
158.43,0
158.611,0
158.791,0
158.971,0
159.152,0
159.332,0
159.512,0
159.692,0
159.873,0
160.053,0
160.233,0
160.413,0
160.594,0
160.774,0
160.954,0
161.134,0
161.315,0
161.495,0
161.675,0
161.855,0
162.036,0
162.216,0
162.396,0
162.576,0
162.757,0
162.937,0
163.117,0
163.298,0
163.478,0
163.658,0
163.838,0
164.019,0
164.199,0
164.379,0
164.559,0
164.74,0
164.92,0
165.1,0
165.28,0
165.461,0
165.641,0
165.821,0
166.001,0
166.182,0
166.362,0
166.542,0
166.722,0
166.903,0
167.083,0
167.263,0
167.443,0
167.624,0
167.804,0
167.984,0
168.165,0
168.345,0
168.525,0
168.705,0
168.886,0
169.066,0
169.246,0
169.426,0
169.607,0
169.787,0
169.967,0
170.147,0
170.328,0
170.508,0
170.688,0
170.868,0
171.049,0
171.229,0
171.409,0
171.589,0
171.77,0
171.95,0
172.13,0
172.31,0
172.491,0
172.671,0
172.851,0
173.032,0
173.212,0
173.392,0
173.572,0
173.753,0
173.933,0
174.113,0
174.293,0
174.474,0
174.654,0
174.834,0
175.014,0
175.195,0
175.375,0
175.555,0
175.735,0
175.916,0
176.096,0
176.276,0
176.456,0
176.637,0
176.817,0
176.997,0
177.178,0
177.358,0
177.538,0
177.718,0
177.899,0
178.079,0
178.259,0
178.439,0
178.62,0
178.8,0
178.98,0
179.16,0
179.341,0
179.521,0
179.701,0
179.881,0
180.062,0
180.242,0
180.422,0
180.602,0
180.783,0
180.963,0
181.143,0
181.323,0
181.504,0
181.684,0
181.864,0
182.045,0
182.225,0
182.405,0
182.585,0
182.766,0
182.946,0
183.126,0
183.306,0
183.487,0
183.667,0
183.847,0
184.027,0
184.208,0
184.388,0
184.568,0
184.748,0
184.929,0
185.109,0
185.289,0
185.469,0
185.65,0
185.83,0
186.01,0
186.191,0
186.371,0
186.551,0
186.731,0
186.912,0
187.092,0
187.272,0
187.452,0
187.633,0
187.813,0
187.993,0
188.173,0
188.354,0
188.534,0
188.714,0
188.894,0
189.075,0
189.255,0
189.435,0
189.615,0
189.796,0
189.976,0
190.156,0
190.336,0
190.517,0
190.697,0
190.877,0
191.058,0
191.238,0
191.418,0
191.598,0
191.779,0
191.959,0
192.139,0
192.319,0
192.5,0
192.68,0
192.86,0
193.04,0
193.221,0
193.401,0
193.581,0
193.761,0
193.942,0
194.122,0
194.302,0
194.482,0
194.663,0
194.843,0
195.023,0
195.203,0
195.384,0
195.564,0
195.744,0
195.925,0
196.105,0
196.285,0
196.465,0
196.646,0
196.826,0
197.006,0
197.186,0
197.367,0
197.547,0
197.727,0
197.907,0
198.088,0
198.268,0
198.448,0
198.628,0
198.809,0
198.989,0
199.169,0
199.349,0
199.53,0
199.71,0
199.89,0
200.071,0
200.251,0
200.431,0
200.611,0
200.792,0
200.972,0
201.152,0
201.332,0
201.513,0
201.693,0
201.873,0
202.053,0
202.234,0
202.414,0
202.594,0
202.774,0
202.955,0
203.135,0
203.315,0
203.495,0
203.676,0
203.856,0
204.036,0
204.216,0
204.397,0
204.577,0
204.757,0
204.938,0
205.118,0
205.298,0
205.478,0
205.659,0
205.839,0
206.019,0
206.199,0
206.38,0
206.56,0
206.74,0
206.92,0
207.101,0
207.281,0
207.461,0
207.641,0
207.822,0
208.002,0
208.182,0
208.362,0
208.543,0
208.723,0
208.903,0
209.083,0
209.264,0
209.444,0
209.624,0
209.805,0
209.985,0
210.165,0
210.345,0
210.526,0
210.706,0
210.886,0
211.066,0
211.247,0
211.427,0
211.607,0
211.787,0
211.968,0
212.148,0
212.328,0
212.508,0
212.689,0
212.869,0
213.049,0
213.229,0
213.41,0
213.59,0
213.77,0
213.951,0
214.131,0
214.311,0
214.491,0
214.672,0
214.852,0
215.032,0
215.212,0
215.393,0
215.573,0
215.753,0
215.933,0
216.114,0
216.294,0
216.474,0
216.654,0
216.835,0
217.015,0
217.195,0
217.375,0
217.556,0
217.736,0
217.916,0
218.096,0
218.277,0
218.457,0
218.637,0
218.818,0
218.998,0
219.178,0
219.358,0
219.539,0
219.719,0
219.899,0
220.079,0
220.26,0
220.44,0
220.62,0
220.8,0
220.981,0
221.161,0
221.341,0
221.521,0
221.702,0
221.882,0
222.062,0
222.242,0
222.423,0
222.603,0
222.783,0
222.964,0
223.144,0
223.324,0
223.504,0
223.685,0
223.865,0
224.045,0
224.225,0
224.406,0
224.586,0
224.766,0
224.946,0
225.127,0
225.307,0
225.487,0
225.667,0
225.848,0
226.028,0
226.208,0
226.388,0
226.569,0
226.749,0
226.929,0
227.109,0
227.29,0
227.47,0
227.65,0
227.831,0
228.011,0
228.191,0
228.371,0
228.552,0
228.732,0
228.912,0
229.092,0
229.273,0
229.453,0
229.633,0
229.813,0
229.994,0
230.174,0
230.354,0
230.534,0
230.715,0
230.895,0
231.075,0
231.255,0
231.436,0
231.616,0
231.796,0
231.976,0
232.157,0
232.337,0
232.517,0
232.698,0
232.878,0
233.058,0
233.238,0
233.419,0
233.599,0
233.779,0
233.959,0
234.14,0
234.32,0
234.5,0
234.68,0
234.861,0
235.041,0
235.221,0
235.401,0
235.582,0
235.762,0
235.942,0
236.122,0
236.303,0
236.483,0
236.663,0
236.844,0
237.024,0
237.204,0
237.384,0
237.565,0
237.745,0
237.925,0
238.105,0
238.286,0
238.466,0
238.646,0
238.826,0
239.007,0
239.187,0
239.367,0
239.547,0
239.728,0
239.908,0
240.088,0
240.268,0
240.449,0
240.629,0
240.809,0
240.989,0
241.17,0
241.35,0
241.53,0
241.711,0
241.891,0
242.071,0
242.251,0
242.432,0
242.612,0
242.792,0
242.972,0
243.153,0
243.333,0
243.513,0
243.693,0
243.874,0
244.054,0
244.234,0
244.414,0
244.595,0
244.775,0
244.955,0
245.135,0
245.316,0
245.496,0
245.676,0
245.857,0
246.037,0
246.217,0
246.397,0
246.578,0
246.758,0
246.938,0
247.118,0
247.299,0
247.479,0
247.659,0
247.839,0
248.02,0
248.2,0
248.38,0
248.56,0
248.741,0
248.921,0
249.101,0
249.281,0
249.462,0
249.642,0
249.822,0
250.002,0
250.183,0
250.363,0
250.543,0
250.724,0
250.904,0
251.084,0
251.264,0
251.445,0
251.625,0
251.805,0
251.985,0
252.166,0
252.346,0
252.526,0
252.706,0
252.887,0
253.067,0
253.247,0
253.427,0
253.608,0
253.788,0
253.968,0
254.148,0
254.329,0
254.509,0
254.689,0
254.869,0
255.05,0
255.23,0
255.41,0
255.591,0
255.771,0
255.951,0
256.131,0
256.312,0
256.492,0
256.672,0
256.852,0
257.033,0
257.213,0
257.393,0
257.573,0
257.754,0
257.934,0
258.114,0
258.294,0
258.475,0
258.655,0
258.835,0
259.015,0
259.196,0
259.376,0
259.556,0
259.737,0
259.917,0
260.097,0
260.277,0
260.458,0
260.638,0
260.818,0
260.998,0
261.179,0
261.359,0
261.539,0
261.719,0
261.9,0
262.08,0
262.26,0
262.44,0
262.621,0
262.801,0
262.981,0
263.161,0
263.342,0
263.522,0
263.702,0
263.882,0
264.063,0
264.243,0
264.423,0
264.604,0
264.784,0
264.964,0
265.144,0
265.325,0
265.505,0
265.685,0
265.865,0
266.046,0
266.226,0
266.406,0
266.586,0
266.767,0
266.947,0
267.127,0
267.307,0
267.488,0
267.668,0
267.848,0
268.028,0
268.209,0
268.389,0
268.569,0
268.75,0
268.93,0
269.11,0
269.29,0
269.471,0
269.651,0
269.831,0
270.011,0
270.192,0
270.372,0
270.552,0
270.732,0
270.913,0
271.093,0
271.273,0
271.453,0
271.634,0
271.814,0
271.994,0
272.174,0
272.355,0
272.535,0
272.715,0
272.895,0
273.076,0
273.256,0
273.436,0
273.617,0
273.797,0
273.977,0
274.157,0
274.338,0
274.518,0
274.698,0
274.878,0
275.059,0
275.239,0
275.419,0
275.599,0
275.78,0
275.96,0
276.14,0
276.32,0
276.501,0
276.681,0
276.861,0
277.041,0
277.222,0
277.402,0
277.582,0
277.762,0
277.943,0
278.123,0
278.303,0
278.484,0
278.664,0
278.844,0
279.024,0
279.205,0
279.385,0
279.565,0
279.745,0
279.926,0
280.106,0
280.286,0
280.466,0
280.647,0
280.827,0
281.007,0
281.187,0
281.368,0
281.548,0
281.728,0
281.908,0
282.089,0
282.269,0
282.449,0
282.63,0
282.81,0
282.99,0
283.17,0
283.351,0
283.531,0
283.711,0
283.891,0
284.072,0
284.252,0
284.432,0
284.612,0
284.793,0
284.973,0
285.153,0
285.333,0
285.514,0
285.694,0
285.874,0
286.054,0
286.235,0
286.415,0
286.595,0
286.775,0
286.956,0
287.136,0
287.316,0
287.497,0
287.677,0
287.857,0
288.037,0
288.218,0
288.398,0
288.578,0
288.758,0
288.939,0
289.119,0
289.299,0
289.479,0
289.66,0
289.84,0
290.02,0
290.2,0
290.381,0
290.561,0
290.741,0
290.921,0
291.102,0
291.282,0
291.462,0
291.642,0
291.823,0
292.003,0
292.183,0
292.364,0
292.544,0
292.724,0
292.904,0
293.085,0
293.265,0
293.445,0
293.625,0
293.806,0
293.986,0
294.166,0
294.346,0
294.527,0
294.707,0
294.887,0
295.067,0
295.248,0
295.428,0
295.608,0
295.788,0
295.969,0
296.149,0
296.329,0
296.51,0
296.69,0
296.87,0
297.05,0
297.231,0
297.411,0
297.591,0
297.771,0
297.952,0
298.132,0
298.312,0
298.492,0
298.673,0
298.853,0
299.033,0
299.213,0
299.394,0
299.574,0
299.754,0
299.934,0
300.115,0
300.295,0
300.475,0
300.655,0
300.836,0
301.016,0
301.196,0
301.377,0
301.557,0
301.737,0
301.917,0
302.098,0
302.278,0
302.458,0
302.638,0
302.819,0
302.999,0
303.179,0
303.359,0
303.54,0
303.72,0
303.9,0
304.08,0
304.261,0
304.441,0
304.621,0
304.801,0
304.982,0
305.162,0
305.342,0
305.523,0
305.703,0
305.883,0
306.063,0
306.244,0
306.424,0
306.604,0
306.784,0
306.965,0
307.145,0
307.325,0
307.505,0
307.686,0
307.866,0
308.046,0
308.226,0
308.407,0
308.587,0
308.767,0
308.947,0
309.128,0
309.308,0
309.488,0
309.668,0
309.849,0
310.029,0
310.209,0
310.39,0
310.57,0
310.75,0
310.93,0
311.111,0
311.291,0
311.471,0
311.651,0
311.832,0
312.012,0
312.192,0
312.372,0
312.553,0
312.733,0
312.913,0
313.093,0
313.274,0
313.454,0
313.634,0
313.814,0
313.995,0
314.175,0
314.355,0
314.535,0
314.716,0
314.896,0
315.076,0
315.257,0
315.437,0
315.617,0
315.797,0
315.978,0
316.158,0
316.338,0
316.518,0
316.699,0
316.879,0
317.059,0
317.239,0
317.42,0
317.6,0
317.78,0
317.96,0
318.141,0
318.321,0
318.501,0
318.681,0
318.862,0
319.042,0
319.222,0
319.403,0
319.583,0
319.763,0
319.943,0
320.124,0
320.304,0
320.484,0
320.664,0
320.845,0
321.025,0
321.205,0
321.385,0
321.566,0
321.746,0
321.926,0
322.106,0
322.287,0
322.467,0
322.647,0
322.827,0
323.008,0
323.188,0
323.368,0
323.548,0
323.729,0
323.909,0
324.089,0
324.27,0
324.45,0
324.63,0
324.81,0
324.991,0
325.171,0
325.351,0
325.531,0
325.712,0
325.892,0
326.072,0
326.252,0
326.433,0
326.613,0
326.793,0
326.973,0
327.154,0
327.334,0
327.514,0
327.694,0
327.875,0
328.055,0
328.235,0
328.416,0
328.596,0
328.776,0
328.956,0
329.137,0
329.317,0
329.497,0
329.677,0
329.858,0
330.038,0
330.218,0
330.398,0
330.579,0
330.759,0
330.939,0
331.119,0
331.3,0
331.48,0
331.66,0
331.84,0
332.021,0
332.201,0
332.381,0
332.561,0
332.742,0
332.922,0
333.102,0
333.283,0
333.463,0
333.643,0
333.823,0
334.004,0
334.184,0
334.364,0
334.544,0
334.725,0
334.905,0
335.085,0
335.265,0
335.446,0
335.626,0
335.806,0
335.986,0
336.167,0
336.347,0
336.527,0
336.707,0
336.888,0
337.068,0
337.248,0
337.428,0
337.609,0
337.789,0
337.969,0
338.15,0
338.33,0
338.51,0
338.69,0
338.871,0
339.051,0
339.231,0
339.411,0
339.592,0
339.772,0
339.952,0
340.132,0
340.313,0
340.493,0
340.673,0
340.853,0
341.034,0
341.214,0
341.394,0
341.574,0
341.755,0
341.935,0
342.115,0
342.296,0
342.476,0
342.656,0
342.836,0
343.017,0
343.197,0
343.377,0
343.557,0
343.738,0
343.918,0
344.098,0
344.278,0
344.459,0
344.639,0
344.819,0
344.999,0
345.18,0
345.36,0
345.54,0
345.72,0
345.901,0
346.081,0
346.261,0
346.441,0
346.622,0
346.802,0
346.982,0
347.163,0
347.343,0
347.523,0
347.703,0
347.884,0
348.064,0
348.244,0
348.424,0
348.605,0
348.785,0
348.965,0
349.145,0
349.326,0
349.506,0
349.686,0
349.866,0
350.047,0
350.227,0
350.407,0
350.587,0
350.768,0
350.948,0
351.128,0
351.309,0
351.489,0
351.669,0
351.849,0
352.03,0
352.21,0
352.39,0
352.57,0
352.751,0
352.931,0
353.111,0
353.291,0
353.472,0
353.652,0
353.832,0
354.012,0
354.193,0
354.373,0
354.553,0
354.733,0
354.914,0
355.094,0
355.274,0
355.454,0
355.635,0
355.815,0
355.995,0
356.176,0
356.356,0
356.536,0
356.716,0
356.897,0
357.077,0
357.257,0
357.437,0
357.618,0
357.798,0
357.978,0
358.158,0
358.339,0
358.519,3
358.699,6
358.879,33
359.06,103
359.24,309
359.42,917
359.6,2262
359.781,5046
359.961,6219
360.141,0
