exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240906123800,T03,40,20,-1.9850425,125.1,90.80333,0.078921154,0.79888594,20
20240906123800,T03,36,16,-0.056128427,125.1,89.96399,0.07895167,0.46769786,20
20240906123800,T03,35,15,0.035961024,125.1,89.91234,0.07895167,0.38151327,20
20240906123800,T03,35,15,0.078567654,125.1,89.88331,0.07895167,0.38166586,20
20240906123800,T03,34,14,0.034088187,125.1,89.914764,0.079043224,0.3346672,20
20240906123800,T03,34,14,0.04014768,125.1,89.90526,0.07901271,0.33469772,20
20240906123800,T03,33,13,-124.841286,125.1,0.12904905,0.0791653,0.360608,20
20240906123800,T03,33,13,-124.832375,125.1,0.12938741,0.07919582,0.36082166,20
20240906123800,T03,32,12,-124.84878,125.1,0.13941541,0.0791653,0.32038447,20
20240906123800,T03,32,12,-124.83912,125.1,0.14151816,0.0791653,0.3207202,20
20240906123800,T03,31,11,-124.834274,125.1,0.134688,0.079134785,0.28605103,20
20240906123800,T03,40,20,-2.044592,125.1,90.96988,0.078921154,0.800595,20
20240906123800,T03,31,11,-124.83833,125.1,0.13432455,0.0791653,0.28611207,20
20240906123800,T03,30,10,-124.83676,125.1,0.12777738,0.079256855,0.25382337,20
20240906123800,T03,30,10,-124.83554,125.1,0.12797397,0.079134785,0.25397596,20
20240906123800,T03,29,9,-123.25183,125.1,0.1437748,0.07910427,0.21875747,20
20240906123800,T03,29,9,-123.24299,125.1,0.14253601,0.079134785,0.21903214,20
20240906123800,T03,28,8,-123.24765,125.1,0.13727582,0.07922634,0.19467828,20
20240906123800,T03,28,8,-123.2448,125.1,0.13681975,0.0791653,0.19483088,20
20240906123800,T03,27,7,-123.36274,125.1,0.15380384,0.079134785,0.17587881,20
20240906123800,T03,27,7,-123.36835,125.1,0.1543229,0.07922634,0.17563467,20
20240906123800,T03,26,6,-123.361565,125.1,0.14658651,0.079134785,0.15671311,20
20240906123800,T03,39,19,-0.2098475,125.1,90.076004,0.079043224,0.6528238,20
20240906123800,T03,26,6,-123.36646,125.1,0.14607438,0.0793179,0.15677415,20
20240906123800,T03,25,5,-123.37127,125.1,0.14028062,0.07928737,0.13913439,20
20240906123800,T03,25,5,-123.37467,125.1,0.14127062,0.079256855,0.13910387,20
20240906123800,T03,24,4,-123.36845,125.1,0.13794035,0.0791653,0.12790354,20
20240906123800,T03,24,4,-123.35992,125.1,0.13775814,0.07919582,0.12805614,20
20240906123800,T03,23,3,-123.36372,125.1,0.15335904,0.07922634,0.11212541,20
20240906123800,T03,23,3,-123.36577,125.1,0.15297881,0.079348415,0.112094894,20
20240906123800,T03,22,2,-123.36479,125.1,0.1477432,0.07928737,0.099795885,20
20240906123800,T03,22,2,-123.368965,125.1,0.14772515,0.0791653,0.099673815,20
20240906123800,T03,21,1,-123.30174,125.1,0.93112,0.07922634,0.10052834,20
20240906123800,T03,39,19,-0.2048386,125.1,90.0778,0.07907374,0.6528238,20
20240906123800,T03,21,1,-123.26134,125.1,0.9906489,0.07922634,0.10040626,20
20240906123800,T03,20,0,-123.37336,125.1,0.15853463,0.07910427,0.079043224,20
20240906123800,T03,20,0,-123.37234,125.1,0.1570649,0.079134785,0.07907374,20
20240906123800,T03,19,-1,-121.33813,125.1,0.17106047,0.07910427,0.074862175,20
20240906123800,T03,19,-1,-121.33967,125.1,0.17165749,0.0791653,0.07492321,20
