exp_id,node_id,rx_gain_ch0,rx_gain_ch1,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1
20240909114249,T03,77,77,0,84.19708707567847,82.89999999999998,1.742155015411908,1.0000342,1.0000342
20240909114249,T03,73,77,4,87.65685583874301,82.89999999999998,1.7364908185866295,1.0000342,1.0000342
20240909114249,T03,28,77,49,-93.24964615131438,82.89999999999998,0.9529371195484916,1.0000342,0.15851371
20240909114249,T03,46,71,25,76.31729905728773,82.89999999999998,0.9420662568961098,1.0000342,0.58614063
20240909114249,T03,45,71,26,76.24189031824535,82.89999999999998,1.0819523517735783,1.0000342,0.58562183
20240909114249,T03,45,71,26,76.2075244285324,82.89999999999998,0.9675093017577329,1.0000342,0.539264
20240909114249,T03,44,71,27,76.29386691835522,82.89999999999998,0.9852397793993468,1.0000342,0.5392335
20240909114249,T03,44,71,27,76.36281141551635,82.89999999999998,1.011067502210796,1.0000342,0.47294706
20240909114249,T03,43,71,28,76.29090461363157,82.89999999999998,0.9732951865921093,1.0000342,0.472825
20240909114249,T03,43,71,28,81.2506322719852,82.89999999999998,0.9533503180794005,1.0000342,0.38590795
20240909114249,T03,42,71,29,81.31530679376324,82.89999999999998,0.9376827770512026,1.0000342,0.3854807
20240909114249,T03,42,71,29,81.30602704295738,82.89999999999998,0.9906590966722463,1.0000342,0.33793268
20240909114249,T03,41,71,30,81.32085677912774,82.89999999999998,1.080499654167249,1.0000342,0.33784112
20240909114249,T03,27,77,50,-93.21593871420107,82.89999999999998,0.953805739699032,1.0000342,0.15851371
20240909114249,T03,41,71,30,-98.51644266130204,82.89999999999998,1.0762615353372744,1.0000342,0.36497217
20240909114249,T03,40,71,31,-98.67286959752168,82.89999999999998,1.05263887865515,1.0000342,0.36475855
20240909114249,T03,40,71,31,-98.68723950678789,82.89999999999998,1.037711062059502,1.0000342,0.32429087
20240909114249,T03,39,71,32,-98.68389920144546,82.89999999999998,1.0392836029093164,1.0000342,0.32438242
20240909114249,T03,39,71,32,-98.62895793980722,82.89999999999998,1.0688218659818172,1.0000342,0.28937757
20240909114249,T03,38,71,33,-98.53657608252745,82.89999999999998,1.101207566154683,1.0000342,0.2894081
20240909114249,T03,38,71,33,-98.64194301926197,82.89999999999998,0.9526022489558961,1.0000342,0.2568447
20240909114249,T03,37,71,34,-98.68036884242966,82.89999999999998,1.039477012476953,1.0000342,0.25693625
20240909114249,T03,37,71,34,-97.1894664396642,82.89999999999998,1.0155545888004722,1.0000342,0.22162622
20240909114249,T03,36,71,35,-97.12933633270767,82.89999999999998,1.0074161885758808,1.0000342,0.22165674
20240909114249,T03,27,77,50,-93.25942249115498,82.89999999999998,0.9583281878306829,1.0000342,0.1406298
20240909114249,T03,36,71,35,-97.03228468775517,82.89999999999998,1.0429985733665346,1.0000342,0.19727236
20240909114249,T03,35,71,36,-97.04673831376513,82.89999999999998,0.9190914661998155,1.0000342,0.19702822
20240909114249,T03,35,71,36,-96.7061789200885,82.89999999999998,2.524708612724304,1.0000342,0.17774044
20240909114249,T03,34,71,37,-96.81374797727754,82.89999999999998,1.7467145414737513,1.0000342,0.2017586
20240909114249,T03,34,71,37,-97.2114873963127,82.89999999999998,0.9947862900095132,1.0000342,0.15878838
20240909114249,T03,33,71,38,-97.12171794683667,82.89999999999998,1.053871249021352,1.0000342,0.15875787
20240909114249,T03,33,71,38,-97.14748897062151,82.89999999999998,1.0135333114976823,1.0000342,0.14093499
20240909114249,T03,32,71,39,-97.11520866021047,82.89999999999998,0.9700234991943636,1.0000342,0.14081292
20240909114249,T03,32,71,39,-96.96873206988691,82.89999999999998,0.9635307473519651,1.0000342,0.12973465
20240909114249,T03,31,71,40,-96.99419717262455,82.89999999999998,1.0504226420442409,1.0000342,0.12961258
20240909114249,T03,26,77,51,-93.22113838051,82.89999999999998,0.915704541594599,1.0000342,0.14072137
20240909114249,T03,31,71,40,-97.103032653229,82.89999999999998,1.0026858242503738,1.0000342,0.11349875
20240909114249,T03,30,71,41,-97.18210960951828,82.89999999999998,1.0101049841183283,1.0000342,0.113529265
