0.39668928616886057,2.7297141364413093,0.8326042665452954,10:31:02,-28.41516843703068,65,10
0.40005241260649804,2.7141838209020217,0.8294058800139748,10:31:04,-28.191203590874835,65,10
0.3937473065113631,2.726939322810695,0.8357092209293834,10:31:06,-27.74777080286526,65,10
0.40107867374281764,2.726257671698767,0.8341650178198384,10:31:08,-26.299724482460306,65,10
0.39636254268576776,2.726535149882557,0.834811041482594,10:31:10,-26.217892296186157,65,10
0.3898549118097166,2.728113750491046,0.8350762402828861,10:31:12,-26.3426473078202,65,10
0.3912258262029068,2.7155015774366524,0.8389754187355815,10:31:14,-26.428588648387212,65,10
0.3897408130339099,2.716724013500935,0.8216917248677428,10:31:16,-26.55398978730281,65,10
0.40262220112243485,2.726143227591455,0.8252324261751764,10:31:18,-26.616050393726127,65,10
0.40348232020393804,2.7370620677843336,0.823325156639149,10:31:20,-26.409950882630973,65,10
0.37926240920621207,2.734761171300634,0.8453805322128838,10:31:22,-27.6862130815136,65,10
0.3496914569519346,2.617861151342441,1.261739125694467,10:31:24,-27.17334115548521,65,10
1.2880693344985281,2.7357744570646116,1.4971216423287625,10:31:25,-24.189221419607478,65,10
2.215243573170865,2.6338946340714173,1.6185374106701185,10:31:27,-24.753264318629924,65,10
3.0756645151848985,2.6583168994889355,1.5538158046130683,10:31:30,-24.30861293238123,65,10
3.968465719373387,2.5931638904278342,1.6111359376783025,10:31:32,-25.04564656195356,65,10
4.870188273632676,2.63296142382764,1.6711705496668328,10:31:34,-24.811906262758,65,10
5.733387743785184,2.623253742208289,1.5834615735053805,10:31:36,-24.893260274760422,65,10
6.287447632181491,2.6917961111353996,1.7861129560320181,10:31:38,-25.311214596010025,65,10
7.0507958276159055,2.6306119401259833,1.5689263809477176,10:31:40,-26.412819429824623,65,10
8.012835438351383,2.591306064231372,1.6525515865389975,10:31:42,-24.861447451367212,65,10
7.804817652619192,1.770052352677846,1.7477409208404782,10:31:44,-25.11926026779301,65,10
6.744479758988939,1.4875825254239083,1.944164163863887,10:31:46,-22.826321849917257,65,10
5.642089424787863,1.808427196175264,1.6196844505764068,10:31:48,-23.853269990629677,65,10
4.4104216958788145,1.8022472948994979,1.9982821754539675,10:31:50,-23.094338516982134,65,10
3.366633817154589,1.8936181279699476,1.77768844425526,10:31:52,-23.630330294832746,65,10
2.1517203777846485,1.924886955042223,1.7369674738687078,10:31:54,-24.817034920965412,65,10
0.8384487558299704,1.928800474443794,1.7607455996910486,10:31:56,-25.26814162476532,65,10
0.07593262720010127,1.5627745110198727,1.8868718642813804,10:31:58,-25.925786136270965,65,10
0.9187066416808645,1.1002558408908292,2.4710710216476435,10:32:00,-22.614149436675348,65,10
1.7705367708962185,0.8954077363637953,1.8643308472869766,10:32:02,-21.240778653704083,65,10
2.800641080521357,0.9166518715536367,2.165189037186453,10:32:04,-23.524196415466605,65,10
3.9212352711610845,0.9295852175445675,1.6591728454891455,10:32:06,-25.499798338598097,65,10
5.1115531581382765,0.8074500892021379,1.6543347466135803,10:32:08,-25.612652521216603,65,10
6.2883787954734265,0.8341172245023757,1.8730047990541785,10:32:10,-26.50894958453938,65,10
7.3238853431945365,0.7171507598378266,2.0693390177298947,10:32:12,-25.397235440480983,65,10
8.412610460211603,0.8861568365748816,1.9582045874010041,10:32:14,-25.398532875251092,65,10
8.389737729572218,1.6387312089102823,0.888342100020822,10:32:16,-26.620192887299922,65,10
8.378994461622193,1.5618276095933055,0.8651717555628423,10:32:18,-26.01996699428718,65,10
8.35258784140124,1.533419401473889,0.8715331653731639,10:32:20,-25.924034300623717,65,10
8.358217197377632,1.5297624047240115,0.8748135553741468,10:32:22,-26.01962959975846,65,10
8.36828843254257,1.550491103879154,0.8826391563353518,10:32:24,-25.545635440360073,65,10
8.376965305897748,1.5371631303401159,0.8928978367614637,10:32:26,-25.736632518216815,65,10
8.341093253551627,1.549819683623559,0.8773464345835454,10:32:28,-26.277879396977866,65,10
