timestamp,dbm
1722417357389,-98.13285045297798
1722417357423,-98.13285045297798
1722417357485,-98.13285045297798
1722417357551,-98.1153474056909
1722417357618,-98.1153474056909
1722417357683,-98.1153474056909
1722417357747,-98.1153474056909
1722417357815,-97.56364342917422
1722417357883,-97.56364342917422
1722417357949,-97.56364342917422
1722417358017,-97.56364342917422
1722417358098,-97.51356918348316
1722417358165,-97.51356918348316
1722417358234,-97.51356918348316
1722417358307,-98.50067233547819
1722417358356,-98.50067233547819
1722417358415,-98.50067233547819
1722417358486,-98.50067233547819
1722417358569,-97.7852448305394
1722417358633,-97.7852448305394
1722417358700,-97.7852448305394
1722417358766,-97.7852448305394
1722417358833,-98.3602275082934
1722417358898,-98.3602275082934
1722417358965,-98.3602275082934
1722417359030,-98.3602275082934
1722417359097,-98.28066897615237
1722417359162,-98.28066897615237
1722417359231,-98.28066897615237
1722417359302,-98.39864591628461
1722417359362,-98.39864591628461
1722417359434,-98.39864591628461
1722417359500,-98.39864591628461
1722417359566,-98.22337739665933
1722417359631,-98.22337739665933
1722417359697,-98.22337739665933
1722417359763,-98.22337739665933
1722417359831,-97.26362951996745
1722417359895,-97.26362951996745
1722417359966,-97.26362951996745
1722417360030,-97.26362951996745
1722417360097,-97.99973751191337
1722417360165,-97.99973751191337
1722417360233,-97.99973751191337
1722417360299,-97.87183138109113
1722417360365,-97.87183138109113
1722417360432,-97.87183138109113
1722417360498,-97.87183138109113
1722417360571,-98.43886122546628
1722417360636,-98.43886122546628
1722417360696,-98.43886122546628
1722417360767,-98.43886122546628
1722417360831,-98.3805861811895
1722417360894,-98.3805861811895
1722417360963,-98.3805861811895
1722417361029,-98.3805861811895
1722417361096,-97.96848352469121
1722417361162,-97.96848352469121
1722417361234,-97.96848352469121
1722417361301,-98.04934562941936
1722417361365,-98.04934562941936
1722417361428,-98.04934562941936
1722417361495,-98.04934562941936
1722417361565,-97.75364256531212
1722417361630,-97.75364256531212
1722417361701,-97.75364256531212
1722417361762,-97.75364256531212
1722417361846,-97.66948192614873
1722417361912,-97.66948192614873
1722417361979,-97.66948192614873
1722417362052,-98.04979073483564
1722417362116,-98.04979073483564
1722417362179,-98.04979073483564
1722417362246,-98.04979073483564
1722417362312,-98.40460446152213
1722417362379,-98.40460446152213
1722417362446,-98.40460446152213
1722417362510,-98.40460446152213
1722417362580,-98.00626360003787
1722417362644,-98.00626360003787
1722417362711,-98.00626360003787
1722417362782,-98.00626360003787
1722417362846,-98.05622239962302
1722417362912,-98.05622239962302
1722417362977,-98.05622239962302
1722417363047,-98.24565987159824
1722417363111,-98.24565987159824
1722417363178,-98.24565987159824
1722417363247,-98.24565987159824
1722417363312,-98.1474244362179
1722417363376,-98.1474244362179
1722417363445,-98.1474244362179
1722417363514,-98.1474244362179
1722417363578,-97.64429244631692
1722417363644,-97.64429244631692
1722417363710,-97.64429244631692
1722417363778,-97.64429244631692
1722417363846,-97.86966587322853
1722417363912,-97.86966587322853
1722417363977,-97.86966587322853
1722417364063,-97.58709515611116
1722417364129,-97.58709515611116
1722417364192,-97.58709515611116
1722417364258,-97.58709515611116
1722417364324,-98.2301084890963
1722417364395,-98.2301084890963
1722417364461,-98.2301084890963
1722417364525,-98.2301084890963
1722417364593,-97.88384209983862
1722417364658,-97.88384209983862
1722417364728,-97.88384209983862
1722417364795,-98.37175702379717
1722417364861,-98.37175702379717
1722417364928,-98.37175702379717
1722417364995,-98.37175702379717
1722417365065,-98.34701786724597
1722417365131,-98.34701786724597
1722417365193,-98.34701786724597
1722417365259,-98.34701786724597
1722417365328,-97.84113152280186
1722417365395,-97.84113152280186
1722417365461,-97.84113152280186
1722417365525,-97.84113152280186
1722417365592,-97.91847945648533
1722417365661,-97.91847945648533
1722417365726,-97.91847945648533
1722417365795,-97.47390039192298
