timestamp,buffer_voltage_mv,resistance,pwr_nw
1722353211962,42,1000000,1
1722353211964,42,1000000,1
1722353211966,42,1000000,1
1722353211968,43,1000000,1
1722353211970,45,1000000,1
1722353211972,44,1000000,1
1722353211974,43,1000000,1
1722353211976,43,1000000,1
1722353211978,43,1000000,1
1722353211980,42,1000000,1
1722353211982,42,1000000,1
1722353211985,42,1000000,1
1722353211987,42,1000000,1
1722353211988,43,1000000,1
1722353211990,45,1000000,1
1722353211993,44,1000000,2
1722353211995,43,1000000,1
1722353211997,43,1000000,1
1722353211999,42,1000000,1
1722353212001,42,1000000,1
1722353212003,42,1000000,1
1722353212005,42,1000000,1
1722353212007,43,1000000,1
1722353212009,44,1000000,1
1722353212011,45,1000000,2
1722353212013,44,1000000,1
1722353212015,43,1000000,1
1722353212017,43,1000000,1
1722353212019,42,1000000,1
1722353212021,43,1000000,1
1722353212023,43,1000000,1
1722353212025,42,1000000,1
1722353212027,43,1000000,1
1722353212029,43,1000000,1
1722353212031,45,1000000,2
1722353212033,44,1000000,2
1722353212035,43,1000000,1
1722353212037,43,1000000,1
1722353212039,43,1000000,1
1722353212041,42,1000000,1
1722353212043,42,1000000,1
1722353212045,42,1000000,1
1722353212047,42,1000000,1
1722353212049,43,1000000,1
1722353212051,45,1000000,2
1722353212053,43,1000000,1
1722353212055,43,1000000,1
1722353212057,43,1000000,1
1722353212059,43,1000000,1
1722353212061,42,1000000,1
1722353212063,42,1000000,1
1722353212065,42,1000000,1
1722353212067,42,1000000,1
1722353212069,44,1000000,1
1722353212071,45,1000000,1
1722353212073,44,1000000,1
1722353212075,43,1000000,1
1722353212077,43,1000000,1
1722353212079,42,1000000,1
1722353212082,42,1000000,1
1722353212083,42,1000000,1
1722353212085,42,1000000,1
1722353212088,42,1000000,1
1722353212090,44,1000000,1
1722353212092,44,1000000,2
1722353212093,44,1000000,1
1722353212096,43,1000000,1
1722353212098,43,1000000,1
1722353212100,42,1000000,1
1722353212102,43,1000000,1
1722353212104,42,1000000,1
1722353212106,42,1000000,1
1722353212108,43,1000000,1
1722353212110,44,1000000,1
1722353212112,44,1000000,2
1722353212114,44,1000000,1
1722353212116,43,1000000,1
1722353212118,43,1000000,1
1722353212120,42,1000000,1
1722353212122,42,1000000,1
1722353212124,42,1000000,1
1722353212126,42,1000000,1
1722353212128,43,1000000,1
1722353212130,45,1000000,1
1722353212132,44,1000000,2
1722353212134,43,1000000,1
1722353212136,43,1000000,1
1722353212138,43,1000000,1
1722353212140,42,1000000,1
1722353212142,42,1000000,1
1722353212144,42,1000000,1
1722353212146,42,1000000,1
1722353212148,43,1000000,1
1722353212149,45,1000000,1
1722353212152,44,1000000,1
1722353212153,43,1000000,1
1722353212155,43,1000000,1
1722353212157,43,1000000,1
1722353212159,42,1000000,1
1722353212161,42,1000000,1
1722353212163,42,1000000,1
1722353212165,42,1000000,1
1722353212167,43,1000000,1
1722353212169,45,1000000,1
1722353212171,44,1000000,2
1722353212173,44,1000000,1
1722353212175,43,1000000,1
1722353212177,43,1000000,1
1722353212179,42,1000000,1
1722353212181,42,1000000,1
1722353212183,42,1000000,1
1722353212185,42,1000000,1
1722353212187,43,1000000,1
1722353212189,44,1000000,1
1722353212192,44,1000000,2
1722353212194,43,1000000,1
1722353212195,43,1000000,1
1722353212198,43,1000000,1
1722353212200,42,1000000,1
1722353212202,43,1000000,1
1722353212204,42,1000000,1
1722353212206,42,1000000,1
1722353212208,43,1000000,1
1722353212210,45,1000000,1
1722353212212,44,1000000,2
1722353212214,43,1000000,1
1722353212216,43,1000000,1
1722353212218,42,1000000,1
1722353212220,42,1000000,1
1722353212222,42,1000000,1
1722353212224,42,1000000,1
1722353212226,42,1000000,1
1722353212228,43,1000000,1
1722353212230,45,1000000,1
1722353212232,44,1000000,1
1722353212234,43,1000000,1
1722353212236,43,1000000,1
1722353212238,43,1000000,1
1722353212240,42,1000000,1
1722353212242,42,1000000,1
1722353212244,42,1000000,1
1722353212246,43,1000000,1
1722353212248,43,1000000,1
1722353212250,45,1000000,1
1722353212252,44,1000000,2
1722353212254,43,1000000,1
1722353212256,43,1000000,1
1722353212258,42,1000000,1
1722353212260,42,1000000,1
1722353212262,43,1000000,1
1722353212264,42,1000000,1
1722353212266,42,1000000,1
1722353212268,43,1000000,1
1722353212270,44,1000000,2
1722353212272,44,1000000,1
1722353212274,43,1000000,1
1722353212276,43,1000000,1
1722353212278,43,1000000,1
1722353212280,42,1000000,1
1722353212282,43,1000000,1
1722353212284,42,1000000,1
1722353212286,42,1000000,1
1722353212289,43,1000000,1
1722353212290,45,1000000,2
1722353212292,44,1000000,1
1722353212295,43,1000000,1
1722353212297,43,1000000,1
1722353212298,43,1000000,1
1722353212301,42,1000000,1
1722353212303,42,1000000,1
1722353212305,42,1000000,1
1722353212307,42,1000000,1
1722353212309,44,1000000,1
1722353212311,45,1000000,1
1722353212313,43,1000000,1
1722353212315,43,1000000,1
1722353212317,43,1000000,1
1722353212319,42,1000000,1
1722353212321,42,1000000,1
1722353212323,42,1000000,1
1722353212325,42,1000000,1
1722353212327,42,1000000,1
1722353212329,44,1000000,1
1722353212331,45,1000000,2
1722353212333,44,1000000,1
1722353212335,43,1000000,1
1722353212337,43,1000000,1
1722353212339,42,1000000,1
1722353212341,42,1000000,1
1722353212343,42,1000000,1
1722353212345,42,1000000,1
1722353212347,42,1000000,1
1722353212349,43,1000000,1
1722353212351,44,1000000,2
1722353212353,44,1000000,1
1722353212355,43,1000000,1
1722353212357,43,1000000,1
1722353212359,43,1000000,1
1722353212361,42,1000000,1
1722353212363,43,1000000,1
1722353212365,42,1000000,1
1722353212367,43,1000000,1
1722353212369,43,1000000,1
1722353212371,45,1000000,2
1722353212373,44,1000000,1
1722353212375,43,1000000,1
1722353212377,43,1000000,1
1722353212379,42,1000000,1
1722353212381,42,1000000,1
1722353212383,42,1000000,1
1722353212385,42,1000000,1
1722353212387,42,1000000,1
1722353212389,44,1000000,1
1722353212391,45,1000000,1
1722353212393,43,1000000,1
1722353212395,43,1000000,1
1722353212397,43,1000000,1
1722353212400,42,1000000,1
1722353212402,42,1000000,1
1722353212403,42,1000000,1
1722353212406,42,1000000,1
1722353212408,42,1000000,1
1722353212410,44,1000000,1
1722353212412,44,1000000,2
1722353212414,43,1000000,1
1722353212416,43,1000000,1
1722353212418,42,1000000,1
1722353212420,42,1000000,1
1722353212422,42,1000000,1
1722353212424,42,1000000,1
1722353212426,42,1000000,1
1722353212428,43,1000000,1
1722353212430,44,1000000,1
1722353212432,44,1000000,2
1722353212434,43,1000000,1
1722353212436,43,1000000,1
1722353212438,43,1000000,1
1722353212440,42,1000000,1
1722353212442,42,1000000,1
1722353212444,42,1000000,1
1722353212446,42,1000000,1
1722353212448,43,1000000,1
1722353212450,45,1000000,1
1722353212452,44,1000000,2
1722353212454,43,1000000,1
1722353212456,43,1000000,1
1722353212458,43,1000000,1
1722353212460,42,1000000,1
1722353212462,42,1000000,1
1722353212464,42,1000000,1
1722353212466,42,1000000,1
1722353212468,43,1000000,1
1722353212470,45,1000000,1
1722353212472,45,1000000,2
1722353212474,44,1000000,1
1722353212476,43,1000000,1
1722353212478,43,1000000,1
1722353212480,42,1000000,1
1722353212482,43,1000000,1
1722353212484,42,1000000,1
1722353212486,42,1000000,1
1722353212488,43,1000000,1
1722353212490,45,1000000,1
1722353212492,44,1000000,2
1722353212494,44,1000000,1
1722353212497,43,1000000,1
1722353212499,43,1000000,1
1722353212500,42,1000000,1
1722353212503,42,1000000,1
1722353212505,42,1000000,1
1722353212507,43,1000000,1
1722353212509,43,1000000,1
1722353212511,45,1000000,2
1722353212513,44,1000000,2
1722353212515,43,1000000,1
1722353212517,43,1000000,1
1722353212519,43,1000000,1
1722353212521,42,1000000,1
1722353212523,42,1000000,1
1722353212525,42,1000000,1
1722353212526,42,1000000,1
1722353212528,43,1000000,1
1722353212530,45,1000000,1
1722353212532,44,1000000,1
1722353212534,43,1000000,1
1722353212536,43,1000000,1
1722353212538,43,1000000,1
1722353212540,42,1000000,1
1722353212542,42,1000000,1
1722353212544,42,1000000,1
1722353212546,43,1000000,1
1722353212548,43,1000000,1
1722353212550,45,1000000,1
1722353212552,44,1000000,1
1722353212554,43,1000000,1
1722353212556,43,1000000,1
1722353212558,42,1000000,1
1722353212560,42,1000000,1
1722353212562,42,1000000,1
1722353212564,42,1000000,1
1722353212566,42,1000000,1
1722353212568,43,1000000,1
1722353212570,45,1000000,1
1722353212572,44,1000000,2
1722353212574,43,1000000,1
1722353212576,43,1000000,1
1722353212578,42,1000000,1
1722353212580,42,1000000,1
1722353212582,42,1000000,1
1722353212584,42,1000000,1
1722353212586,42,1000000,1
1722353212588,44,1000000,1
1722353212590,45,1000000,2
1722353212592,44,1000000,2
1722353212594,43,1000000,1
1722353212596,43,1000000,1
1722353212598,42,1000000,1
1722353212601,42,1000000,1
1722353212603,43,1000000,1
1722353212604,42,1000000,1
1722353212607,42,1000000,1
1722353212609,43,1000000,1
1722353212611,45,1000000,2
1722353212613,44,1000000,1
1722353212615,43,1000000,1
1722353212617,43,1000000,1
1722353212619,42,1000000,1
1722353212621,42,1000000,1
1722353212623,42,1000000,1
1722353212625,42,1000000,1
1722353212627,43,1000000,1
1722353212629,44,1000000,1
1722353212631,45,1000000,1
1722353212633,44,1000000,1
1722353212635,43,1000000,1
1722353212637,43,1000000,1
1722353212639,42,1000000,1
1722353212641,42,1000000,1
1722353212643,42,1000000,1
1722353212645,42,1000000,1
1722353212647,42,1000000,1
1722353212649,44,1000000,1
1722353212651,45,1000000,2
1722353212653,44,1000000,1
1722353212655,43,1000000,1
1722353212657,43,1000000,1
1722353212659,42,1000000,1
1722353212661,42,1000000,1
1722353212663,42,1000000,1
1722353212665,42,1000000,1
1722353212667,42,1000000,1
1722353212669,44,1000000,1
1722353212671,45,1000000,2
1722353212673,44,1000000,1
1722353212675,43,1000000,1
1722353212677,43,1000000,1
1722353212679,43,1000000,1
1722353212681,42,1000000,1
1722353212683,42,1000000,1
1722353212685,42,1000000,1
1722353212687,43,1000000,1
1722353212689,43,1000000,1
1722353212691,44,1000000,2
1722353212693,43,1000000,1
1722353212695,43,1000000,1
1722353212697,43,1000000,1
1722353212699,42,1000000,1
1722353212701,42,1000000,1
1722353212703,42,1000000,1
1722353212706,42,1000000,1
1722353212708,42,1000000,1
1722353212709,45,1000000,1
1722353212712,45,1000000,2
1722353212714,43,1000000,1
1722353212716,43,1000000,1
1722353212718,42,1000000,1
1722353212720,42,1000000,1
1722353212722,42,1000000,1
1722353212724,42,1000000,1
1722353212726,42,1000000,1
1722353212728,42,1000000,1
1722353212730,44,1000000,1
1722353212732,44,1000000,2
1722353212734,44,1000000,1
1722353212736,43,1000000,1
1722353212738,43,1000000,1
1722353212740,42,1000000,1
1722353212742,42,1000000,1
1722353212744,42,1000000,1
1722353212746,42,1000000,1
1722353212748,43,1000000,1
1722353212750,44,1000000,1
1722353212752,44,1000000,2
1722353212754,43,1000000,1
1722353212756,43,1000000,1
1722353212758,43,1000000,1
1722353212760,42,1000000,1
1722353212762,42,1000000,1
1722353212764,42,1000000,1
1722353212766,42,1000000,1
1722353212768,43,1000000,1
1722353212770,45,1000000,1
1722353212772,44,1000000,2
1722353212774,43,1000000,1
1722353212776,43,1000000,1
1722353212778,43,1000000,1
1722353212780,42,1000000,1
1722353212782,42,1000000,1
1722353212784,42,1000000,1
1722353212786,42,1000000,1
1722353212788,42,1000000,1
1722353212790,45,1000000,1
1722353212792,44,1000000,1
1722353212794,43,1000000,1
1722353212796,43,1000000,1
1722353212798,43,1000000,1
1722353212800,42,1000000,1
1722353212803,42,1000000,1
1722353212804,41,1000000,1
1722353212806,43,1000000,1
1722353212809,43,1000000,1
1722353212811,45,1000000,1
1722353212813,44,1000000,2
1722353212815,44,1000000,1
1722353212817,43,1000000,1
1722353212819,43,1000000,1
1722353212821,42,1000000,1
1722353212823,43,1000000,1
1722353212825,42,1000000,1
1722353212827,42,1000000,1
1722353212829,43,1000000,1
1722353212831,45,1000000,2
1722353212833,44,1000000,2
1722353212835,43,1000000,1
1722353212837,43,1000000,1
1722353212839,43,1000000,1
1722353212841,42,1000000,1
1722353212843,42,1000000,1
1722353212845,42,1000000,1
1722353212847,42,1000000,1
1722353212849,43,1000000,1
1722353212851,45,1000000,1
1722353212853,44,1000000,1
1722353212855,43,1000000,1
1722353212857,43,1000000,1
1722353212859,43,1000000,1
1722353212861,42,1000000,1
1722353212863,42,1000000,1
1722353212865,42,1000000,1
1722353212867,43,1000000,1
1722353212869,43,1000000,1
1722353212871,45,1000000,1
1722353212873,44,1000000,1
1722353212875,43,1000000,1
1722353212877,43,1000000,1
1722353212879,42,1000000,1
1722353212881,42,1000000,1
1722353212883,42,1000000,1
1722353212885,42,1000000,1
1722353212887,43,1000000,1
1722353212889,43,1000000,1
1722353212891,45,1000000,2
1722353212893,44,1000000,1
1722353212895,43,1000000,1
1722353212897,43,1000000,1
1722353212899,43,1000000,1
1722353212900,42,1000000,1
1722353212902,42,1000000,1
1722353212904,42,1000000,1
1722353212907,43,1000000,1
1722353212908,43,1000000,1
1722353212911,44,1000000,2
1722353212913,44,1000000,1
1722353212915,43,1000000,1
1722353212917,43,1000000,1
1722353212919,43,1000000,1
1722353212921,42,1000000,1
1722353212923,42,1000000,1
1722353212925,42,1000000,1
1722353212927,42,1000000,1
1722353212929,43,1000000,1
1722353212931,45,1000000,2
1722353212933,43,1000000,1
1722353212935,43,1000000,1
1722353212937,43,1000000,1
1722353212939,43,1000000,1
1722353212941,42,1000000,1
1722353212943,42,1000000,1
1722353212945,42,1000000,1
1722353212947,42,1000000,1
1722353212949,44,1000000,1
1722353212951,45,1000000,1
1722353212953,44,1000000,1
1722353212955,43,1000000,1
1722353212957,43,1000000,1
1722353212959,42,1000000,1
1722353212961,42,1000000,1
1722353212963,42,1000000,1
1722353212965,42,1000000,1
1722353212967,43,1000000,1
1722353212969,44,1000000,1
1722353212971,44,1000000,2
1722353212973,44,1000000,1
1722353212975,43,1000000,1
1722353212977,43,1000000,1
1722353212979,42,1000000,1
1722353212981,42,1000000,1
1722353212983,42,1000000,1
1722353212985,42,1000000,1
1722353212987,43,1000000,1
1722353212989,43,1000000,1
1722353212991,44,1000000,2
1722353212993,44,1000000,1
1722353212995,43,1000000,1
1722353212997,43,1000000,1
1722353212999,43,1000000,1
1722353213001,42,1000000,1
1722353213004,42,1000000,1
1722353213005,42,1000000,1
1722353213007,43,1000000,1
1722353213010,43,1000000,1
1722353213012,45,1000000,2
1722353213013,43,1000000,1
1722353213016,43,1000000,1
1722353213018,43,1000000,1
1722353213020,42,1000000,1
1722353213022,42,1000000,1
1722353213024,42,1000000,1
1722353213026,43,1000000,1
1722353213028,43,1000000,1
1722353213030,45,1000000,1
1722353213032,44,1000000,1
1722353213034,43,1000000,1
1722353213036,43,1000000,1
1722353213038,43,1000000,1
1722353213040,42,1000000,1
1722353213042,42,1000000,1
1722353213044,42,1000000,1
1722353213046,42,1000000,1
1722353213048,43,1000000,1
1722353213050,45,1000000,1
1722353213052,44,1000000,2
1722353213054,43,1000000,1
1722353213056,43,1000000,1
1722353213058,43,1000000,1
1722353213060,42,1000000,1
1722353213062,42,1000000,1
1722353213064,42,1000000,1
1722353213066,42,1000000,1
1722353213068,43,1000000,1
1722353213070,44,1000000,1
1722353213072,45,1000000,2
1722353213074,43,1000000,1
1722353213076,43,1000000,1
1722353213078,43,1000000,1
1722353213080,42,1000000,1
1722353213082,42,1000000,1
1722353213084,42,1000000,1
1722353213086,42,1000000,1
1722353213088,43,1000000,1
1722353213090,45,1000000,1
1722353213092,44,1000000,2
1722353213094,43,1000000,1
1722353213096,43,1000000,1
1722353213098,43,1000000,1
1722353213100,42,1000000,1
1722353213102,42,1000000,1
1722353213104,42,1000000,1
1722353213106,43,1000000,1
1722353213109,43,1000000,1
1722353213110,45,1000000,1
1722353213112,44,1000000,2
1722353213115,43,1000000,1
1722353213117,43,1000000,1
1722353213119,43,1000000,1
1722353213120,42,1000000,1
1722353213123,42,1000000,1
1722353213125,41,1000000,1
1722353213127,42,1000000,1
1722353213129,44,1000000,1
1722353213131,45,1000000,1
1722353213133,44,1000000,2
1722353213135,43,1000000,1
1722353213137,43,1000000,1
1722353213139,43,1000000,1
1722353213141,42,1000000,1
1722353213143,42,1000000,1
1722353213145,42,1000000,1
1722353213147,42,1000000,1
1722353213149,43,1000000,1
1722353213151,45,1000000,2
1722353213153,44,1000000,2
1722353213155,43,1000000,1
1722353213157,43,1000000,1
1722353213159,42,1000000,1
1722353213161,42,1000000,1
1722353213163,42,1000000,1
1722353213165,42,1000000,1
1722353213167,43,1000000,1
1722353213169,43,1000000,1
1722353213171,45,1000000,2
1722353213173,44,1000000,1
1722353213175,43,1000000,1
1722353213177,43,1000000,1
1722353213179,43,1000000,1
1722353213181,42,1000000,1
1722353213183,42,1000000,1
1722353213185,42,1000000,1
1722353213187,43,1000000,1
1722353213189,43,1000000,1
1722353213191,45,1000000,1
1722353213193,44,1000000,1
1722353213195,43,1000000,1
1722353213197,43,1000000,1
1722353213199,42,1000000,1
1722353213201,43,1000000,1
1722353213203,42,1000000,1
1722353213206,42,1000000,1
1722353213207,42,1000000,1
1722353213209,44,1000000,1
1722353213211,45,1000000,2
1722353213214,44,1000000,1
1722353213215,43,1000000,1
1722353213217,43,1000000,1
1722353213220,42,1000000,1
1722353213222,42,1000000,1
1722353213224,42,1000000,1
1722353213226,42,1000000,1
1722353213228,43,1000000,1
1722353213230,44,1000000,1
1722353213232,44,1000000,2
1722353213234,44,1000000,1
1722353213236,43,1000000,1
1722353213238,43,1000000,1
1722353213240,42,1000000,1
1722353213242,42,1000000,1
1722353213244,43,1000000,1
1722353213246,42,1000000,1
1722353213248,42,1000000,1
1722353213250,43,1000000,1
1722353213252,45,1000000,2
1722353213254,43,1000000,1
1722353213256,43,1000000,1
1722353213258,43,1000000,1
1722353213260,42,1000000,1
1722353213262,43,1000000,1
1722353213264,42,1000000,1
1722353213266,42,1000000,1
1722353213268,43,1000000,1
1722353213270,45,1000000,1
1722353213272,45,1000000,2
1722353213274,43,1000000,1
1722353213275,43,1000000,1
1722353213277,43,1000000,1
1722353213279,42,1000000,1
1722353213281,42,1000000,1
1722353213283,42,1000000,1
1722353213285,42,1000000,1
1722353213287,42,1000000,1
1722353213289,44,1000000,1
1722353213291,44,1000000,2
1722353213293,44,1000000,1
1722353213295,43,1000000,1
1722353213297,43,1000000,1
1722353213299,42,1000000,1
1722353213301,42,1000000,1
1722353213303,42,1000000,1
1722353213305,42,1000000,1
1722353213307,43,1000000,1
1722353213309,44,1000000,1
1722353213311,44,1000000,2
1722353213313,43,1000000,1
1722353213316,43,1000000,1
1722353213318,43,1000000,1
1722353213319,42,1000000,1
1722353213322,43,1000000,1
1722353213324,42,1000000,1
1722353213326,42,1000000,1
1722353213328,43,1000000,1
1722353213330,45,1000000,1
1722353213332,45,1000000,2
1722353213334,43,1000000,1
1722353213336,43,1000000,1
1722353213338,43,1000000,1
1722353213340,42,1000000,1
1722353213342,42,1000000,1
1722353213344,42,1000000,1
1722353213346,42,1000000,1
1722353213348,42,1000000,1
1722353213350,45,1000000,1
1722353213352,44,1000000,1
1722353213354,44,1000000,1
1722353213356,43,1000000,1
1722353213358,43,1000000,1
1722353213360,42,1000000,1
1722353213362,43,1000000,1
1722353213364,42,1000000,1
1722353213366,42,1000000,1
1722353213368,43,1000000,1
1722353213370,44,1000000,1
1722353213372,44,1000000,2
1722353213374,44,1000000,1
1722353213376,43,1000000,1
1722353213378,43,1000000,1
1722353213380,42,1000000,1
1722353213382,42,1000000,1
1722353213384,42,1000000,1
1722353213386,43,1000000,1
1722353213388,43,1000000,1
1722353213390,44,1000000,1
1722353213392,44,1000000,2
1722353213394,43,1000000,1
1722353213396,43,1000000,1
1722353213398,43,1000000,1
1722353213400,42,1000000,1
1722353213402,42,1000000,1
1722353213404,42,1000000,1
1722353213406,42,1000000,1
1722353213408,43,1000000,1
1722353213410,45,1000000,1
1722353213413,44,1000000,1
1722353213414,43,1000000,1
1722353213416,43,1000000,1
1722353213418,43,1000000,1
1722353213421,42,1000000,1
1722353213423,42,1000000,1
1722353213424,42,1000000,1
1722353213427,42,1000000,1
1722353213429,43,1000000,1
1722353213431,45,1000000,1
1722353213433,44,1000000,1
1722353213435,43,1000000,1
1722353213437,43,1000000,1
1722353213439,42,1000000,1
1722353213441,42,1000000,1
1722353213443,42,1000000,1
1722353213445,42,1000000,1
1722353213447,43,1000000,1
1722353213449,44,1000000,1
1722353213451,45,1000000,1
1722353213453,44,1000000,2
1722353213455,43,1000000,1
1722353213457,43,1000000,1
1722353213459,42,1000000,1
1722353213461,42,1000000,1
1722353213463,42,1000000,1
1722353213465,42,1000000,1
1722353213467,42,1000000,1
1722353213469,43,1000000,1
1722353213471,44,1000000,2
1722353213473,44,1000000,1
1722353213475,43,1000000,1
1722353213477,43,1000000,1
1722353213479,43,1000000,1
1722353213481,42,1000000,1
1722353213483,42,1000000,1
1722353213485,42,1000000,1
1722353213487,42,1000000,1
1722353213489,43,1000000,1
1722353213491,45,1000000,2
1722353213493,43,1000000,1
1722353213495,43,1000000,1
1722353213497,43,1000000,1
1722353213499,42,1000000,1
1722353213501,42,1000000,1
1722353213503,42,1000000,1
1722353213505,42,1000000,1
1722353213507,42,1000000,1
1722353213509,44,1000000,1
1722353213511,45,1000000,1
1722353213513,44,1000000,1
1722353213515,43,1000000,1
1722353213518,43,1000000,1
1722353213519,42,1000000,1
1722353213521,42,1000000,1
1722353213524,42,1000000,1
1722353213526,42,1000000,1
1722353213528,42,1000000,1
1722353213530,44,1000000,1
1722353213532,45,1000000,2
1722353213534,44,1000000,1
1722353213536,43,1000000,1
1722353213538,43,1000000,1
1722353213540,42,1000000,1
1722353213542,42,1000000,1
1722353213544,42,1000000,1
1722353213546,42,1000000,1
1722353213548,42,1000000,1
1722353213550,43,1000000,1
1722353213552,44,1000000,2
1722353213554,44,1000000,1
1722353213556,43,1000000,1
1722353213558,43,1000000,1
1722353213560,43,1000000,1
1722353213562,42,1000000,1
1722353213564,42,1000000,1
1722353213566,42,1000000,1
1722353213568,43,1000000,1
1722353213570,43,1000000,1
1722353213572,45,1000000,2
1722353213574,44,1000000,1
1722353213576,43,1000000,1
1722353213578,43,1000000,1
1722353213580,42,1000000,1
1722353213582,42,1000000,1
1722353213584,42,1000000,1
1722353213586,42,1000000,1
1722353213588,43,1000000,1
1722353213590,45,1000000,1
1722353213592,45,1000000,2
1722353213594,44,1000000,1
1722353213596,43,1000000,1
1722353213598,43,1000000,1
1722353213600,42,1000000,1
1722353213602,42,1000000,1
1722353213604,42,1000000,1
1722353213606,43,1000000,1
1722353213608,42,1000000,1
1722353213610,44,1000000,1
1722353213612,44,1000000,2
1722353213614,44,1000000,1
1722353213616,43,1000000,1
1722353213618,43,1000000,1
1722353213621,42,1000000,1
1722353213623,43,1000000,1
1722353213624,42,1000000,1
1722353213626,42,1000000,1
1722353213629,43,1000000,1
1722353213631,44,1000000,1
1722353213633,44,1000000,2
1722353213635,43,1000000,1
1722353213637,43,1000000,1
1722353213639,43,1000000,1
1722353213641,42,1000000,1
1722353213642,42,1000000,1
1722353213645,42,1000000,1
1722353213647,42,1000000,1
1722353213648,43,1000000,1
1722353213650,45,1000000,1
1722353213652,44,1000000,2
1722353213654,43,1000000,1
1722353213656,43,1000000,1
1722353213658,43,1000000,1
1722353213660,42,1000000,1
1722353213662,42,1000000,1
1722353213664,42,1000000,1
1722353213666,42,1000000,1
1722353213668,43,1000000,1
1722353213670,45,1000000,1
1722353213672,44,1000000,1
1722353213674,43,1000000,1
1722353213676,43,1000000,1
1722353213678,43,1000000,1
1722353213680,42,1000000,1
1722353213682,43,1000000,1
1722353213684,42,1000000,1
1722353213686,42,1000000,1
1722353213688,43,1000000,1
1722353213690,45,1000000,1
1722353213692,44,1000000,2
1722353213694,44,1000000,1
1722353213696,43,1000000,1
1722353213698,43,1000000,1
1722353213700,42,1000000,1
1722353213702,43,1000000,1
1722353213704,42,1000000,1
1722353213706,43,1000000,1
1722353213708,43,1000000,1
1722353213710,45,1000000,2
1722353213712,44,1000000,2
1722353213714,43,1000000,1
1722353213716,43,1000000,1
1722353213718,43,1000000,1
1722353213720,42,1000000,1
1722353213722,42,1000000,1
1722353213725,42,1000000,1
1722353213727,42,1000000,1
1722353213728,43,1000000,1
1722353213731,45,1000000,1
1722353213733,44,1000000,1
1722353213735,43,1000000,1
1722353213737,43,1000000,1
1722353213739,43,1000000,1
1722353213741,42,1000000,1
1722353213743,42,1000000,1
1722353213745,42,1000000,1
1722353213747,43,1000000,1
1722353213749,43,1000000,1
1722353213751,45,1000000,1
1722353213753,44,1000000,1
1722353213755,43,1000000,1
1722353213757,43,1000000,1
1722353213759,42,1000000,1
1722353213761,42,1000000,1
1722353213763,43,1000000,1
1722353213765,42,1000000,1
1722353213767,42,1000000,1
1722353213769,43,1000000,1
1722353213771,45,1000000,2
1722353213773,44,1000000,2
1722353213775,43,1000000,1
1722353213777,43,1000000,1
1722353213779,42,1000000,1
1722353213781,42,1000000,1
1722353213783,42,1000000,1
