timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720180599.2351747,1.0,2.0,3.0,13:56:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.048101864697777,84,1000000,7
1720180599.813463,1.0,2.0,3.0,13:56:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.37033601229261,89,1000000,5
1720180600.4081671,1.0,2.0,3.0,13:56:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.285107307097398,585,1000000,342
1720180601.0106683,1.0,2.0,3.0,13:56:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.08824503531379,1069,1000000,1142
1720180601.6125205,1.0,2.0,3.0,13:56:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.011194091652982,1111,1000000,1234
1720180602.146472,1.0,2.0,3.0,13:56:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.69638626826515,100,1000000,8
1720180602.760767,1.0,2.0,3.0,13:56:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.728710032218203,120,1000000,10
1720180603.383242,1.0,2.0,3.0,13:56:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.64150445466659,974,1000000,948
1720180603.984648,1.0,2.0,3.0,13:56:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.56594380046095,300,1000000,81
1720180604.5936732,1.0,2.0,3.0,13:56:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.49360121772841,350,1000000,122
1720180605.1390748,1.0,2.0,3.0,13:56:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.22552175140237,123,1000000,12
1720180605.7189174,1.0,2.0,3.0,13:56:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.301857145262737,155,1000000,22
1720180606.2867324,1.0,2.0,3.0,13:56:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.49419498052628,41,1000000,1
1720180606.863329,1.0,2.0,3.0,13:56:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.353535817248506,50,1000000,2
