timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720184703.8434782,1.0,2.0,3.0,15:05:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.872946182545135,201,1000000,44
1720184704.4608862,1.0,2.0,3.0,15:05:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.805680482792795,708,1000000,501
1720184705.1063483,1.0,2.0,3.0,15:05:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.218087654261147,1202,1000000,1444
1720184705.7503116,1.0,2.0,3.0,15:05:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.285501350257846,1261,1000000,1592
1720184706.380619,1.0,2.0,3.0,15:05:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.372353573712076,41,1000000,1
1720184707.004603,1.0,2.0,3.0,15:05:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.541410740961503,52,1000000,2
1720184707.6038432,1.0,2.0,3.0,15:05:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.502903863921453,1620,218750,12012
1720184708.166583,1.0,2.0,3.0,15:05:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.15218958138304,1623,218750,12041
1720184708.7420597,1.0,2.0,3.0,15:05:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.322899317606556,711,1000000,505
1720184709.3775134,1.0,2.0,3.0,15:05:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.73049194270077,1367,1000000,1865
1720184709.9646978,1.0,2.0,3.0,15:05:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.303193826558235,1382,1000000,1876
1720184710.5552099,1.0,2.0,3.0,15:05:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.285988592073082,1637,402343,6660
1720184711.1959553,1.0,2.0,3.0,15:05:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.125476814949998,1578,488281,5086
1720184711.807099,1.0,2.0,3.0,15:05:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.21062288153523,1572,492187,5078
1720184712.359635,1.0,2.0,3.0,15:05:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-37.056649092475915,1231,1000000,1454
1720184712.98778,1.0,2.0,3.0,15:05:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.924412838265436,1281,1000000,1633
1720184713.6049798,1.0,2.0,3.0,15:05:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.748310589739116,1429,1000000,2042
1720184714.2200906,1.0,2.0,3.0,15:05:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.04183193012024,1478,1000000,2146
1720184714.8275833,1.0,2.0,3.0,15:05:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.980846850440532,1637,226562,11799
1720184715.4644525,1.0,2.0,3.0,15:05:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.273171992651953,1638,230468,11641
1720184716.0825372,1.0,2.0,3.0,15:05:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.165828715941075,1629,230468,11514
1720184716.6809754,1.0,2.0,3.0,15:05:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.104877740456754,1644,76222,35545
1720184717.2518501,1.0,2.0,3.0,15:05:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.686435300319047,1293,1000000,1651
1720184717.8751876,1.0,2.0,3.0,15:05:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.185824589636518,1218,1000000,1483
1720184718.5051138,1.0,2.0,3.0,15:05:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.16093978165638,1621,238281,11081
1720184719.1425338,1.0,2.0,3.0,15:05:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.876987958496763,1630,238281,11068
1720184719.7492208,1.0,2.0,3.0,15:05:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.794389305203946,507,1000000,257
1720184720.3578835,1.0,2.0,3.0,15:05:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.62313922549724,644,1000000,414
1720184720.9789753,1.0,2.0,3.0,15:05:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.368315416309088,573,1000000,312
1720184721.60419,1.0,2.0,3.0,15:05:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.16840416263203,727,1000000,528
1720184722.2189317,1.0,2.0,3.0,15:05:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.391978962518326,741,1000000,549
1720184722.85441,1.0,2.0,3.0,15:05:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.341455719523225,1634,476562,5602
1720184723.488407,1.0,2.0,3.0,15:05:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.279379133699038,1632,285156,9340
1720184724.1366487,1.0,2.0,3.0,15:05:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.994289514154993,1572,109375,22651
1720184724.7688138,1.0,2.0,3.0,15:05:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.878924840413518,1569,109375,22507
1720184725.4005268,1.0,2.0,3.0,15:05:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.4105645735326,1575,261718,9514
1720184726.0342286,1.0,2.0,3.0,15:05:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-14.857750617451316,1575,269531,9191
1720184726.684546,1.0,2.0,3.0,15:05:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.008220333659352,1578,386718,6463
1720184727.3196049,1.0,2.0,3.0,15:05:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.437492860948453,1619,183593,14277
1720184727.9205768,1.0,2.0,3.0,15:05:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.255778572324544,1617,183593,14294
1720184728.5376284,1.0,2.0,3.0,15:05:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.205212376586758,1286,1000000,1653
1720184729.0846133,1.0,2.0,3.0,15:05:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.21137274544023,120,1000000,15
1720184729.6595345,1.0,2.0,3.0,15:05:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-32.23497091648171,109,1000000,11
1720184730.2947788,1.0,2.0,3.0,15:05:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.290119433645877,1595,156250,16281
1720184730.8615086,1.0,2.0,3.0,15:05:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.521896061547622,1607,156250,16424
1720184731.4195225,1.0,2.0,3.0,15:05:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.57900870871333,1642,70211,38400
1720184732.0494523,1.0,2.0,3.0,15:05:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.177568383854975,1635,70211,38074
1720184732.6501162,1.0,2.0,3.0,15:05:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.22674617098332,1202,1000000,1444
1720184733.2666974,1.0,2.0,3.0,15:05:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.554756351266583,1376,1000000,1893
1720184733.8060355,1.0,2.0,3.0,15:05:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-34.992707964115446,1363,1000000,1857
1720184734.437997,1.0,2.0,3.0,15:05:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-35.104942731198896,1097,1000000,1203
1720184735.0142975,1.0,2.0,3.0,15:05:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.702375894974487,1077,1000000,1159
1720184735.6469483,1.0,2.0,3.0,15:05:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.81471781349635,1375,1000000,1890
1720184736.285545,1.0,2.0,3.0,15:05:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.25531904703915,1389,1000000,1929
1720184736.867581,1.0,2.0,3.0,15:05:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.82269800479861,1484,1000000,2202
1720184737.48294,1.0,2.0,3.0,15:05:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.598613406759817,1630,238281,11150
1720184738.1069992,1.0,2.0,3.0,15:05:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-13.409062228796408,563,1000000,316
1720184738.737401,1.0,2.0,3.0,15:05:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-13.50158330292691,579,1000000,335
1720184739.3757699,1.0,2.0,3.0,15:05:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.893485807732674,1632,273437,9872
1720184740.0238628,1.0,2.0,3.0,15:05:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.01006965287211,1632,273437,9740
1720184740.6307077,1.0,2.0,3.0,15:05:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.916949102196753,843,1000000,731
1720184741.2828317,1.0,2.0,3.0,15:05:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.89926411636674,1416,1000000,2005
1720184741.942952,1.0,2.0,3.0,15:05:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.055416683478697,1380,1000000,2007
1720184742.58145,1.0,2.0,3.0,15:05:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.084039779369107,1630,898437,2935
1720184743.2279508,1.0,2.0,3.0,15:05:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.25975798571298,1603,160156,16044
1720184743.857535,1.0,2.0,3.0,15:05:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.448149131992402,1598,160156,15944
1720184744.5047123,1.0,2.0,3.0,15:05:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.875785615365338,1600,148437,17246
1720184745.147061,1.0,2.0,3.0,15:05:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.87115360320059,1639,75278,35641
1720184745.763673,1.0,2.0,3.0,15:05:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.726369239409664,1639,75278,35685
1720184746.3026817,1.0,2.0,3.0,15:05:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-34.37057648737435,317,1000000,100
1720184746.9320066,1.0,2.0,3.0,15:05:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.354001176230927,403,1000000,178
1720184747.5693605,1.0,2.0,3.0,15:05:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.472740468407657,1645,695312,3906
1720184748.1813097,1.0,2.0,3.0,15:05:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.158296821418944,742,1000000,550
1720184748.78745,1.0,2.0,3.0,15:05:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.95242661356904,742,1000000,550
1720184749.4261806,1.0,2.0,3.0,15:05:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.56849160239654,490,1000000,240
1720184750.0640705,1.0,2.0,3.0,15:05:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.702143697635353,570,1000000,331
1720184750.6884527,1.0,2.0,3.0,15:05:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.529543168562938,1616,468750,5571
1720184751.318132,1.0,2.0,3.0,15:05:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.51630394168265,1558,953125,2546
