timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720185388.384144,1.0,2.0,3.0,15:16:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.02271462121498,1608,144531,17890
1720185389.0047073,1.0,2.0,3.0,15:16:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.953060076031385,1575,234375,10543
1720185389.606725,1.0,2.0,3.0,15:16:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.12392651207589,1566,105468,23400
1720185390.18023,1.0,2.0,3.0,15:16:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.135466079286054,1563,105468,23163
1720185390.8084886,1.0,2.0,3.0,15:16:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.506242614017918,1561,710937,3427
1720185391.4237347,1.0,2.0,3.0,15:16:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.946226042872855,1588,734375,3433
1720185392.0482156,1.0,2.0,3.0,15:16:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.026024822179366,1210,1000000,1464
1720185392.6756656,1.0,2.0,3.0,15:16:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.42603407741773,1455,1000000,2117
1720185393.2992623,1.0,2.0,3.0,15:16:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.52646570327283,1455,1000000,2117
1720185393.904047,1.0,2.0,3.0,15:16:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.69511998043809,1618,191406,13677
1720185394.5003748,1.0,2.0,3.0,15:16:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.341661591790192,1618,191406,13677
1720185395.1282856,1.0,2.0,3.0,15:16:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.311972014586452,179,1000000,32
1720185395.7773204,1.0,2.0,3.0,15:16:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.15081552719909,1853,511718,6709
