timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1718783794.3882627,1.16882177734375,2.027791015625,0.254980224609375,09:56:32,"[0.9999960660934448, -0.002022860571742058, 0.0019550174474716187, 0.0020222978200763464, 0.9999979138374329, 0.0002898857637774199, -0.001955599756911397, -0.00028593098977580667, 0.9999980330467224]",-22.250990173662892,49,1000000,2
1718783794.960249,1.168748779296875,2.0279403076171874,0.2548773498535156,09:56:33,"[0.9999990463256836, 0.00046432853559963405, 0.0013161473907530308, -0.00046308356104418635, 0.999999463558197, -0.0009460561559535563, -0.0013165859272703528, 0.0009454457904212177, 0.9999986886978149]",-22.3368379489362,48,1000000,2
1718783795.9308267,1.1693011474609376,2.0277196044921877,0.25492884826660156,09:56:34,"[0.9999938011169434, -0.003501662751659751, 0.00027787976432591677, 0.0035013938322663307, 0.9999933838844299, 0.0009625302627682686, -0.0002812483871821314, -0.0009615513263270259, 0.9999995231628418]",-22.309601686327497,145,1000000,20
1718783796.893453,1.1683489990234375,2.0279163818359374,0.2549761962890625,09:56:35,"[0.9999890923500061, 0.0013544849352911115, 0.004470117390155792, -0.0013491935096681118, 0.9999983906745911, -0.0011865306878462434, -0.004471716936677694, 0.0011804866371676326, 0.9999893307685852]",-22.37335341285239,149,1000000,22
1718783797.9155576,1.1687872314453125,2.027916748046875,0.25517417907714846,09:56:36,"[0.9999898672103882, 0.0008110388298518956, 0.0044235046952962875, -0.0008073300705291331, 0.9999993443489075, -0.0008401339873671532, -0.004424183163791895, 0.0008365542162209749, 0.9999898672103882]",-22.35614777834764,149,1000000,22
1718783798.9772196,1.168900634765625,2.0277784423828127,0.25482666015625,09:56:37,"[0.9999995827674866, -0.0009265732951462269, 5.536403932637768e-06, 0.0009265710832551122, 0.9999995231628418, 0.0003842830774374306, -5.892467470403062e-06, -0.0003842777805402875, 0.9999999403953552]",-22.322438291191993,147,1000000,21
1718783799.9878983,1.168529541015625,2.0276556396484375,0.2547705078125,09:56:38,"[0.9999959468841553, -0.0028206268325448036, 0.00041668585618026555, 0.0028204391710460186, 0.9999959468841553, 0.0004503503441810608, -0.00041795443394221365, -0.00044917326886206865, 0.9999998211860657]",-22.299430124722043,151,1000000,22
1718783800.9113705,1.16881787109375,2.027901123046875,0.25476148986816405,09:56:39,"[0.9999997019767761, 4.189573519397527e-05, -0.00073178147431463, -4.161618562648073e-05, 0.9999999403953552, 0.00038202633731998503, 0.0007317974232137203, -0.00038199577829800546, 0.9999996423721313]",-22.43674096032401,156,1000000,24
1718783801.8946228,1.16904443359375,2.0277557373046875,0.2548482818603516,09:56:40,"[0.9999985098838806, -0.0017188440542668104, -0.00024106826458591968, 0.0017190552316606045, 0.999998152256012, 0.0008785964455455542, 0.00023955764481797814, -0.000879009545315057, 0.9999995827674866]",-22.450112258470128,157,1000000,24
1718783802.936764,1.1685654296875,2.027772705078125,0.254767578125,09:56:41,"[0.9999996423721313, -0.0007398491143248975, 0.0003436919942032546, 0.0007397101144306362, 0.9999996423721313, 0.00040441969758830965, -0.000343991065165028, -0.0004041653301101178, 0.9999998807907104]",-22.379775924655128,156,1000000,24
1718783803.99786,1.1688011474609374,2.027713134765625,0.25493330383300783,09:56:42,"[0.9999966025352478, -0.0023608559276908636, 0.0011059708194807172, 0.0023603199515491724, 0.999997079372406, 0.0004856001178268343, -0.0011071140179410577, -0.000482988019939512, 0.9999992847442627]",-22.47252669772535,157,1000000,24
1718783804.9761643,1.16890478515625,2.0276854248046874,0.2546923065185547,09:56:43,"[0.9999918937683105, -0.0035580736584961414, -0.0018863113364204764, 0.0035586953163146973, 0.999993622303009, 0.0003263705293647945, 0.0018851379863917828, -0.000333080708514899, 0.999998152256012]",-30.628499374425985,156,1000000,24
1718783806.028623,1.1683634033203125,2.027911376953125,0.2549075469970703,09:56:44,"[0.9999948143959045, 0.0012509672669693828, 0.002958887256681919, -0.001247636042535305, 0.9999985694885254, -0.0011273978743702173, -0.002960293320938945, 0.0011237005237489939, 0.9999949932098389]",-30.509813941421136,56,1000000,3
1718783806.9972806,1.1686068115234376,2.0280142822265623,0.25520059204101564,09:56:45,"[0.9999799728393555, 0.00206999434158206, 0.0059844753704965115, -0.002058616140857339, 0.9999960660934448, -0.0019068021792918444, -0.005988398566842079, 0.001894444227218628, 0.9999802708625793]",-30.646340569582613,57,1000000,3
1718783807.9904096,1.1686446533203125,2.027761474609375,0.25485438537597654,09:56:46,"[0.9999988675117493, -0.0011473788181319833, 0.0009482801542617381, 0.0011473075719550252, 0.9999993443489075, 7.555880438303575e-05, -0.0009483662433922291, -7.447075040545315e-05, 0.9999995231628418]",-30.441729799119642,56,1000000,3
1718783808.9607205,1.169049072265625,2.027863037109375,0.2550067443847656,09:56:47,"[0.999997615814209, -0.0008890171884559095, 0.0019874898716807365, 0.0008896791259758174, 0.9999995231628418, -0.00033217965392395854, -0.001987193711102009, 0.0003339471004437655, 0.9999979734420776]",-30.46026636714815,56,1000000,3
1718783809.9587831,1.1684390869140624,2.0278392333984376,0.25469461059570314,09:56:48,"[1.0, -0.00012518595030996948, 1.5691941371187568e-05, 0.00012518517905846238, 1.0, 4.9721900722943246e-05, -1.56981659529265e-05, -4.971993621438742e-05, 1.0]",-30.424897385280815,56,1000000,3
1718783810.9997528,1.1686898193359374,2.027771484375,0.2547745208740234,09:56:49,"[0.9999985098838806, -0.0015720315277576447, 0.0007078048656694591, 0.0015714740147814155, 0.9999984502792358, 0.0007876703166402876, -0.0007090420112945139, -0.0007865568622946739, 0.999999463558197]",-30.43883084702938,56,1000000,3
1718783811.9725714,1.168685546875,2.0277584228515626,0.25476678466796876,09:56:50,"[0.9999985098838806, -0.0017286500660702586, -0.0001868778927018866, 0.0017286716029047966, 0.9999985098838806, 0.00011533691576914862, 0.00018667822587303817, -0.00011565978638827801, 1.0]",-30.40457373942108,56,1000000,3
1718783812.9558132,1.16867431640625,2.027667724609375,0.25495069885253907,09:56:51,"[0.9999906420707703, -0.003482995554804802, 0.002560584805905819, 0.003480748040601611, 0.9999935626983643, 0.000881726504303515, -0.0025636395439505577, -0.000872805539984256, 0.9999963045120239]",-30.474974540664455,56,1000000,3
1718783813.9589298,1.1689017333984375,2.02769580078125,0.2549634704589844,09:56:52,"[0.9999938011169434, -0.002979868557304144, 0.001888495753519237, 0.0029795258305966854, 0.9999955296516418, 0.00018417825049255043, -0.0018890361534431577, -0.00017855028272606432, 0.9999982118606567]",-30.369040937746014,56,1000000,3
1718783814.9498775,1.1691690673828126,2.0278541259765626,0.25503684997558596,09:56:53,"[0.9999963641166687, -0.0017924712738022208, 0.002024223795160651, 0.0017915413482114673, 0.9999982714653015, 0.0004611271433532238, -0.0020250468514859676, -0.000457498972536996, 0.9999978542327881]",-48.29411176080561,48,1000000,2
1718783815.9400122,1.168916015625,2.027819091796875,0.2548575439453125,09:56:54,"[0.9999994039535522, -0.0011159558780491352, -4.230256672599353e-05, 0.0011159591376781464, 0.9999994039535522, 7.877669122535735e-05, 4.221462950226851e-05, -7.882384670665488e-05, 1.0]",-48.294385314365165,49,1000000,2
1718783816.9954953,1.1688333740234376,2.02784228515625,0.25464573669433593,09:56:55,"[0.9999982118606567, -0.000957453390583396, -0.001613571890629828, 0.0009566461085341871, 0.9999994039535522, -0.0005009713349863887, 0.0016140505904331803, 0.0004994268529117107, 0.9999985694885254]",-48.19977772338804,49,1000000,2
1718783818.0028772,1.1685582275390625,2.027808837890625,0.25495046997070314,09:56:56,"[0.9999966621398926, -0.0005366491386666894, 0.002523273229598999, 0.0005392233724705875, 0.9999993443489075, -0.0010196289513260126, -0.002522724447771907, 0.001020986121147871, 0.9999963045120239]",-48.49629598201812,49,1000000,2
1718783818.954931,1.1685999755859375,2.0280457763671875,0.25498773193359375,09:56:57,"[0.9999922513961792, 0.0025751017965376377, 0.0029688277281820774, -0.002571289660409093, 0.9999958872795105, -0.0012871911749243736, -0.0029721299652010202, 0.001279547461308539, 0.9999947547912598]",-48.16685774652929,49,1000000,2
1718783819.9910517,1.1682239990234375,2.0279227294921873,0.2547886962890625,09:56:58,"[0.9999967217445374, 0.0014498446835204959, 0.0021065808832645416, -0.0014469479210674763, 0.9999980330467224, -0.0013760158326476812, -0.002108571818098426, 0.0013729631900787354, 0.9999968409538269]",-48.42044638752317,49,1000000,2
1718783820.9439862,1.16883837890625,2.0279617919921873,0.25490673828125,09:56:59,"[0.9999994039535522, 0.0005497251986525953, 0.0009369216859340668, -0.0005500604747794569, 0.9999997615814209, 0.0003576208255253732, -0.0009367248858325183, -0.00035813599242828786, 0.9999995231628418]",-48.52544260821357,49,1000000,2
1718783821.9733427,1.1685517578125,2.0278302001953126,0.2545379638671875,09:57:00,"[0.9999908208847046, -0.0009507394279353321, -0.0041767931543290615, 0.0009540831670165062, 0.9999992251396179, 0.0007986322161741555, 0.004176030866801739, -0.0008026098948903382, 0.9999909400939941]",-48.165833123341926,48,1000000,2
1718783822.982023,1.1690203857421875,2.0276610107421873,0.25510238647460937,09:57:01,"[0.9999898672103882, -0.0034698599483817816, 0.002867246512323618, 0.0034684250131249428, 0.9999938607215881, 0.0005052924389019608, -0.0028689822647720575, -0.0004953425377607346, 0.999995768070221]",-48.73617941847948,49,1000000,2
1718783823.9166303,1.1686715087890625,2.0277353515625,0.25466693115234373,09:57:02,"[0.9999973177909851, -0.001641680602915585, -0.0016462866915389895, 0.001642601448111236, 0.9999985098838806, 0.0005581311997957528, 0.0016453679418191314, -0.0005608338979072869, 0.9999985098838806]",-48.9713457213161,49,1000000,2
1718783824.9220011,1.168696044921875,2.0277935791015627,0.254753173828125,09:57:03,"[0.9999985694885254, -0.001620272290892899, -0.0004268979246262461, 0.001620612689293921, 0.9999983906745911, 0.0007982522947713733, 0.0004256038519088179, -0.0007989430450834334, 0.9999995827674866]",-28.328096335632523,49,1000000,2
1718783825.9037206,1.16906787109375,2.0279761962890626,0.2549775390625,09:57:04,"[0.999997615814209, 0.0011757240863516927, 0.001851397566497326, -0.0011736976448446512, 0.9999986886978149, -0.0010952444281429052, -0.0018526827916502953, 0.0010930688586086035, 0.9999976754188538]",-28.243207422373487,735,1000000,540
1718783826.979088,1.1684722900390625,2.02786083984375,0.25479461669921877,09:57:05,"[0.9999988079071045, 0.00010018757166108117, 0.0015399042749777436, -9.86470258794725e-05, 0.9999995231628418, -0.0010004584910348058, -0.0015400038100779057, 0.0010003054048866034, 0.9999983310699463]",-28.386718251608556,735,1000000,540
1718783827.9436958,1.16829833984375,2.02775537109375,0.2548619537353516,09:57:06,"[0.9999966621398926, -0.0009338243980892003, 0.002397009404376149, 0.000933163333684206, 0.9999995231628418, 0.00027688650880008936, -0.0023972669150680304, -0.0002746488025877625, 0.999997079372406]",-28.333423824605248,731,1000000,535
1718783828.9872248,1.168782470703125,2.0277833251953123,0.2549875183105469,09:57:07,"[0.9999942183494568, -0.0020582079887390137, 0.0027108201757073402, 0.0020588221959769726, 0.9999978542327881, -0.00022379797883331776, -0.0027103538159281015, 0.00022937777976039797, 0.9999963045120239]",-28.37424866366112,729,1000000,531
1718783829.9420989,1.1686915283203125,2.027763671875,0.2547367401123047,09:57:08,"[0.9999985098838806, -0.0016898930771276355, -0.00038973428308963776, 0.001689706346951425, 0.9999984502792358, -0.0004789081576745957, 0.000390542991226539, 0.0004782488977070898, 0.9999998211860657]",-28.27049476726406,729,1000000,531
1718783830.8844657,1.168707763671875,2.0277298583984376,0.25459100341796875,09:57:09,"[0.9999918937683105, -0.002212491584941745, -0.003370696911588311, 0.0022145425900816917, 0.9999973773956299, 0.0006048557115718722, 0.0033693499863147736, -0.0006123153143562376, 0.999994158744812]",-28.399626788657564,731,1000000,528
1718783831.9096875,1.168784423828125,2.0277725830078124,0.25514208984375,09:57:10,"[0.9999907612800598, -0.0017793813021853566, 0.003915926441550255, 0.0017793477745726705, 0.9999983906745911, 1.205484750244068e-05, -0.003915941342711449, -5.086941200715955e-06, 0.999992311000824]",-28.34950884395017,728,1000000,529
1718783832.8688116,1.1688094482421876,2.027791015625,0.2549753112792969,09:57:11,"[0.9999955892562866, -0.0016305557219311595, 0.0024923996534198523, 0.0016297150868922472, 0.9999986290931702, 0.00033924845047295094, -0.002492949366569519, -0.0003351850318722427, 0.9999968409538269]",-28.34418714728769,728,1000000,529
1718783833.913666,1.1684388427734376,2.02789013671875,0.2548223876953125,09:57:12,"[0.9999992847442627, 0.0002959379635285586, 0.0011687076184898615, -0.0002954793453682214, 0.9999998807907104, -0.0003925605269614607, -0.001168823684565723, 0.000392214918974787, 0.9999992251396179]",-28.36857591933711,730,1000000,532
1718783834.916642,1.1688939208984375,2.027657958984375,0.25473062133789065,09:57:13,"[0.9999930262565613, -0.003560376353561878, -0.0011198932770639658, 0.0035610951017588377, 0.9999934434890747, 0.0006406170432455838, 0.0011176051339134574, -0.0006446006009355187, 0.9999991655349731]",-29.675943858876266,49,1000000,2
1718783835.9261854,1.168921142578125,2.0278724365234373,0.2549636688232422,09:57:14,"[0.9999987483024597, -0.00031118126935325563, 0.0015379567630589008, 0.0003107697411905974, 0.9999999403953552, 0.00026781726046465337, -0.0015380398835986853, -0.00026733899721875787, 0.9999988079071045]",-29.77288418325307,49,1000000,2
1718783836.9126484,1.16894140625,2.02790771484375,0.25510076904296874,09:57:15,"[0.9999926686286926, -0.00025043499772436917, 0.0038248340133577585, 0.0002519360859878361, 0.9999998807907104, -0.0003919806331396103, -0.003824735525995493, 0.0003929413796868175, 0.9999926090240479]",-29.804003267780338,49,1000000,2
1718783837.933356,1.1693902587890626,2.0275904541015626,0.25522904968261717,09:57:16,"[0.9999735355377197, -0.00577150471508503, 0.004425203427672386, 0.005766949616372585, 0.9999828338623047, 0.0010413889540359378, -0.004431137815117836, -0.0010158414952456951, 0.9999896883964539]",-29.8900856014578,49,1000000,2
1718783839.0128965,1.1688363037109375,2.0278704833984373,0.25483868408203125,09:57:17,"[0.9999992251396179, -0.0005300972261466086, 0.001131590805016458, 0.0005320156342349946, 0.9999984502792358, -0.0016956925392150879, -0.001130690099671483, 0.0016962932422757149, 0.9999979138374329]",-29.812638770813983,50,1000000,2
1718783839.949889,1.1687957763671875,2.0277509765625,0.2549190673828125,09:57:18,"[0.9999971389770508, -0.0017957304371520877, 0.0015988259110599756, 0.0017956653609871864, 0.9999983906745911, 4.211575651424937e-05, -0.0015988989034667611, -3.924467819160782e-05, 0.9999987483024597]",-29.833907738152824,49,1000000,2
1718783840.9711194,1.168653076171875,2.0277833251953123,0.2549793701171875,09:57:19,"[0.9999973177909851, -0.0011914462083950639, 0.001981131499633193, 0.0011920052347704768, 0.9999992251396179, -0.00028100277995690703, -0.001980795292183757, 0.00028336356626823545, 0.9999979734420776]",-29.77808335090193,49,1000000,2
1718783842.0241516,1.168953857421875,2.027843994140625,0.25472360229492186,09:57:20,"[0.9999992847442627, -0.000516273605171591, -0.0010691559873521328, 0.000516644271556288, 0.9999998211860657, 0.0003464636392891407, 0.001068976940587163, -0.0003470157680567354, 0.9999993443489075]",-29.859725395580142,50,1000000,2
1718783843.0253272,1.1688944091796876,2.0276689453125,0.2546632080078125,09:57:21,"[0.9999920725822449, -0.0033893180079758167, -0.002099164528772235, 0.0033914344385266304, 0.9999937415122986, 0.0010055799502879381, 0.0020957430824637413, -0.0010126911802217364, 0.9999973177909851]",-29.6674459128158,50,1000000,2
1718783843.9899387,1.168519287109375,2.027759765625,0.2550326385498047,09:57:22,"[0.9999940395355225, -0.000742611417081207, 0.003370543010532856, 0.0007435883744619787, 0.9999997019767761, -0.00028860438033007085, -0.0033703274093568325, 0.00029110893956385553, 0.9999942779541016]",-29.175735644233143,50,1000000,2
