x,y,z,utc,dbm,buffer_voltage_mv,resistance,pwr_nw
1.0,2.0,3.0,14:35:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.0953317672732,173,1000000,29
1.0,2.0,3.0,14:35:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.43185642604569,207,1000000,42
1.0,2.0,3.0,14:35:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.569168662096395,207,1000000,43
1.0,2.0,3.0,14:35:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.8100375085083,175,1000000,32
1.0,2.0,3.0,14:35:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.288450655029116,201,1000000,40
1.0,2.0,3.0,14:35:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.526175794882057,201,1000000,40
1.0,2.0,3.0,14:35:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.66854489516477,201,1000000,40
1.0,2.0,3.0,14:35:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.869501586967196,210,1000000,43
1.0,2.0,3.0,14:35:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.050929084055376,207,1000000,42
1.0,2.0,3.0,14:35:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.896389432190198,206,1000000,40
1.0,2.0,3.0,14:35:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.130110475833412,206,1000000,40
1.0,2.0,3.0,14:35:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.281836813884084,206,1000000,40
1.0,2.0,3.0,14:35:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.271538245263912,83,1000000,6
1.0,2.0,3.0,14:35:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.262203754575708,88,1000000,7
1.0,2.0,3.0,14:35:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.352027880664437,88,1000000,7
1.0,2.0,3.0,14:35:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.038417362713318,93,1000000,8
1.0,2.0,3.0,14:35:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.797944233444994,92,1000000,8
1.0,2.0,3.0,14:35:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.585146232282042,92,1000000,8
1.0,2.0,3.0,14:35:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.165196361710855,92,1000000,8
1.0,2.0,3.0,14:35:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.533420216192475,80,1000000,6
1.0,2.0,3.0,14:35:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.156395377760774,80,1000000,6
1.0,2.0,3.0,14:35:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.09039729300568,831,1000000,687
1.0,2.0,3.0,14:35:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.998140926726734,828,1000000,685
1.0,2.0,3.0,14:35:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.04800068851491,828,1000000,685
1.0,2.0,3.0,14:35:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.971458464217676,816,1000000,659
1.0,2.0,3.0,14:35:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.983105257858057,824,1000000,677
1.0,2.0,3.0,14:35:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.949285902301888,812,1000000,660
1.0,2.0,3.0,14:35:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.083721733530695,825,1000000,675
1.0,2.0,3.0,14:35:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.02517598344277,819,1000000,670
1.0,2.0,3.0,14:35:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.918001778315585,822,1000000,685
1.0,2.0,3.0,14:35:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.150399223239816,105,1000000,11
1.0,2.0,3.0,14:35:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.42552143297938,104,1000000,10
1.0,2.0,3.0,14:35:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.19222939311914,106,1000000,11
1.0,2.0,3.0,14:35:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.72655123302624,106,1000000,11
1.0,2.0,3.0,14:35:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.02867198419734,106,1000000,11
1.0,2.0,3.0,14:35:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-51.685720809180026,108,1000000,11
1.0,2.0,3.0,14:35:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-50.527047976367456,109,1000000,11
1.0,2.0,3.0,14:35:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-50.8191850287686,109,1000000,11
1.0,2.0,3.0,14:35:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-50.32251885636343,108,1000000,11
1.0,2.0,3.0,14:35:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.51824915632492,102,1000000,10
1.0,2.0,3.0,14:35:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.64303360707178,102,1000000,10
1.0,2.0,3.0,14:35:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.31582128296604,551,1000000,301
1.0,2.0,3.0,14:35:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.42038574415409,567,1000000,321
1.0,2.0,3.0,14:35:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.531712764327388,567,1000000,321
1.0,2.0,3.0,14:35:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.403141025666976,549,1000000,300
1.0,2.0,3.0,14:35:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.360291785781484,494,1000000,248
1.0,2.0,3.0,14:35:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.858230691105945,494,1000000,248
1.0,2.0,3.0,14:35:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.278880673134637,546,1000000,298
1.0,2.0,3.0,14:35:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.47128901778145,580,1000000,335
1.0,2.0,3.0,14:35:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.548885435565758,580,1000000,335
1.0,2.0,3.0,14:35:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.77668289747887,241,1000000,59
1.0,2.0,3.0,14:35:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.90038219311952,187,1000000,34
1.0,2.0,3.0,14:35:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.08463381084571,187,1000000,34
1.0,2.0,3.0,14:36:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.156529654723514,187,1000000,34
1.0,2.0,3.0,14:36:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.195027802855968,208,1000000,42
1.0,2.0,3.0,14:36:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.375877789143573,178,1000000,31
1.0,2.0,3.0,14:36:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.274872797423484,188,1000000,36
1.0,2.0,3.0,14:36:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.3661032024702,188,1000000,36
1.0,2.0,3.0,14:36:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.440612905255847,202,1000000,41
1.0,2.0,3.0,14:36:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.099507707117567,1639,300781,8920
1.0,2.0,3.0,14:36:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.99972951088465,1639,300781,8920
1.0,2.0,3.0,14:36:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.986379971322762,1638,300781,8920
1.0,2.0,3.0,14:36:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.019645267261872,1638,300781,8920
1.0,2.0,3.0,14:36:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.91622582423659,1638,300781,8920
1.0,2.0,3.0,14:36:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.95199703010541,1638,300781,8920
1.0,2.0,3.0,14:36:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.88765737009993,1638,300781,8898
1.0,2.0,3.0,14:36:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.857053423388116,1638,300781,8898
1.0,2.0,3.0,14:36:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.891632542527695,1639,300781,8909
1.0,2.0,3.0,14:36:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-22.871749400637157,1638,300781,8942
1.0,2.0,3.0,14:36:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.061212368016456,1638,300781,8942
1.0,2.0,3.0,14:36:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.085488295957617,177,1000000,30
1.0,2.0,3.0,14:36:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.079222403783604,177,1000000,30
1.0,2.0,3.0,14:36:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.05514468102993,177,1000000,30
1.0,2.0,3.0,14:36:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.97171652610254,178,1000000,30
1.0,2.0,3.0,14:36:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.11973123466762,178,1000000,30
1.0,2.0,3.0,14:36:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.967152339632833,180,1000000,33
1.0,2.0,3.0,14:36:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.15178948110072,180,1000000,33
1.0,2.0,3.0,14:36:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.083106143815286,176,1000000,32
1.0,2.0,3.0,14:36:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-26.05288788148051,175,1000000,30
1.0,2.0,3.0,14:36:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.108499035189578,175,1000000,30
1.0,2.0,3.0,14:36:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.124535824628314,146,1000000,21
1.0,2.0,3.0,14:36:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.032611571655327,146,1000000,21
1.0,2.0,3.0,14:36:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.03038213563686,145,1000000,21
1.0,2.0,3.0,14:36:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.10644911585628,145,1000000,21
1.0,2.0,3.0,14:36:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.085149197677048,149,1000000,21
1.0,2.0,3.0,14:36:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.02400057855669,146,1000000,21
1.0,2.0,3.0,14:36:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.013436916027793,147,1000000,21
1.0,2.0,3.0,14:36:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.982544352492823,149,1000000,22
1.0,2.0,3.0,14:36:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.996107053429768,146,1000000,21
1.0,2.0,3.0,14:36:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.74850502094899,146,1000000,21
1.0,2.0,3.0,14:36:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.731558678055265,90,1000000,8
1.0,2.0,3.0,14:36:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.62855986701375,88,1000000,7
1.0,2.0,3.0,14:36:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.695808539750416,89,1000000,7
1.0,2.0,3.0,14:36:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.809859707666966,89,1000000,7
1.0,2.0,3.0,14:36:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.811868587784097,91,1000000,8
1.0,2.0,3.0,14:36:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.746270454546377,91,1000000,8
1.0,2.0,3.0,14:36:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.674217164658863,90,1000000,8
1.0,2.0,3.0,14:36:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.77447375413476,91,1000000,8
1.0,2.0,3.0,14:36:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.74234053575359,89,1000000,7
1.0,2.0,3.0,14:36:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.724264413840416,89,1000000,7
1.0,2.0,3.0,14:36:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.726957652751985,559,1000000,312
1.0,2.0,3.0,14:36:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.680866271207478,562,1000000,318
1.0,2.0,3.0,14:36:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.79862942942369,562,1000000,318
1.0,2.0,3.0,14:36:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.716723175820043,564,1000000,320
1.0,2.0,3.0,14:36:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.699474074079205,556,1000000,309
1.0,2.0,3.0,14:36:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.71337467623733,556,1000000,309
1.0,2.0,3.0,14:36:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.722592829642167,562,1000000,315
1.0,2.0,3.0,14:36:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.67958019674913,559,1000000,308
1.0,2.0,3.0,14:36:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.58652180458212,559,1000000,308
1.0,2.0,3.0,14:36:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.222280068901455,561,1000000,314
1.0,2.0,3.0,14:36:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.267469415105822,561,1000000,314
1.0,2.0,3.0,14:36:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.3483307005192,96,1000000,9
1.0,2.0,3.0,14:37:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.241341239938407,96,1000000,9
1.0,2.0,3.0,14:37:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.18839777314455,97,1000000,9
1.0,2.0,3.0,14:37:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.39963259077411,97,1000000,9
1.0,2.0,3.0,14:37:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.166768685127188,98,1000000,9
