x,y,z,utc,dbm,buffer_voltage_mv,resistance,pwr_nw
2.0282916259765624,2.109259521484375,1.5871678466796875,12:09:49,"[-0.5035127997398376, -0.8603877425193787, 0.07878957688808441, 0.8613429069519043, -0.5070098638534546, -0.03208398446440697, 0.06755176186561584, 0.05171014741063118, 0.9963748455047607]",-100,47,1000000,2
2.02830615234375,2.10925,1.587198974609375,12:09:50,"[-0.5034245252609253, -0.8604370355606079, 0.07881519943475723, 0.861411988735199, -0.5069093108177185, -0.031816668808460236, 0.06732840090990067, 0.05187506601214409, 0.996381402015686]",-100,47,1000000,2
2.0282362060546877,2.109223876953125,1.58722705078125,12:09:51,"[-0.5035296678543091, -0.8604577779769897, 0.07791218161582947, 0.8613706231117249, -0.5069653391838074, -0.03204379975795746, 0.0670711100101471, 0.050976257771253586, 0.9964451193809509]",-100,48,1000000,2
2.028274658203125,2.109261474609375,1.5871734619140625,12:09:52,"[-0.5034273862838745, -0.8604512214660645, 0.07864189893007278, 0.8614254593849182, -0.5068941116333008, -0.03169427067041397, 0.06713448464870453, 0.05178837105631828, 0.9963989853858948]",-100,48,1000000,2
2.02827685546875,2.1092607421875,1.5871939697265625,12:09:53,"[-0.5035004019737244, -0.8604089021682739, 0.0786379873752594, 0.8613579869270325, -0.5069858431816101, -0.032058969140052795, 0.06745216250419617, 0.051593754440546036, 0.9963876008987427]",-100,48,1000000,2
2.02830615234375,2.109217041015625,1.5871707763671874,12:09:54,"[-0.5034513473510742, -0.8604550361633301, 0.07844638079404831, 0.8613991737365723, -0.5069202184677124, -0.031989727169275284, 0.06729178130626678, 0.051468376070261, 0.9964049458503723]",-100,48,1000000,2
2.0282152099609374,2.109260498046875,1.5871717529296876,12:09:55,"[-0.5035045742988586, -0.86040860414505, 0.07861386239528656, 0.8613691926002502, -0.5069786310195923, -0.03187032416462898, 0.06727705150842667, 0.05166870355606079, 0.9963955879211426]",-100,44,1000000,2
2.0282369384765624,2.10925390625,1.5871708984375,12:09:56,"[-0.5034951567649841, -0.8604156374931335, 0.07859732210636139, 0.8613675832748413, -0.5069741010665894, -0.03198669105768204, 0.06736865639686584, 0.05159604176878929, 0.9963931441307068]",-100,47,1000000,2
2.028294189453125,2.10925146484375,1.587201171875,12:09:57,"[-0.5035949945449829, -0.8603242635726929, 0.07895749807357788, 0.8612982034683228, -0.5070955157279968, -0.031929828226566315, 0.0675090029835701, 0.051926251500844955, 0.9963665008544922]",-100,47,1000000,2
2.028265380859375,2.10925537109375,1.5871805419921876,12:09:58,"[-0.5035357475280762, -0.8604024648666382, 0.07848160713911057, 0.861343264579773, -0.5070107579231262, -0.03206024318933487, 0.06737572699785233, 0.05145612731575966, 0.9963998794555664]",-100,47,1000000,2
